# Grange file: TANK.HIST,source: winemaking.xlsm/TH,downloaded: 2025-06-04
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
GL.MFSWSTORE12,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,62)",,FROM STORE /STACK,12T,M,GL.CNOTE,Small Wood Store - From,,,
GL.MFTANK,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,11)",,FROM TANK NO,6L,M,GL.CNOTE,From Tank No,,,
GL.MFTANK15,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,11)",,BLEND/GROUP,15L,M,GL.CNOTE,From Tank No,,,
GL.MFTEMP,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,59)",,FROM TEMP,7R,M,GL.CNOTE,From Temperature Distillation/Spirit,,,
GL.MFTIRBOT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,59)",,FROM TIRAGE BOTTLES,7R,M,GL.CNOTE,From Tirage Bottles Qty,,,
GL.MFTIRSTORE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,62)",,FROM TIRAGE BOTTLES STORAGE,10L,M,GL.CNOTE,From Tirage Bottles Storage,,,
GL.MFTSTAT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,30)",,F/T STAT,2T,M,GL.CNOTE,"From Tank status "" "" on action yet, S-started, C-completed, M- empty",,,
GL.MFVOL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,17)",,FROM TANK VOL B4,8R,M,GL.CNOTE,From Tank Volume of Before Dip,,,
GL.MFVOLA,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,57)",,FROM TANK VOL AFT,8R,M,GL.CNOTE,From Tank Volume of After Dip,,,
GL.MGAINLOSS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,42)",,GAIN/LOSS,8R,M,GL.CNOTE,Gain or Loss Associated with this Cellar Note,,,
GL.MGL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,42)",MD00P,GAIN/LOSS,8R,M,GL.CNOTE,Gain or Loss Associated with this Cellar Note,,,
GL.MHCOMMENT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,35)",,COMMENT FOR HEADING OF CELLAR NOTE,30T,M,GL.CNOTE,User comment for heading of cellar note - U/D in create & update of cellar notes,,,
GL.MLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,70)",,LITRES PURCHASED,8R,M,GL.CNOTE,Litres Purchased,,,
GL.MOPCD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,5)",,OPER CODE,4L,M,GL.CNOTE,Operation identification code,,,
GL.MOPCD.10,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,5)",,OP CODE,10L,M,GL.CNOTE,Operation identification code,,,
GL.MOPCD10,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,5)",,OPERATION CODE,14L,M,GL.CNOTE,Operation identification code,,,
GL.MOVE.BATCH,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,222)",,MOVE Batch,7L,M,GL.CNOTE,MOVE Batch code captured by DEFUSE extract,,,
GL.MOVE.BLEND,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,221)",,MOVE Blend,12L,M,GL.CNOTE,MOVE Blend code captured by DEFUSE extract,,,
GL.MOVE.CH.COMM,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,224)",,MOVE cellar hand comments,40L,M,GL.CNOTE,MOVE cellar hand comments (from MOVE),,,
GL.MOVE.ERR.TXT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,215)",,Error text for MOVE,60L,M,GL.CNOTE,Error text to be sent via interface to project MOVE,,,
GL.MOVE.IFACE.NO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,218)",,Last MOVE I/Face,1R,M,GL.CNOTE,MOVE Interface number 1 to 4 (5 excluded) to last update CHIT.,,,
GL.MOVE.IFACED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,214)",,MOVE I Faced,1L,M,GL.CNOTE,The chit is interfaced with project MOVE,,,
GL.MOVE.MPF,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,219)",,MOVE MPF,3L,M,GL.CNOTE,,,,
GL.MOVE.TRNSPT.REQ,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,216)",,MOVE Transport Request,10R,M,GL.CNOTE,MOVE Transport request number,,,
GL.MOVE.VOLUME,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,220)",MD00P,MOVE Volume,10R,M,GL.CNOTE,Total volume on MOVE transport request,,,
GL.MOVE.WINE.STATUS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,223)",,MOVE Wine Status,3L,M,GL.CNOTE,MOVE Wine Status captured by DEFUSE extract,,,
GL.MPLIT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,73)",,PRICE/ LITRE,6R,M,GL.CNOTE,Price per Litre Paid for Purchased Wine,,,
GL.MPONOS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,72)",,P/O NOS,10R,M,GL.CNOTE,Purcahse Order Number That Wine was Purchased on,,,
GL.MPRNTFLAG,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,37)",,PRNT  FLAG,2T,M,GL.CNOTE,"Print flag for Cellar Operation Notices.  NP = not yet printed, P = printed, M = modified, MN = Modified not yet printed, MP = Modified printed.",,,
GL.MRDATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,2)",D2/,REQUIRED DATE,8R,M,GL.CNOTE,Date request made for operations,,,
GL.MRTIME,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,3)",MTS,REQUIRED TIME,6R,M,GL.CNOTE,Time request made for operation,,,
GL.MT.BARREL.DEST,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,127)",,MT Barrel Destination,14L,M,GL.CNOTE,ID to BARREL.REGISTER of where MT barrels go,,,
GL.MTALLOCLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,197)",,Litres Allocated,9R,M,GL.CNOTE,To Tank Allocated Litres,,,
GL.MTALLOCVINT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,196)",,Vint,4R,M,GL.CNOTE,To Tank Allocation Vintage,,,
GL.MTBATCH,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,56)",,TO BATCH,7L,M,GL.CNOTE,To Batch/Group Number,,,
GL.MTBLEND,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,20)",,TO BLEND CODES,12T,M,GL.CNOTE,To Blend Codes,,,
GL.MTBLEND10,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,20)",,TO BLEND,10T,M,GL.CNOTE,To Blend Codes,,,
GL.MTBOTBLEND,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,66)",,BLEND BOTTLED,12L,M,GL.CNOTE,Blend Sent for Bottling,,,
GL.MTBOTDATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,69)",D2/,DATE BOTTLED,8R,M,GL.CNOTE,Date Sent for Bottling,,,
GL.MTBOTDATE.E,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,69)",D4/E,DATE BOTTLED,10R,M,GL.CNOTE,Date Sent for Bottling,,,
GL.MTBOTDATE.EP,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,69)",,DATE BOTTLED,8R,M,GL.CNOTE,Date Sent for Bottling = no conversion,,,
GL.MTBOTLINE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,65)",,LINE NOS,4R,M,GL.CNOTE,Line Number Bottling Done on for STMN to 'BOT' & DISG notes.,,,
GL.MTBOTLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,67)",,LITRES BOTTLED,9R,M,GL.CNOTE,Litres Sent for Bottling,,,
GL.MTBOTPROD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,70)",,PRODUCT BOTTLED,7L,M,GL.CNOTE,Financial Product Code Bottled,,,
GL.MTCHEMNO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,26)",,TO TANK  CHEM #,12L,M,GL.CNOTE,"To Tank series of ""sub values""  chemistry reference no. performed on these tanks since this operation",,,
GL.MTCLASS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,187)",,To Class,4L,M,GL.CNOTE,Spirit Class - TO,,,
GL.MTCNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,19)",,TO CELLAR NOTE NO,10R,M,GL.CNOTE,To Cellar note no. or despatch/invoice no.- series of sub values,,,
GL.MTCOMMENT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,25)",,TO COMMENTS,20T,M,GL.CNOTE,Comments,,,
GL.MTDIPAFT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,23)",,TO TANK AFT DIPS,7R1,M,GL.CNOTE,To Tank after dips,,,
GL.MTDIPB4,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,22)",,TO TANK B4 DIPS,7R1,M,GL.CNOTE,To Tank before dips,,,
GL.MTFINALBE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,47)",,FINAL BE,4R,M,GL.CNOTE,Wine Tanks Final Be,,,
GL.MTFINALVV,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,48)",,FINAL V/V,4R,M,GL.CNOTE,Wine Tanks Final Perc V/V,,,
GL.MTFRUITBE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,46)",,FRUIT BE,4R,M,GL.CNOTE,Wine Tanks Fruit Be,,,
GL.MTGENERIC,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,195)",,To Tank Generic Code,3L,M,GL.CNOTE,To Tank Generic Code,,,
GL.MTGL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,134)",,GL,2L,M,GL.CNOTE,Grade Level for Tank,,,
GL.MTHYD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,162)",,To Obscuration Reading,7R,M,GL.CNOTE,To Tank Obscuration Reading,,,
GL.MTIGL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,134)",,Init GL,2L,M,GL.CNOTE,Initial Grade Level for Tank,,,
GL.MTIGV,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,134)",,Init GV,4R,M,GL.CNOTE,Initial Grape Value for Tank,,,
GL.MTINITBE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,44)",,INIT BE,4R,M,GL.CNOTE,Wine Tank Initial Be,,,
GL.MTINITVV,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,45)",,INIT V/V,4R,M,GL.CNOTE,Wine Tanks Initial Perc V/V,,,
GL.MTLALS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,54)",,TO LALS,8R,M,GL.CNOTE,To Spirit Tanks LALS,,,
GL.MTLALS.20,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,164)",,To LALs @ 20oC,7R,M,GL.CNOTE,To LALs @ 20oC,,,
GL.MTLALS.IN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,166)",,LALs Moved in,8R,M,GL.CNOTE,LALs moved in,,,
GL.MTOBS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,163)",,To Obscuration Reading,7R,M,GL.CNOTE,To Tank Obscuration Reading,,,
GL.MTOPCD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,41)",,T/OP CODE,4T,M,GL.CNOTE,Operation Code,,,
GL.MTOPCTR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,40)",,T/OP CNTR,4T,M,GL.CNOTE,Operation Centre,,,
GL.MTRALLOCLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,194)",,Litres Allocated,9R,M,GL.CNOTE,To Truck Allocated Litres,,,
GL.MTRALLOCPERC,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,199)",MD20P,Allocated Percentage,10R,M,GL.CNOTE,'To' truck allocation percentage this volume,,,
GL.MTRALLOCVINT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,193)",,Vint,4R,M,GL.CNOTE,To Truck Allocation Vintage,,,
GL.MTRBLEND,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,66)",,TRUCK BLENDS,12T,M,GL.CNOTE,Truck Blends for Stock Movement Notes,,,
GL.MTRCHEMNO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,203)",,,9L,M,GL.CNOTE,Chemistry request ID`s generated against trucks on a Despatch chit,,,
GL.MTRCNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,33)",,TO REL C/NOTE,7R,M,GL.CNOTE,Related to Cellar Note No.,,,
GL.MTRGENERIC,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,192)",,To Truck Generic Code,3L,M,GL.CNOTE,To Truck Generic Code,,,
GL.MTRLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,67)",MD10P,Truck Litres,10R,M,GL.CNOTE,Truck Litres for Stock Movement Notes,,,
GL.MTRUCK.NUM,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,155)",,To Tank Truck #,2R,M,GL.CNOTE,Tirage Receival Truck #,,,
GL.MTRUCKNO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,65)",,TRUCK NOS,6T,M,GL.CNOTE,Truck Numbers for Stock Movement Notes,,,
GL.MTSALLINE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,157)",,LINE NOS,4R,M,GL.CNOTE,Line number for 'SAL' sales notes,,,
GL.MTSTATUS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,21)",,TO BLEND STAT,3T,M,GL.CNOTE,To Blend Status,,,
GL.MTSTR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,78)",,TO STR,4R,M,GL.CNOTE,Spirit Tanks Spirit Strength - TO,,,
GL.MTSWFROMTO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,63)",,FROM/TO CASKS,8L,M,GL.CNOTE,Small Wood From/To - To Tanks,,,
GL.MTSWQTY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,60)",,S/WOOD TO QTY,7R,M,GL.CNOTE,To Tanks Small Wood Qty,,,
GL.MTSWSTORE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,61)",,STORE/ STACK,6L,M,GL.CNOTE,Small Wood Store/Stack - To Tanks,,,
GL.MTSWSTORE12,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,61)",,TO STORE /STACK,12T,M,GL.CNOTE,Small Wood Store/Stack - To Tanks,,,
GL.MTTANK,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,18)",,TO TANK NO,6L,M,GL.CNOTE,To Tank No,,,
GL.MTTANK.USE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,123)",,To Tank Use,1L,M,GL.CNOTE,Usage Type of the TO Tank,,,
GL.MTTANK15,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,18)",,BLEND/GROUP,15L,M,GL.CNOTE,To Tank No,,,
GL.MTTEMP,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,60)",,TO TEMP,7R,M,GL.CNOTE,To Temperature Distillation/Spirit,,,
GL.MTTIRBOT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,60)",,TO TIRAGE BOTTLES,7R,M,GL.CNOTE,To Tirage Bottles Qty,,,
GL.MTTIRSTORE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,61)",,TO TIRAGE BOTTLES STORAGE,10L,M,GL.CNOTE,To Tirage Bottles Storage,,,
GL.MTTSTAT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,31)",,T/T STAT,2T,M,GL.CNOTE,"To Tanks status  "" ""-no action yet, S-started, C-completed, M-empty",,,
GL.MTVOL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,24)",,TO TANK VOL B4,8R,M,GL.CNOTE,To Tank Volume of Dip Before,,,
GL.MTVOLA,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,58)",MD10P,TO TANK VOL AFT,11R,M,GL.CNOTE,To Tanks Volume of After Dip,,,
GL.MVAR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,69)",,VARIETY,6L,M,GL.CNOTE,Grape Variety:Price Code:Source Code of Wine Purchased,,,
GL.MVENDOR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,71)",,VENDOR,10L,M,GL.CNOTE,Vendor Number of Who Wine was Purchased From,,,
GL.OBC.DWLP,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,151)",,"Original Bottling Chit bottling Date, Wharehouse, Bottling Line Bottled Product",10L,M,GL.CNOTE,Original Bottling chit data*whse*bottling line line*product,,,
GL.OPNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,0)",,Operation,13L,M,GL.CNOTE,Operation note number - AAAyynnnnn for user AAA / year yy / number nnnnn (for multiple operations generated from one may have -n suffix.),,,
GL.ORIG.BOTTLING.CHIT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,149)",,Original Bottling Chit,12L,M,GL.CNOTE,Original Bottling chit for Salvage Decant,,,
GL.ORIG.FILE.IND,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,38)",,,1L,M,GL.CNOTE,"Original file the record came from of O=OPSMOVE, A=ADD.NOTICE and any other value including null = CHIT",,,
GL.ORIG.MRDATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,178)",D2/,Original Reqd Date,8R,M,GL.CNOTE,Original required completion date as entered by winemaker,,,
GL.ORIG.MRTIME,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,179)",MTS,Original Reqd Time,8R,M,GL.CNOTE,Original required completion time as entered by winemaker,,,
GL.OW.FROM.FREIGHT.AREA,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,188)",,Over Written From Freight Area,2L,M,GL.CNOTE,Overwritten from freight area,,,
GL.POTRANS.ID,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,109)",,POTRANS ID,10L,M,GL.CNOTE,POTRANS ID which contains From Blend Code,,,
GL.PR.ORDNO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,117)",,Process Order No.,12L,M,GL.CNOTE,Process Order Number,,,
GL.PRINTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,184)",,Chit Printed,1L,M,GL.CNOTE,Chit has been printed,,,
GL.PROD.ID,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,118)",,PROD ID,15L,M,GL.CNOTE,Work Order Production ID,,,
GL.PURCH.GL,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,141)",,GL,2L,M,GL.CNOTE,Purchasing Grade Level assigned to To Tank,,,
GL.PURCH.PCNT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,108)",,PURCH PCNT,3R,M,GL.CNOTE,Percentage of each component of the Total,,,
GL.RC.LITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,100)",MD10P,Received Litres From Trucks,8R,M,GL.CNOTE,Litres received into To tank from each Truck/Compartment (Receipt notes only),,,
GL.SALES.ITEM.TEXT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,177)",,,50L,M,GL.CNOTE,Free form text that can be used for tracking sales items,,,
GL.SAVE.DE.FLOCN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,142)",,FL,2L,M,GL.CNOTE,Old Sub-location prior to conversion to Winery Location,,,
GL.SAVE.DE.TLOCN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,143)",,TL,2L,M,GL.CNOTE,Old Sub-location prior to conversion to Winery Location,,,
GL.SCLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,70)",,SUM COMP LITRES,8R,M,GL.CNOTE,Summary Composition Litres,,,
GL.SCOMP.CORRECTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,229)",FLAG,,1L,M,GL.CNOTE,Summary comp has been corrected.,,,
GL.SCREASON,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,35)",,REASON FOR CORRECTION,30L,M,GL.CNOTE,Reason for Summary Composition Correction,,,
GL.SCTONNES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,101)",MD20P,SUM COMP TONNES,8R,M,GL.CNOTE,Summary Composition Tonnes,,,
GL.SCVAR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,69)",,SUM COMP VARIETY,19L,M,GL.CNOTE,Grape Variety:Price Code:Source*Vintage year,,,
GL.SEL.PODETAIL.ID,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,202)",,PODETAIL ID,5R,M,GL.CNOTE,Selected PODETAIL Id,,,
GL.SRC.DOC.CRCTN,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,174)",,Source Document Correction,13L,M,GL.CNOTE,Composition correction - source document (purchase chit or weigh note),,,
GL.SRC.DOC.LITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,175)",MD10P,Source Document Litres,10R,M,GL.CNOTE,Litres associated with source document,,,
GL.SRC.DOC.TONNES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,176)",MD10P,Source Document Tonnes,8R,M,GL.CNOTE,Tonnes associated with source document,,,
GL.SRCDOCS.CORRECTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,231)",FLAG,,1L,M,GL.CNOTE,Source documents have been corrected. (includes cleared),,,
GL.STD.TOT.CST.ADD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,47)",MD40P,Standard Total Cost Additional,7R,M,GL.CNOTE,Standard total cost per litre to add to existing cost,,,
GL.STD.TOT.CST.OVR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,45)",MD40P,Standard Total Cost Overwrite,7R,M,GL.CNOTE,Standard total cost per litre to overwrite existing cost,,,
GL.STD.VAR.CST.ADD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,46)",MD40P,Standard Variable Cost Additional,7R,M,GL.CNOTE,Standard variable cost per litre to add to existing cost,,,
GL.STD.VAR.CST.OVR,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,44)",MD40P,Standard Variable Cost Overwrite,7R,M,GL.CNOTE,Standard variable cost per litre to overwrite existing cost,,,
GL.SUMCOMP.ERROR.REASON,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,107)",,Summary Composition Error Reason,70T,M,GL.CNOTE,Reason that this chit appeared on the summary composition error list,,,
GL.SUMCOMP.UPD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,89)",,Sumcomp Update Flag,4L,M,GL.CNOTE,Summary Composition Update Flag,,,
GL.SWA.CORRECTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,228)",FLAG,,1L,M,GL.CNOTE,SWA Litres were corrected.,,,
GL.SWA.LITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,227)",MD10P,,10R,M,GL.CNOTE,Sustainable Winemaking Australia qualifying litres,,,
GL.SYSTEM.USE.DONT.CHANGE.,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,1)",,SYSTEM USE DONT CHANGE,1L,M,GL.CNOTE,SYSTEM USE DONT CHANGE,,,
GL.TANKER.MOVEMENTS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,112)",,TANKER MOVE ID,13L,M,GL.CNOTE,"Tanker Movt. ID'S for Cartnotes, From/To Hours",,,
GL.TIME.FINISHED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,209)",MTS,,8R,M,GL.CNOTE,Time finished,,,
GL.TIME.STARTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,207)",MTS,,8R,M,GL.CNOTE,Time started,,,
GL.TIME.UPDATED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,226)",MTS,Time updated,8R,M,GL.CNOTE,Time operation updated,,,
GL.TIMES.PRINTED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,186)",MTS,Times Chit Printed,8R,M,GL.CNOTE,Times the chit has been printed (MV),,,
GL.TRUCK.BATCH,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,105)",,Truck Batch,7L,M,GL.CNOTE,Batch code related to truck or truck compartment,,,
GL.TRUCK.STATUS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,106)",,Truck Status,3L,M,GL.CNOTE,,,,
GL.TT.GL.AFT,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,148)",,To Tank Grade Level After,2L,M,GL.CNOTE,To Tank Grade Level After,,,
GL.TT.GL.B4,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,147)",,To Tank Grade Level Before,2L,M,GL.CNOTE,To Tank Grade Level Before,,,
GL.TTANK.NEXT.CNOTE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,19)",,TO TANK NEXT CELLAR NOTE,13L,M,GL.CNOTE,To Tank next Operation Note number,,,
GL.TTVOLM,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,87)",,To Vol Moved,8R,M,GL.CNOTE,Volume moved into TO tank,,,
GL.UPD.BY.PROG,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,104)",,Updated by Program,7L,M,GL.CNOTE,List of programs that have updated this record,,,
GL.UPDATE.FSTK.FLG,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,77)",,UPDATE FLAG,1L,M,GL.CNOTE,Financial Stock Update Flag,,,
GL.UPDATED.ITEMNOS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,76)",,ITEMNOS UPDATED,10L,M,GL.CNOTE,Item Numbers That were updated via JKOE020,,,
GL.UPDATED.PONOS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,74)",,P/O NOS UPDATED,8R,M,GL.CNOTE,Purchase Order Numbers That were updated via JKOE020,,,
