# Grange file: MGROWER,source: grange.xlsx/MGROWER,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
PHYLLOXERA,I,,"TRANS(SOURCE,SOURCE,PHYLLOXERA,'X')",,Phylloxera,1L,S,,Phylloxera Y/N,,,
REVIEW.YEAR,I,,"CNTRCT.LASTVIN+0-CNTRCT.TRMNTN[1,1]+0",,Review,6R,S,,Calculate year in which contract should be reviewed,,,
RN.GROUP,I,,"ROSE.REF[1,1]",,RN,1L,S,,First character of Reference Number,,,
SCW.ACCOUNT,I,,"TRANS(CONTRACT.TYPE,CONTRACT.TYPE,SCW.CONTRACT,'X')",,SCW,1L,S,,set to Y if SCW acount else set to N,,,
SEL.CRUSH.LOCN,I,,"SUBR('*SEL.CRUSH.LOCN',ACCOUNT,'')",,selected,1L,S,,Select record as some crush locations match selected crush location,,,
SOURCE.DESC,I,,"TRANS(SOURCE,SOURCE,SOURCE.DESC,'X')",,Source,15L,S,,Source Description (max 15 characters),,,
SOURCE.NAME,I,,"TRANS(SOURCE,SOURCE,DESCP,'X')",,SOURCE,20L,S,,SOURCE AREA,,,
SPEC.COND.DESC,I,,"TRANS(MGROWER.CONDITIONS,SPEC.COND.CODE,'CONDITION.DESC','X')",MC,Special,46L,M,SPEC,Special Condition Description,,,
START.DATE,I,,"TRANS(PAYMENT.TERMS,PAYMENT.CODE,START.DATE,'X')",D2/,START DATE,8R,M,TERMS,Date from which grapes to be paid,,,
STATE,I,,"TRANS(SOURCE,SOURCE,'STATE','X')",,State,3L,S,,State in Australia,,,
STDCARRIER.NAME,I,,"TRANS(MGROWER,STDCARRIER,NAME,'X')",MC,Carrier name,40L,S,,Carrier Name,,,
TAQTY,I,,"TRANS(I.MG.ALLOC,@ID,@RECORD,'+');LOWER(@1);TRANS(DALLOC,@2,QTY,'X')",,TOTAL,4R,M,,Translate to Allocation file (single to multi value),,,
TAVARIETY,I,,"TRANS(I.MG.ALLOC,@ID,@RECORD,'+');LOWER(@1);TRANS(DALLOC,@2,GROWERVAR,'X')[7,3]",,VAR,3T,M,,Translate to Allocation file (single to multi value),,,
TAX.NO,I,,"TRANS(VENDOR,VENDORKEY,TAX.NO,'X')",,Tax File,11LXXX-XXX-XX,S,,Retrieve tax file number from Vendor file,,,
TDELGROSS,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,TDELGROSS,'X')",,TOTAL,4R,M,,Translate to Vintage Intake file (single to multi value),,,
TFN.EXISTS,I,,"IF TRANS(VENDOR,GRWCOY:@ID,TAX.NO,'X') NE '' THEN 'Y' ELSE 'N'",,TFN,1L,S,,Grower has a tax file number recorded,,,
TQUOTA,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,QUOTA,'X')",,QUOTA,3R,M,VVQTT,Translate to Vintage intake file (single to multi value),,,
TTALLOC,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,TALLOC,'X')",,TOTAL,3R,M,VVQTT,Translate to Vintage intake file (single to multi value),,,
TTOFFERED,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,TOFFERED,'X')",,TOTAL,3R,M,VVQTT,Translate to Vintage intake file (single to multi value),,,
TVAR,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,VARIETY,'X')",,VAR,3T,M,,Translate to Vintage Intake File (single to multi value),,,
TVARIETY,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,VARIETY,'X');T",,VARIETY,20T,M,VVQTT,Translate to Vintage intake file (single to multi value),,,
TVINTAGE,I,,"TRANS(I.MG.VINT,@ID:MVYEAR,@RECORD,'+');LOWER(@1);TRANS(VINTINTAKE,@2,VINTAGE,'X')",,VINT,4R,M,VVQTT,Translate to Vintage intake file (single to multi value),,,
UP.SORT.NAME,I,,UPCASE(SORT.NAME),,,20L,S,,,,,
VCFX.LOCAL,I,,"TRIM(CONTACT.FAX,' ','A')[3,99]",,Contact,8R,S,,local part of vintage contact fax number,,,
VCFX.PREFIX,I,,"TRIM(CONTACT.FAX,' ','A')[1,2]",,Contact,2R,S,,Vintage contact fax number prefix,,,
VCPH.LOCAL,I,,"TRIM(CONTACT.PHONE,' ','A')[3,99]",,Contact,8R,S,,local part of vintage contact phone number,,,
VCPH.PREFIX,I,,"TRIM(CONTACT.PHONE,' ','A')[1,2]",,Contact,2R,S,,Vintage contact phone number prefix,,,
VEND.EXISTS,I,,"IF TRANS(VENDOR,GRWCOY:@ID,0,'X') NE '' THEN 'Y' ELSE 'N'",,Vendor,1L,S,,Flag if VENDOR record exists,,,
VENDORKEY,I,,'08':@ID,,Vendor,8L,S,,,,,
VIN.VEX.ADDR,I,,IF VINEYARD.LOCATION = '' THEN ADDRS ELSE VINEYARD.LOCATION;IF @1 = 'N/A' THEN ADDRS,,WIM,30L,M,VIN.VEX.ADD,WIM Vineyard (VIN/VEX) address,,,
VINT.CONT.NAME,I,,"SUBR('!CATS',VINT.CONT.FIRST.NAME,REUSE(' '));SUBR('!CATS',@1,VINT.CONT.SURNAME)",,Vintage contact full name,50L,M,VINT.CONT,Vintage contact full name,,,
VO.DESC,I,,"VO.SUBREG; SUBR(SUBR.PENBW:""PVII199"", @, 'V', '')",,VO Region,30L,S,,Vintage Operation Region Description,,,
VO.DESC15,I,,"VO.SUBREG; SUBR(SUBR.PENBW:""PVII199"", @, 'V', '') ;@[1,15]",,VO Region,15L,S,,Vintage Operation Region Description,,,
VO.REG,I,,"TRANS(SOURCE,SOURCE,VO.SUBREG,'X')[1,1]",,VO,1L,S,,Vineyard Operations Region Code,,,
VO.SUBREG,I,,"TRANS(SOURCE,SOURCE,VO.SUBREG,'X')",,VO,2L,S,,Vineyard Operations Region Code,,,
VTK.ALTKEY,I,,"@ID:'2004' ; TRANS(I.MG.VINT,@,1,'X')",,,10L,M,,,,,
WIM.APELLATION,I,,"TRANS(SOURCE,SOURCE,'WIM.APELLATION','X')",,WIM,4L,S,,WIM Apellation,,,
WIM.APL.DESC,I,,"TRANS(WIM.APELLATION,WIM.APELLATION,'WIM.APL.DESC','X')",,WIM Apellation description,30L,S,,Wim apellation description,,,
WIM.CONTRACT,I,,WIM.VINEYARD:'-A',,WIM,8L,S,,WIM contract code,,,
WIM.FARM.TYPE,I,,IF OWN.BLOCK = 'Y' THEN 0 ELSE 1,,WIM,1L,S,,WIM farm type,,,
WIM.GEOG.AREA,I,,ORIGIN:'X',,WIM,4L,S,,WIM Geographic area (level 2 source suffixed with X),,,
WIM.PRICE.CODE,I,,"SUBR(SUBR.PENBW:'PBWI1069',@ID,'P23')",,Price,1L,S,,Price code of 1st current block (current year VINTINTAKE) for WIM,,,
WIM.START.DATE,I,,IF CNTRCT.COMM # '' THEN CNTRCT.COMM ELSE CNTRCT.SIGN,D4/,WIM,10L,S,,WIM contract start date,,,
WIM.VINEYARD.2,I,,"FIELD(WIM.VINEYARD,@VM,2)",,Second,6L,S,,second WIM vineyard,,,
WIM.VO.SUBREGION,I,,IF OWN.BLOCK = 'Y' THEN VO.SUBREG ELSE 'GR',,WIM,2L,S,,WIM Vineyard Operations Sub Region Code,,,
WIM.VRYD.GWR.ABNO,I,,"IF ACCOUNT.VYARD # '' THEN TRANS(MGROWER,ACCOUNT.VYARD,'WIM.GWR.ABNO','X') ELSE",,WIM,6R,S,,The grower address book number regardless of if the record is a,,,
WINEMAKER,I,,"SUBR(SUBR.PENBW:'PBWI1069',@ID,57)",,Winemaker,8L,S,,Winemaker logname of 1st current block (current year VINTINTAKE),,,
WINERY.LOC,I,,"TRANS(CRUSHSITE,CRUSH.LOCN,'WINERY.LOC','X')",,Winery,2L,S,,Winery location - cross reference to WINERY.LOCATION file,,,
@,PH,,BY ACCOUNT NAME MGACTIVE RTYPE SOURCE CONTRACT.TYPE,,,,,,,,,
@.OLD,PH,,BY GROWERID RTYPE GROWER ADDRS GRVAR,,,,,,,,,
@ENTRO,PH,,GROWERID  RTYPE GROWER ADDRS PCODE PAYTO BANK  GGLEVIE SHARELEVIE  PHONE ALTNAME,,,,,,FOR ENTRO DEFAULT FIELD LIST CREATED 10:09:20 09 NOV 1983,,,
@LPTR,PH,,BY GROWERID RTYPE GROWER ADDRS PHONE PAYTO BANK GGLEVIE GRVAR,,,,,,,,,
AG,PH,,BY ACCOUNT WITH MGACTIVE = 'C' WITH RTYPE = 'G' NAME,,,,,,,,,
PW.GROWERSEL,PH,,BY GROWER,,,,,,Sort & selection phrase used by PW.GROWERSEL pop-up,,,
UNASSIGNED.GROWERS,PH,,"WITH MGACTIV = ""C"" AND WITH NO OWN.BLOCK AND WITH NO GENERIC AND WITH ( NO",,,,,,Select active records yet to be assigned a JDEG vendor Id,,,
VVQTT,PH,,TVINTAGE TVARIETY TQUOTA TTALLOC TTOFFERED,,,,,,,,,
WVGC,PH,,TWBDOCKET TGVARIETY TGGROSS TGCARRIER,,,,,,,,,
DEFINE.NEXT.ATTR,X,,155,,,,,,,,,
