# Grange file: WINE.IN.TANK,source: winemaking.xlsm/WIT,downloaded: 2021-07-23
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
R%%SOLID,D,368,,,%Solid % Rel,6R,S,,,,,
R%%VIAB,D,369,,,%Viab % Rel,6R,S,,,,,
R%3WEE,D,370,,,-3/WEE % Rel,6R,S,,,,,
R%4EG,D,371,,,4EG % Rel,6R,S,,,,,
R%4EP,D,372,,,4EP % Rel,6R,S,,,,,
R%A280,D,373,,,A280 % Rel,6R,S,,,,,
R%A420,D,374,,,A420 % Rel,6R,S,,,,,
R%A430,D,375,,,A430 % Rel,6R,S,,,,,
R%A500,D,376,,,A500 % Rel,6R,S,,,,,
R%A520,D,377,,,A520 % Rel,6R,S,,,,,
R%AAN,D,378,,,AAN % Rel,6R,S,,,,,
R%ACETAT,D,379,,,Acetat % Rel,6R,S,,,,,
R%ACETIC,D,380,,,Acetic % Rel,6R,S,,,,,
R%ALC,D,381,,,Alc % Rel,6R,S,,,,,
R%ALCD,D,382,,,ALC/D % Rel,6R,S,,,,,
R%ALCGC,D,383,,,ALC/GC % Rel,6R,S,,,,,
R%ALCIN,D,384,,,ALC/IN % Rel,6R,S,,,,,
R%ALCLC,D,385,,,ALC/LC % Rel,6R,S,,,,,
R%ALD,D,386,,,ALD % Rel,6R,S,,,,,
R%ALPHA,D,387,,,Alpha % Rel,6R,S,,,,,
R%ANIONS,D,388,,,ANIONS % Rel,6R,S,,,,,
R%API,D,389,,,Api % Rel,6R,S,,,,,
R%ASC,D,390,,,Asc % Rel,6R,S,,,,,
R%ASH,D,391,,,Ash % Rel,6R,S,,,,,
R%BA,D,392,,,BA % Rel,6R,S,,,,,
R%BACT,D,393,,,Bact % Rel,6R,S,,,,,
R%BE,D,394,,,Be % Rel,6R,S,,,,,
R%BENT,D,395,,,Bent % Rel,6R,S,,,,,
R%BRETTV,D,396,,,BRETTV % Rel,6R,S,,,,,
R%BRINE,D,397,,,BRINE % Rel,6R,S,,,,,
R%BRIX,D,398,,,Brix % Rel,6R,S,,,,,
R%CA,D,399,,,Ca % Rel,6R,S,,,,,
R%CARBF,D,400,,,CARBF % Rel,6R,S,,,,,
R%CASF,D,401,,,CASF % Rel,6R,S,,,,,
R%CAT,D,402,,,CAT % Rel,6R,S,,,,,
R%CATAL,D,403,,,Catal % Rel,6R,S,,,,,
R%CHEESF,D,404,,,CHEESF % Rel,6R,S,,,,,
R%CHEM.I,D,405,,,Chem I % Rel,6R,S,,,,,
R%CHEMII,D,406,,,ChemII % Rel,6R,S,,,,,
R%CITRAT,D,407,,,Citrat % Rel,6R,S,,,,,
R%CITRIC,D,408,,,CITRIC % Rel,6R,S,,,,,
R%CL,D,409,,,CL % Rel,6R,S,,,,,
R%CLINI,D,410,,,Clini % Rel,6R,S,,,,,
R%CLTY,D,411,,,Clty % Rel,6R,S,,,,,
R%CN,D,412,,,Cn % Rel,6R,S,,,,,
R%COL460,D,413,,,COL460 % Rel,6R,S,,,,,
R%COL580,D,414,,,COL580 % Rel,6R,S,,,,,
R%COLD,D,415,,,Cold % Rel,6R,S,,,,,
R%COLDEN,D,416,,,Colden % Rel,6R,S,,,,,
R%COLDT,D,417,,,Cold/T % Rel,6R,S,,,,,
R%COLDV,D,418,,,Cold/V % Rel,6R,S,,,,,
R%COLIFM,D,419,,,COLIFM % Rel,6R,S,,,,,
R%COLOUR,D,420,,,Colour % Rel,6R,S,,,,,
R%COM,D,421,,,COM % Rel,6R,S,,,,,
R%COMPL,D,422,,,COMPL % Rel,6R,S,,,,,
R%COND,D,423,,,COND % Rel,6R,S,,,,,
R%CP,D,424,,,Cp % Rel,6R,S,,,,,
R%CU,D,425,,,Cu % Rel,6R,S,,,,,
R%CUF,D,426,,,CUF % Rel,6R,S,,,,,
R%D02,D,427,,,D02 % Rel,6R,S,,,,,
R%DC02,D,428,,,DC02 % Rel,6R,S,,,,,
R%DENS,D,429,,,DENS % Rel,6R,S,,,,,
R%DIP,D,430,,,DIP % Rel,6R,S,,,,,
R%EGGF,D,431,,,EGGF % Rel,6R,S,,,,,
R%EXRACT,D,432,,,Exract % Rel,6R,S,,,,,
R%FE,D,433,,,Fe % Rel,6R,S,,,,,
R%FILLHT,D,434,,,Fillht % Rel,6R,S,,,,,
R%FLOCC,D,435,,,Flocc % Rel,6R,S,,,,,
R%FLTAB,D,436,,,FltAb % Rel,6R,S,,,,,
R%FNA,D,437,,,FNA % Rel,6R,S,,,,,
R%FRUCT,D,438,,,Fruct % Rel,6R,S,,,,,
R%FS02,D,439,,,FS02 % Rel,6R,S,,,,,
R%FTHAW,D,440,,,FTHAW % Rel,6R,S,,,,,
R%FVT,D,441,,,Fvt % Rel,6R,S,,,,,
R%GELF,D,442,,,GELF % Rel,6R,S,,,,,
R%GF,D,443,,,G/F % Rel,6R,S,,,,,
R%GLUC,D,444,,,Gluc % Rel,6R,S,,,,,
R%GLYC,D,445,,,Glyc % Rel,6R,S,,,,,
R%GRAM,D,446,,,Gram % Rel,6R,S,,,,,
R%H2S,D,447,,,H2S % Rel,6R,S,,,,,
R%HEAT,D,448,,,Heat % Rel,6R,S,,,,,
R%HEATT,D,449,,,Heat/T % Rel,6R,S,,,,,
R%HEATV,D,450,,,Heat/V % Rel,6R,S,,,,,
R%HMETAL,D,451,,,HMETAL % Rel,6R,S,,,,,
R%HUE,D,452,,,Hue % Rel,6R,S,,,,,
R%ION.AN,D,453,,,Ion An % Rel,6R,S,,,,,
R%JMET,D,454,,,JMET % Rel,6R,S,,,,,
R%K,D,455,,,K % Rel,6R,S,,,,,
R%K2S04,D,456,,,K2S04 % Rel,6R,S,,,,,
R%KSPKHT,D,457,,,KspKht % Rel,6R,S,,,,,
R%LACASE,D,458,,,LACASE % Rel,6R,S,,,,,
R%LACTIC,D,459,,,LACTIC % Rel,6R,S,,,,,
R%LAG,D,460,,,Lag % Rel,6R,S,,,,,
R%LALC,D,461,,,L/Alc % Rel,6R,S,,,,,
R%MALATE,D,462,,,Malate % Rel,6R,S,,,,,
R%MAT,D,463,,,MAT % Rel,6R,S,,,,,
R%MDG,D,464,,,MDG % Rel,6R,S,,,,,
R%METHO,D,465,,,METHO % Rel,6R,S,,,,,
R%MG,D,466,,,Mg % Rel,6R,S,,,,,
R%MICRO,D,467,,,Micro % Rel,6R,S,,,,,
R%MILF,D,468,,,MILF % Rel,6R,S,,,,,
R%MLF,D,469,,,MLF % Rel,6R,S,,,,,
R%MN,D,470,,,Mn % Rel,6R,S,,,,,
R%MOLSO2,D,471,,,MolSO2 % Rel,6R,S,,,,,
R%MOTILE,D,472,,,Motile % Rel,6R,S,,,,,
R%N,D,473,,,N % Rel,6R,S,,,,,
R%NA,D,474,,,Na % Rel,6R,S,,,,,
R%NACL,D,475,,,Nacl % Rel,6R,S,,,,,
R%NEKDI,D,476,,,Nekdi % Rel,6R,S,,,,,
R%NEKLE,D,477,,,Nekle % Rel,6R,S,,,,,
R%NH4,D,478,,,Nh4+ % Rel,6R,S,,,,,
R%OBSCUR,D,479,,,Obscur % Rel,6R,S,,,,,
R%P,D,480,,,P % Rel,6R,S,,,,,
R%P.SORB,D,481,,,P.SORB % Rel,6R,S,,,,,
R%PB,D,482,,,Pb % Rel,6R,S,,,,,
R%PECTIN,D,483,,,Pectin % Rel,6R,S,,,,,
R%PEST,D,484,,,PEST % Rel,6R,S,,,,,
R%PH,D,485,,,pH % Rel,6R,S,,,,,
R%PHADJ,D,486,,,PHADJ % Rel,6R,S,,,,,
R%PHAGE,D,487,,,Phage % Rel,6R,S,,,,,
R%PHENOL,D,488,,,Phenol % Rel,6R,S,,,,,
R%PINK.P,D,489,,,PINK P % Rel,6R,S,,,,,
R%PRESS,D,490,,,Press % Rel,6R,S,,,,,
R%PVF,D,491,,,PVF % Rel,6R,S,,,,,
R%PVT,D,492,,,Pvt % Rel,6R,S,,,,,
R%REB,D,493,,,REB % Rel,6R,S,,,,,
R%RS,D,494,,,RS % Rel,6R,S,,,,,
R%SALI,D,495,,,SALI % Rel,6R,S,,,,,
R%SG,D,496,,,SG % Rel,6R,S,,,,,
R%SORBIC,D,497,,,Sorbic % Rel,6R,S,,,,,
R%STERIL,D,498,,,Steril % Rel,6R,S,,,,,
R%SUCC,D,499,,,SUCC % Rel,6R,S,,,,,
R%SUGF,D,500,,,SUGF % Rel,6R,S,,,,,
R%TA,D,501,,,TA % Rel,6R,S,,,,,
R%TANNIN,D,502,,,TANNIN % Rel,6R,S,,,,,
R%TART,D,503,,,Tart % Rel,6R,S,,,,,
R%TASTE,D,504,,,Taste % Rel,6R,S,,,,,
R%TAT,D,505,,,TAT % Rel,6R,S,,,,,
R%TEMP,D,506,,,Temp % Rel,6R,S,,,,,
R%TERP,D,507,,,TERP % Rel,6R,S,,,,,
R%TOT.AN,D,508,,,Tot An % Rel,6R,S,,,,,
R%TOT.PH,D,509,,,Tot Ph % Rel,6R,S,,,,,
R%TS02,D,510,,,TS02 % Rel,6R,S,,,,,
R%TURB,D,511,,,Turb % Rel,6R,S,,,,,
R%VA,D,512,,,VA % Rel,6R,S,,,,,
R%VISCOS,D,513,,,Viscos % Rel,6R,S,,,,,
R%VISUAL,D,514,,,Visual % Rel,6R,S,,,,,
R%WEIGHT,D,515,,,Weight % Rel,6R,S,,,,,
R%WSMALO,D,516,,,WSMALO % Rel,6R,S,,,,,
R%WSVA,D,517,,,WSVA % Rel,6R,S,,,,,
R%YAN,D,518,,,YAN % Rel,6R,S,,,,,
R%YEAST,D,519,,,Yeast % Rel,6R,S,,,,,
R%YST,D,520,,,Yst % Rel,6R,S,,,,,
R%ZN,D,521,,,Zn % Rel,6R,S,,,,,
TBRIX,D,522,,,Locate Brix Reading from Chemistry,6R,S,,,,,
TBRIXDATE,D,523,,,Date of Brix reading,8R,S,,,,,
TPECTIN,D,524,,,Locate Pectin Reading from Chemistry,6R,S,,,,,
TPECTINDATE,D,525,,,Date of Pectin reading,8R,S,,,,,
TSGLAST3,D,526,,,Last three SG results,6L,M,,,,,
TSGDLAST3,D,527,,,Last three SG dates,8R,M,,,,,
TALCLAST3,D,528,,,Last three ALC results,6L,M,,,,,
TALCDLAST3,D,529,,,Last three ALC dates,6L,M,,,,,
TTSO2LAST3,D,530,,,Last three TSO2 results,6L,M,,,,,
TTSO2DLAST3,D,531,,,Last three TSO2 dates,8L,M,,,,,
TFSO2LAST3,D,532,,,Last three FSO2 results,6L,M,,,,,
TFSO2DLAST3,D,533,,,Last three FSO2 dates,8L,M,,,,,
TTALAST3,D,534,,,Last three TA results,6L,M,,,,,
TTADLAST3,D,535,,,Last three TA dates,8R,M,,,,,
TVALAST3,D,536,,,Last three VA results,6L,M,,,,,
TVADLAST3,D,537,,,Last three VA dates,8R,M,,,,,
TPHLAST3,D,538,,,Last three PH results,6L,M,,,,,
TPHDLAST3,D,539,,,Last three PH dates,8R,M,,,,,
TRSLAST3,D,540,,,Last three RS results,6L,M,,,,,
TRSDLAST3,D,541,,,Last three RS dates,8R,M,,,,,
TPECTINLAST3,D,542,,,Last three PECTIN results,6L,M,,,,,
TPECTINDLAST3,D,543,,,Last three PECTIN dates,8R,M,,,,,
TMLFLAST3,D,544,,,Last three MLF results,6L,M,,,,,
TMLFDLAST3,D,545,,,Last three MLF dates,8R,M,,,,,
THEATLAST3,D,546,,,Last three Heat results,6L,M,,,,,
THEATDLAST3,D,547,,,Last three Heat dates,8R,M,,,,,
TCOLDLAST3,D,548,,,Last three Cold results,6L,M,,,,,
TCOLDDLAST3,D,549,,,Last three Cold dates,8R,M,,,,,
TBENTLAST3,D,550,,,Last three Bent results,6L,M,,,,,
TBENTDLAST3,D,551,,,Last three Bent dates,8R,M,,,,,
TTURBLAST3,D,552,,,Last three Turb results,6L,M,,,,,
TTURBDLAST3,D,553,,,Last three Turb dates,8R,M,,,,,
TNH4LAST3,D,554,,,Last three NH4+ results,6L,M,,,,,
TNH4DLAST3,D,555,,,Last three NH4+ dates,8R,M,,,,,
TD02LAST3,D,556,,,Last three D02 results,6L,M,,,,,
TD02DLAST3,D,557,,,Last three D02 dates,8R,M,,,,,
TMALATELAST3,D,558,,,Last three Malate results,6L,M,,,,,
TMALATEDLAST3,D,559,,,Last three Malate dates,8R,M,,,,,
T%BUDSLAST3,D,560,,,Last three %Buds results,6L,M,,,,,
T%BUDSDLAST3,D,561,,,Last three %Buds dates,8R,M,,,,,
TYEASTLAST3,D,562,,,Last three Yeast results,6L,M,,,,,
TYEASTDLAST3,D,563,,,Last three Yeast dates,8R,M,,,,,
T%VIABLAST3,D,564,,,Last three %Viab results,6L,M,,,,,
T%VIABDLAST3,D,565,,,Last three %Viab dates,8R,M,,,,,
TDCO2LAST3,D,566,,,Last three DCO2 results,6L,M,,,,,
TDCO2DLAST3,D,567,,,Last three DCO2 dates,8L,M,,,,,
T%SOLIDLAST3,D,568,,,Last three %Solid results,6L,M,,,,,
T%SOLIDDLAST3,D,569,,,Last three %Solid dates,8R,M,,,,,
TACETICLAST3,D,570,,,Last three Acetic results,6L,M,,,,,
TACETICDLAST3,D,571,,,Last three Acetic dates,8R,M,,,,,
TFLTABLAST3,D,572,,,Last three FltAb results,6L,M,,,,,
TFLTABDLAST3,D,573,,,Last three FltAb dates,8R,M,,,,,
TAANLAST3,D,574,,,Last three AAN results,6L,M,,,,,
TAANDLAST3,D,575,,,Last three AAN dates,8R,M,,,,,
TGFLAST3,D,576,,,Last three G/F results,6L,M,,,,,
TGFDLAST3,D,577,,,Last three G/F dates,8R,M,,,,,
TYANLAST3,D,578,,,Last three YAN results,6L,M,,,,,
TYANDLAST3,D,579,,,Last three YAN dates,8R,M,,,,,
TMOLSO2LAST3,D,580,,,Last three MolSO2 results,6L,M,,,,,
TMOLSO2DLAST3,D,581,,,Last three MolSO2 dates,8R,M,,,,,
T4EPLAST3,D,582,,,Last three 4EP results,6L,M,,,,,
T4EPDLAST3,D,583,,,Last three 4EP dates,8R,M,,,,,
T4EGLAST3,D,584,,,Last three 4EG results,6L,M,,,,,
T4EGDLAST3,D,585,,,Last three 4EG dates,8R,M,,,,,
TBRETTVLAST3,D,586,,,Last three BRETTV results,6L,M,,,,,
TBRETTVDLAST3,D,587,,,Last three BRETTV dates,8R,M,,,,,
TANK.SORT,D,588,,,Sort Tanks alpha numerically,22L,S,,,,,
TLACASE,D,589,,,Locate LACASE Reading from Chemistry,6R,S,,,,,
TCOLOUR,D,590,,,Locate Colour Reading from Chemistry,6R,S,,,,,
TCOLOURDATE,D,591,,,Date of Colour reading,8R,S,,,,,
TLACASEDLAST3,D,592,,,Last three Lacase dates,8R,M,,,,,
TLACASELAST3,D,593,,,Last three Lacase results,6L,M,,,,,
TDENS,D,594,,,Locate DENS Reading from Chemistry,6R,S,,,,,
TFLTAB,D,595,,,Locate FltAb Reading from Chemistry,6R,S,,,,,
TP.SORB,D,596,,,Locate P.SORB Reading from Chemistry,6R,S,,,,,
TDENSDATE,D,597,,,Date of DENS reading,8R,S,,,,,
TASCDATE,D,598,,,Date of ASC reading,8R,S,,,,,
THEATDATE,D,599,,,Date of Heat reading,8R,S,,,,,
TCOLDDATE,D,600,,,Date of Cold reading,8R,S,,,,,
TCUDATE,D,601,,,Date of Cu reading,8R,S,,,,,
TFEDATE,D,602,,,Date of Fe reading,8R,S,,,,,
TCADATE,D,603,,,Date of Ca reading,8R,S,,,,,
TKDATE,D,604,,,Date of K reading,8R,S,,,,,
TNADATE,D,605,,,Date of Na reading,8R,S,,,,,
TFLTABDATE,D,606,,,Date of FltAb reading,8R,S,,,,,
TP.SORBDATE,D,607,,,Date of P.SORB reading,8R,S,,,,,
TTURBDATE,D,608,,,Date of Turbidity reading,8R,S,,,,,
TPHTANKLAST3,D,609,,,Last three PH Tanks,23L,M,,,,,
TPHBATCHLAST3,D,610,,,Last three PH Batches,7L,M,,,,,
TPHTIMELAST3,D,611,,,Last three PH Times,8R,M,,,,,
TRSTANKLAST3,D,612,,,Last three RS Tanks,23L,M,,,,,
TRSBATCHLAST3,D,613,,,Last three RS Batches,7L,M,,,,,
TRSTIMELAST3,D,614,,,Last three RS Times,8R,M,,,,,
TFSO2TANKLAST3,D,615,,,Last three FSO2 Tanks,23L,M,,,,,
TFSO2BATCHLAST3,D,616,,,Last three FSO2 Batches,7L,M,,,,,
TFSO2TIMELAST3,D,617,,,Last three FSO2 Times,8R,M,,,,,
TTSO2TANKLAST3,D,618,,,Last three TSO2 Tanks,23L,M,,,,,
TTSO2BATCHLAST3,D,619,,,Last three TSO2 Batches,7L,M,,,,,
TTSO2TIMELAST3,D,620,,,Last three TSO2 Times,8R,M,,,,,
TTATANKLAST3,D,621,,,Last three TA Tanks,23L,M,,,,,
TTABATCHLAST3,D,622,,,Last three TA Batches,7L,M,,,,,
TTATIMELAST3,D,623,,,Last three TA Times,8R,M,,,,,
LAST.CHEMNOTES,D,624,,,Most Recent Outstanding Chemistry Note on Tank,10L,S,,,,,
LAST.CHEM.MRDATE,D,625,,,Most Recent Outstanding Chemistry Request Date,8R,S,,,,,
LAST.TOUTSADDN,D,626,,,Most Recent Outstanding Addition Note on Tank,10L,S,,,,,
LAST.ADDN.MRDATE,D,627,,,Most Recent Outstanding Addition CHIT and/or ADD.NOTICE Required,10R,S,,,,,
LAST.TASCNOTES,D,628,,,Most Recent Operation on Tank,10L,S,,,,,
LAST.TASCN.MRDATE,D,629,,,Most Recent Outstanding Operation Request Date,8R,S,,,,,
CAP.STOR.CALC,D,630,,,set to 'Y' if Capacity in Storage Calculation is to be included,1L,S,,,,,
ALTERN.USE,D,631,,,Alternate Use,1L,S,,,,,
ALTERN.USE.DESC,D,632,,,Alternate Use Description,30L,S,,,,,
DETAILED.USE,D,633,,,Detailed Use,2L,S,,,,,
DETAILED.USE.DESC,D,634,,,Detailed Use Description,30L,S,,,,,
PCHEMNO,D,635,,,Last 90 days of Chemistry Analysis No's,10R,M,,,,,
PREADVALUE,D,636,,,Previous Chemistry Reading Value,10R,M,,,,,
STORAGE.AVAIL,D,637,,,Storage available,11R,S,,,,,
STORAGE.CAPACITY,D,638,,,Capacity of tank if it is flagged as a storage tank,11R,S,,,,,
STORAGE.REQUIRED,D,639,,,Existing contents of all tanks which are required to be stored in,11R,S,,,,,
STORAGE.USABLE,D,640,,,"Storage Capacity of tank, minus 10% working space if it is at a TWE",11R,S,,,,,
STRG.CAP.USABLE,D,641,,,"Storage Capacity of tank, minus 10% working space if it is at a TWE",11R,S,,,,,
STRG.STILL.AVAIL,D,642,,,Storage Capacity Still Available,11R,S,,,,,
PRIMARY.SITE.ID,D,643,,,Primary Site ID,2L,S,,,,,
PRIMARY.SITE.DESC,D,644,,,Primary Site Description,30L,S,,,,,
WINERY.CAT.CODE,D,645,,,Winery Category Code,2L,S,,,,,
WINERY.CAT.SDESC,D,646,,,Winery Category Short Description,10L,S,,,,,
INSULATION,D,647,,,Tank is insulated (Y/),1L,S,,,,,
COOLING,D,648,,,Tank has in place cooling (Y/),1L,S,,,,,
AGITATOR,D,649,,,set to 'Y' if agitator is fitted,1L,S,,,,,
PLANK.RING,D,650,,,set to 'Y' if plank rings are fitted,1L,S,,,,,
TCITRICDATE,D,651,,,Date of Citric reading,8R,S,,,,,
GD.BLOCK,D,652,,,Block,5L,M,,,,,
GD.BLOCK.NAME,D,653,,,Block Name,5L,M,,,,,
GD.GROWER.ID,D,654,,,Grower ID,6L,M,,,,,
GD.SOURCE,D,655,,,Source,3L,M,,,,,
GD.SOURCE.DOC,D,656,,,Document number of the product source (either a weighnote or,12L,M,,,,,
GD.VARIETY,D,657,,,Variety,3L,M,,,,,
GD.VINTAGE,D,658,,,Vintage,2L,M,,,,,
R%VATOP,D,659,,,VATop % Rel,6R,S,,,,,
TVATOP,D,660,,,Locate VATop Reading from Chemistry,6R,S,,,,,
TVATOPDATE,D,661,,,Date of VATop reading,8R,S,,,,,
TVATOPDATEREG,D,662,,,Reg. Date of VATop reading,8R,S,,,,,
SUPPLIER,D,663,,,Code for Bulk Wine Supplier,3L,S,,,,,
SUPPLIER.DESC,D,664,,,Description for Bulk Wine Supplier,30L,S,,,,,
UNCOSTED,D,665,,,Uncosted,1L,S,,,,,
TPHCHUE,D,666,,,Locate pHCHue Reading from Chemistry,6R,S,,,,,
TKALL,D,667,,,All K results,6R,M,,,,,
TKDALL,D,668,,,All K Dates,8R,M,,,,,
TPHCDEN,D,669,,,Locate pHCDen Reading from Chemistry,6R,S,,,,,
TT.PIG,D,670,,,Locate T Pig Reading from Chemistry,6R,S,,,,,
TT.PIGDATE,D,671,,,Date of T Pig reading,8R,S,,,,,
TT.PIGDATEREG,D,672,,,Reg. Date of T Pig reading,8R,S,,,,,
TT.PHEN,D,673,,,Locate T Phen Reading from Chemistry,6R,S,,,,,
TT.PHENDATE,D,674,,,Date of T Phen reading,8R,S,,,,,
TT.PHENDATEREG,D,675,,,Reg. Date of T Phen reading,8R,S,,,,,
TT.TAN,D,676,,,Locate T Tan Reading from Chemistry,6R,S,,,,,
TT.TANDATE,D,677,,,Date of T Tan reading,8R,S,,,,,
TT.TANDATEREG,D,678,,,Reg. Date of T Tan reading,8R,S,,,,,
GD.VOL,D,679,,,Grape dest volumes,10R,M,,,,,
TMALOV,D,680,,,Locate MaloV Reading from Chemistry,6R,S,,,,,
TMALOVDATE,D,681,,,Date of MaloV reading,8R,S,,,,,
TMALOVDATEREG,D,682,,,Reg. Date of MaloV reading,8R,S,,,,,
MOBILE,D,683,,,"Flags if tank is Mobile (ie can be shifted when full), or Portable",3L,S,,,,,
MOBILE.DESC,D,684,,,"Describes if tank is Mobile (ie can be shifted when full), or",8L,S,,,,,
TVISUALDLAST3,D,685,,,Last three Visual dates,8R,M,,,,,
TANK.FARM,D,686,,,Indicates tank farm where tank can be located,10L,S,,,,,
TVISUALLAST3,D,687,,,Last three Visual results,6L,M,,,,,
TYSTDLAST3,D,688,,,Last three YST (reading 58) dates,8R,M,,,,,
TYSTLAST3,D,689,,,Last three YST (reading 58) results,6L,M,,,,,
TCOLOURLAST3,D,690,,,Last three Colour results,6L,M,,,,,
TCOLOURDLAST3,D,691,,,Last three Colour dates,8R,M,,,,,
TTANNINLAST3,D,692,,,Last three Tannin results,6L,M,,,,,
TTANNINDLAST3,D,693,,,Last three Tannin dates,8R,M,,,,,
TTANNIN,D,694,,,Locate TANNIN Reading from Chemistry,6R,S,,,,,
TTANNINDATE,D,695,,,Date of TANNIN reading,8R,S,,,,,
TCOLOURALL,D,696,,,All Colour Results,6R,M,,,,,
TCOLOURDALL,D,697,,,All Colour Dates,8R,M,,,,,
TTANNINALL,D,698,,,All Tannin Results,6R,M,,,,,
TTANNINDALL,D,699,,,All Tannin Dates,8R,M,,,,,
TIRPDATEREG,D,700,,,Reg. Date of IRP reading,8R,S,,,,,
R%IRP,D,701,,,IRP % Rel,6R,S,,,,,
TIRP,D,702,,,Locate IRP Reading from Chemistry,6R,S,,,,,
TIRPDATE,D,703,,,Date of IRP reading,8R,S,,,,,
TIRPLAST3,D,704,,,Last three IRP results,6L,M,,,,,
TIRPDLAST3,D,705,,,Last three IRP dates,8R,M,,,,,
TIRPALL,D,706,,,All IRP Results,6R,M,,,,,
TIRPDALL,D,707,,,All IRP Dates,8R,M,,,,,
TCNOTE.ADDRATE,D,708,,,Addition Rate,9R,M,,,,,
TCNOTE.AUOMEAS,D,709,,,Addition UOM,6T,M,,,,,
TOT.NO.OF.BARRELS,D,710,,,Total Number of Barrels,6R,M,,,,,
ADDN.ADD.MRDATE,D,711,,,Required Completion Date on oustatanding Addition Notices,,,,,,,
ADDN.MADESCP,D,712,,,Description on oustatanding Addition Notices,30T,M,,,,,
ADDN.MOPCD,D,713,,,Operation Code on oustatanding Addition Notices,4L,M,,,,,
ADDN.WKORD,D,714,,,Work Order on oustatanding Addition Notices,4L,M,,,,,
ADDN.WKORD.SEQ,D,715,,,Work Order Sequence on oustatanding Addition Notices,2L,M,,,,,
ADDN.WMEST.DATE,D,716,,,Earliest Start Date on oustatanding Addition Notices,10R,M,,,,,
OP.FTB,D,717,,,"Indicates if Tank is a FROM Tank, TO tank or both on Outstanding",4T,M,,,,,
ABS.CAP=NOM.CAP,D,718,,,Equals Y if nominated tank capacity is populated and equals absolute,1L,S,,,,,
DIPHBOTNECK,D,719,,,The dip associated with HBOTNECK - will be different to HBOTNECK for,10R,S,,,,,
HBOTNECK,D,720,,,Height of bottom of neck (type T only) - in Dip unit of measure,10R,S,,,,,
NOMCAP,D,721,,,Nominated tank capacity (type T only),10R,S,,,,,
TDEEMED.VOLUME,D,722,,,"The Nominated Capacity when the dip is in the neck, else the",10R,S,,,,,
VOLBOTNECK,D,723,,,Subroutine call for calculation of Volume at bottom of neck,10R,S,,,,,
TAVAIL.STATUS,D,724,,,Tank availability codes dependent on if nominated capacity is used.,2L,S,,,,,
TREADVALUE,D,725,,,Chemistry Reading Value,7R,M,,,,,
TREADDESC,D,726,,,Tank reading description,10L,M,,,,,
TPRESS,D,727,,,Locate PRESS Reading from Chemistry,6R,S,,,,,
TGFSALL,D,728,,,All GFS Results,6R,M,,,,,
TGFSDALL,D,729,,,All GFS Dates,8R,M,,,,,
T4EGLAST3SID,D,730,,,Short IDs for Last three 4EG results,6L,M,,,,,
T4EPLAST3SID,D,731,,,Short IDs for Last three 4EP results,6L,M,,,,,
CHEMNOTES,D,732,,,List of incomplete chemistry notes for the current contents of this,10L,M,,,,,
CH.ALL.OS.READ,D,733,,,CHEM O/S Chemistry readings,30L,M,,,,,
FIRST.DATE.FINISH,D,734,,,First CHIT date finished of wine in tank,8L,S,,,,,
LAST.HIST.DATE,D,735,,,Date of last chit recorded against tank,10R,S,,,,,
LAST.HIST.OP,D,736,,,Operation code of last chit recorded against tank,5L,S,,,,,
NCAP,D,737,,,"Nominal capacity from dip table where there, else absolute capacity",12R,S,,,,,
ULLAGE.CUTOFF,D,738,,,Volume below which tank is considered on ullage,11R,S,,,,,
LAST.HIST.CNOTE,D,739,,,Last Cellar Note on Tank,15L,S,,,,,
TBE.CHANGE,D,740,,,Increase in latest Baume reading over previous reading,5R,S,,,,,
TFSO2.CHANGE,D,741,,,Increase in latest FSO2 reading over average of previous 2 readings,5R,S,,,,,
TMALATE.CHANGE,D,742,,,Increase in latest Malate reading over previous reading,5R,S,,,,,
TVA.CHANGE,D,743,,,Increase in latest VA reading over average of previous 2 readings,5R,S,,,,,
WL,D,744,,,Winery Location Code,2L,S,,,,,
TALCTOP,D,745,,,Locate AlcTop Reading from Chemistry,6R,S,,,,,
TRSTOP,D,746,,,Locate RSTop Reading from Chemistry,6R,S,,,,,
FIRST.DATE.STARTED,D,747,,,When wine first went into the tank.,,S,,,,,
TANK.VOL,D,748,,,Volume of tank at last allocation,8R,S,,,,,
GENERIC,D,749,,,Generic codes allocated,3L,M,,,,,
VINT,D,750,,,Allocation vintage,4R,M,,,,,
LITRES,D,751,,,Litres allocated to each code,7R,M,,,,,
GEN.DESC,D,752,,,Generic code description,30L,M,,,,,
GEN.GRADE.LEVEL,D,753,,,Generic code Grade Level,2L,M,,,,,
GRADE.LEVEL,D,754,,,Grade level for the Tank,2L,S,,,,,
GRADE,D,755,,,Tank Grade,1L,S,,,,,
GRADE.DESC,D,756,,,Full description of grade,25L,S,,,,,
GRADE.NAME,D,757,,,Short name for grade,5L,S,,,,,
GRADE.SDESC,D,758,,,Short description for grade,10L,S,,,,,
GRADE.LEVEL.DESC,D,759,,,Full description of grade,25L,S,,,,,
IGL.DATE,D,760,,,Date Initial Grade Level Entered,8L,S,,,,,
ALLOCPERCENT,D,761,,,Allocated percentage,6R,M,,,,,
ALL.GEN.DESC,D,762,,,Alloc & Unalloc Generic Description,30L,M,,,,,
