# Grange file: CHIT,source: grange.xlsx/CHIT,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
DATE.TO.BMS,D,277,,D4/,,10R,S,,Date the chit was last sent to BMS,,,
DATE.TO.BMS.E,D,277,,D4/E,,10R,S,,Date the chit was last sent to BMS,,,
TIME.TO.BMS,D,278,,MTS,,8R,S,,Time the chit was last sent to BMS,,,
USERID.TO.BMS,D,279,,,,10L,S,,The userid who sent chit to BMS,,,
WNOTE.GRADE.LEVEL,D,280,,,,2L,M,CRSLOT,"Weighnote grade level, populated from BOOKING if present.",,,
PUR.SWA.LITRES,D,281,,MD10P,,10R,S,,SWA litres for a purchase chit,,,
ACCOUNT,I,,"TRANS(GRAPERECPT,WNOTE,'ACCOUNT','X')",,Account,7L,M,CRSLOT,"Account number of Grower, Company Vineyard block or Carrier",,,
ADDN.AUOMISS,I,,"TRANS(MADD,ADDN.CODE,AUOMISS,'X')",,ISS,6L,M,ADDN,Issuing unit of measure,,,
ADDN.CNT,I,,"DCOUNT(ADDN.CODE,@VM)",,To Tank,6L,M,MADD,,,,
ADDN.INSTRUCT.CNT,I,,"DCOUNT(ADDN.INSTRUCTIONS,@VM)",,Number of,10R,M,,Number of Instruction Lines,,,
ADDN.OP.DESC,I,,"TRANS(MOPS,ADDN.OPCODE,'ODESCP','X')",,Addition OP,30T,S,,Description of the additive operation,,,
ADDN.OPCODE,I,,"IF OTYPE = 'A' THEN MOPCD ELSE TRANS(MOPS,MOPCD,'ADDN.OPCODE','X')",,ADDN,4L,S,,Additive Operation Code,,,
ALL.TANKS,I,,"MFTANK:'-':MTTANK;CONVERT(@VM,'/',@) ;IF @2 = '-' THEN '' ELSE @2 ;IF      @3[1] =",,Tank codes,30L,,,Tank codes separated by '/',,,
BKDTNNE,I,,"TRANS(CRUSHPLAN,CRSLOT,'BKDTNNE','X')",,Booked,4R,M,CRSLOT,Booked tonnes  (confirmed bookings),,,
BLOCK,I,,"TRANS(GRAPERECPT,WNOTE,'BLOCK','X')",,Block,5R,M,CRSLOT,Block code,,,
BLOCK.NAME,I,,"TRANS(MBLOCKS,BLOCK,'BLOCK.NAME','X')",,Block Name,5L,M,CRSLOT,5 Character description of block,,,
BMS.REQ.TYPE,I,,"TRANS(MOPS,MAST.OPCD,'BMS.REQ.TYPE','X')",,BMS Request,8L,S,,BMS Request Type,,,
CALC.MFVOL,I,,MFVOLB4-MFVOLAFT,MD10P,Calculated Volume Moved,10R,M,MFTANK,,,,
CARTNOTE.CNT,I,,"DCOUNT(CARTNOTE,@VM)",.,#,10R,M,CARTNOTE,Number of Cartnotes,,,
CHIT.QTY,I,,"TRANS(PODETAIL,PODETAIL.ID,'CHIT.QTY','X')",,Chit Qty,10R,S,,Quantity received on this chit,,,
CHITYEAR,I,,"@ID[4,2]",,CHIT,2R,S,,Vintage year of the chit,,,
CREATE.DATE.DT,I,,"SUBR(""*GBWI202"",CREATE.DATE,CREATE.TIME):TZONE",,CREATE DATE/TIME,12L,S,,MRDATE returned as date and time,,,
CRPIT,I,,"TRANS(CRUSHPLAN,CRSLOT,'CRPIT','X')",,Pit,3L,M,CRSLOT,Crusher pit code,,,
CRSITE,I,,"TRANS(CRUSHPLAN,CRSLOT,'CRSITE','X')",,Crush,2L,M,CRSLOT,Crush site code,,,
CRSLOT.CNT,I,,"DCOUNT(CRSLOT,@VM)",,#,5R,M,CRSLOT,# Crush slots,,,
CRT.MTH.YR,I,,"OCONV(CREATE.DATE,'D4/')[7]",,Create,7L,S,,Create month and year,,,
CUR.MTH.YR,I,,"OCONV(DATE(),'D4/')[7]",,Current,7L,S,,Current month and year,,,
DEL.ADDR,I,,"RAISE(TRANS(WINERY.LOCATION,DE.TLOCN,'DEL.ADDR','X'))",MC,Delivery Address,30L,M,DEL.ADDR,,,,
DEL.LOCN.DESC,I,,"RAISE(TRANS(WINERY.LOCATION,DE.TLOCN,'DESC','X'))",MC,Delivery Location Name,30L,S,,Delivery location description (winery name),,,
DELIVERY.SLOT,I,,"SUBR('*GZZI211','LOC.TYPE.ASSOC','P',SLOT.TYPE,LINKED.SLOT,'')",,Deliv,5R,M,CRSLOT,Delivery slot,,,
DLVTNNE,I,,"TRANS(GRAPERECPT,WNOTE,'NETT','X'); TRANS(CRUSHPLAN,CRSLOT,'DLVTNNE','X');",,Deliv,4R,M,CRSLOT,"If Weigh note, return received tonnes, else return Slot delivered",,,
ENDUSE,I,,"TRANS(GRAPERECPT,WNOTE,'ENDUSE','X')",,End,3L,M,CRSLOT,Enduse,,,
FCREADINGNO,I,,"LOWER(TRANS(CHEM,RAISE(MFCHEMNO),'CREADINGNO','X'))",,From Tank,3R,M,MFTANK,From tank chemistry - Associated reading no. of test,,,
FCVALUE,I,,"LOWER(TRANS(CHEM,RAISE(MFCHEMNO),'CVALUE','X'))",,From Tank,6R,M,MFTANK,From tank - Chemistry analysis reading,,,
FIN.GOODS.DESC,I,,"TRANS(ITEM.MSTR,FIN.GOODS.CODE,PRODNAME,'X')",,Finished Goods Desc,50L,M,TRUCK.NOS,Goods (Item) Description,,,
FIN.YEAR,I,,"@ID[4,2]",,Financial,10R,S,,,,,
FIRST.MTCHEMNO,I,,"MTCHEMNO<1,1,1>",,To Tank,10L,M,MTTANK,To Tank Chemistry #,,,
FIRST.USERID,I,,"USERID<1,1>",,User Id,10L,S,,User Identification,,,
FIRST.USERID.EMAIL,I,,"USERID.EMAIL<1,1>",,EMAIL,20L,S,,User Email,,,
FROM.ADDR,I,,"RAISE(TRANS(WINERY.LOCATION,DE.FLOCN,'DEL.ADDR','X'))",MC,From Address,30L,M,FROM.ADDR,,,,
FROM.LOCN.DESC,I,,"RAISE(TRANS(WINERY.LOCATION,DE.FLOCN,'DESC','X'))",MC,From Location Name,30L,S,,From location description (winery name),,,
FROM.TOT.BARREL.TOTVOL.AFT,I,,SUM(FROM.BARREL.TOTVOL.AFT),MD10P,From,10R,M,FBG,From Barrel Total Volume After,,,
FROM.TOT.BARREL.TOTVOL.B4,I,,SUM(FROM.BARREL.TOTVOL.B4),MD10P,From,10R,M,FBG,From Total Barrel Total Volume Before,,,
FUFLAG,I,,"LOWER(TRANS(CHEM,RAISE(MFCHEMNO),'UFLAG','X'))",FLAG,From,1L,M,MFTANK,From Tank - Flag Test as Being Urgent - 'Y' or '',,,
GL.DESC,I,,"TRANS(GL.REASONS,GL.CODE,DESC,'X')",,,30L,M,GL.DETS,Gain/Loss code description,,,
GRADE.LEVEL,I,,"TRANS(PODETAIL,PODETAIL.ID,GRADE.LEVEL,'X')",,Grade,2L,S,,Grade Level,,,
INSTR.DEC,I,,"SUBR('*HTML.DECODE',INSTRUCTIONS)",,Instructions,80L,M,INST,Chit instructions with HTML decoded,,,
INSTRUCTIONS.CNT,I,,"DCOUNT(INSTRUCTIONS,@VM)",,Number of,10R,M,,Number of Instruction Lines,,,
JDEG.SUPPLIER,I,,"TRANS(POHEADER,MPONOS,'JDEG.SUPPLIER','X')",,,7R,S,,JDEG Supplier code,,,
JOB.SEQ,I,,WOP.WKORD:'-':WOP.WKORD.SEQ,,Job & Sequence,10L,S,,Job number and sequence number,,,
LINE.ITEM,I,,"TRANS(PODETAIL,PODETAIL.ID,LINE.ITEM,'X')",,Purchase,5R,S,,Purchase order line item number,,,
LINKED.SLOT,I,,"TRANS(CRUSHPLAN,CRSLOT,LINKED.SLOT,'X')",,Linked,5R,M,CRSLOT,Linked Slot,,,
MAST.OPCD,I,,"TRANS(MOPS,MOPCD,'MAST.OPCD','X')",,,3R,S,,Master operation code,,,
MF.CACTIV,I,,"TRANS(CHEM,MFCHEMNO,'CACTIV','X')",,Chem,1T,M,MFTANK,"Record activity code, null = unregistered, R = registered/no",,,
MF.CHIT.XREF,I,,"TRANS(CHEM,MFCHEMNO,'CHIT.XREF','X')",,CHIT,10L,M,MFTANK,,,,
MF.CTANK,I,,"TRANS(CHEM,MFCHEMNO,'CTANK','X')",,Chem,6L,M,MFTANK,Current tank at time of tests,,,
MF.LIND,I,,"TRANS(CHEM,MFCHEMNO,'LIND','X')",,Chem,1R,M,MFTANK,"Linked Indicator, null=linked / 1=unlinked / 2=unlinked after linked",,,
MFALLOCLITRESB4,I,,"IF MACTIV # 'A' THEN TRANS(BWALLOC,MFTANK,'LITRES','X') ELSE ''",MD10P,Alloc,10R,M,MFTANK,,,,
MFALLOCPERCB4,I,,"IF MACTIV # 'A' THEN SUBR('*GWDI910',MFVOLUMEB4,MFALLOCLITRESB4) ELSE ''",MD20P,,6R,M,MFTANK,,,,
MFALLOCVINTB4,I,,"IF MACTIV # 'A' THEN TRANS(BWALLOC,MFTANK,'VINT','X') ELSE ''",,Alloc,4R,M,MFTANK,,,,
MFBATCH.DESC,I,,"TRANS(MBATCH,MFBATCH,BATCH.DESC,'X')",,Batch,40L,M,MFTANK,From Batch Description,,,
MFBLEND.DESC,I,,"TRANS(MBLEND,MFBLEND,BLENDESCP,'X')",,Blend,30L,M,MFTANK,From Tank Blend Description,,,
MFCHEMNO.P,I,,"CONVERT(@SM,' ',MFCHEMNO)",,From Tank Chem Requests,30L,M,MFTANK,From tank chem requests - for printing - convert sub-values to space,,,
MFGENERIC.DESC,I,,"TRANS(GENERIC.FILE,MFGENERIC,NAME,'X')",,Generic Name,30L,M,MFTANK,,,,
MFGENERICB4,I,,"IF MACTIV # 'A' THEN TRANS(BWALLOC,MFTANK,'GENERIC','X') ELSE ''",,Alloc,3L,M,MFTANK,,,,
MFGENERICDESCB4,I,,"IF MACTIV # 'A' THEN TRANS(GENERIC.FILE,MFGENERICB4,NAME,'X') ELSE ''",,Generic Name,30L,M,MFTANK,,,,
MFSTATUS.DESC,I,,"TRANS(WINE.STATUS,MFSTATUS,DESC,'X')",,From Status,30L,M,MFTANK,Move From Status Description,,,
MFTANK.CNT,I,,"DCOUNT(MFTANK,@VM)",,Number,10R,M,,Number of from Tanks,,,
MFVOLUMEB4,I,,"TRANS(BWALLOC,MFTANK,'VOLUME','X')",MD10P,Tank,8R,M,MFTANK,Volume of tank at last allocation,,,
MOPCD.DESC,I,,"TRANS(MOPS,MOPCD,ODESCP,'X')",,Description,30T,S,,,,,
MRDATE.DT,I,,"SUBR(""*GBWI202"",MRDATE,MRTIME):TZONE",,REQD DATE/TIME,12L,S,,MRDATE returned as date and time,,,
MT.CACTIV,I,,"TRANS(CHEM,MTCHEMNO,'CACTIV','X')",,Chem,1T,M,MTTANK,"Record activity code, null = unregistered, R = registered/no",,,
MT.CHIT.XREF,I,,"TRANS(CHEM,MTCHEMNO,'CHIT.XREF','X')",,CHIT,10L,M,MTTANK,,,,
MT.CTANK,I,,"TRANS(CHEM,MTCHEMNO,'CTANK','X')",,Chem,6L,M,MTTANK,Current tank at time of tests,,,
MT.LIND,I,,"TRANS(CHEM,MTCHEMNO,'LIND','X')",,Chem,1R,M,MTTANK,"Linked Indicator, null=linked / 1=unlinked / 2=unlinked after linked",,,
MTALLOCLITRESB4,I,,"IF MACTIV # 'A' THEN TRANS(BWALLOC,MTTANK,'LITRES','X') ELSE ''",MD10P,Alloc,10R,M,MTTANK,,,,
MTALLOCPERCB4,I,,"IF MACTIV # 'A' THEN SUBR('*GWDI910',MTVOLUMEB4,MTALLOCLITRESB4) ELSE ''",MD20P,,6R,M,MTTANK,,,,
MTALLOCVINTB4,I,,"IF MACTIV # 'A' THEN TRANS(BWALLOC,MTTANK,'VINT','X') ELSE ''",,Alloc,4R,M,MTTANK,,,,
MTBATCH.DESC,I,,"TRANS(MBATCH,MTBATCH,BATCH.DESC,'X')",,Blend,12L,M,MTTANK,Move To Tank Blend description,,,
MTBLEND.DESC,I,,"TRANS(MBLEND,MTBLEND,BLENDESCP,'X')",,Blend,12L,M,MTTANK,Move To Tank Blend description,,,
MTBOTBLEND.DESC,I,,"TRANS(MBLEND,MTBOTBLEND,BLENDESCP,'X')",,Bottled,30L,M,BOTTLING,,,,
MTBOTPROD.DESC,I,,"TRANS(ITEM.MSTR,MTBOTPROD,PRODNAME,'X')",,PRODUCT,30L,M,BOTTLING,Financial Product Code Bottled,,,
MTCHEMNO.P,I,,"CONVERT(@SM,' ',MTCHEMNO)",,To Tank Chem Requests,30L,M,MTTANK,To tank chem requests - for printing - convert sub-values to space,,,
MTGENERIC.CNT,I,,"DCOUNT(MTGENERIC,@VM)",,Number,10R,M,MTTANK,,,,
MTGENERIC.DESC,I,,"TRANS(GENERIC.FILE,MTGENERIC,NAME,'X')",,Generic Name,30L,M,MTTANK,,,,
MTGENERICB4,I,,"IF MACTIV # 'A' THEN TRANS(BWALLOC,MTTANK,'GENERIC','X') ELSE ''",,Alloc,3L,M,MTTANK,,,,
MTGENERICDESCB4,I,,"IF MACTIV # 'A' THEN TRANS(GENERIC.FILE,MTGENERICB4,NAME,'X') ELSE ''",,Generic Name,30L,M,MTTANK,,,,
MTRBLENDESCP,I,,"TRANS(MBLEND,MTRBLEND,BLENDESCP,'X')",,Truck Blend Description,30L,M,TRUCK.NOS,Truck blend description,,,
MTRGENERIC.DESC,I,,"TRANS(GENERIC.FILE,MTRGENERIC,NAME,'X')",,Generic Name,30L,M,TRUCK.NOS,,,,
MTSTATUS.DESC,I,,"TRANS(WINE.STATUS,MTSTATUS,DESC,'X')",,To Status,30L,M,MTTANK,Move To Status Description,,,
MTTANK.CNT,I,,"DCOUNT(MTTANK,@VM)",,Number,10R,M,,Number of To Tanks,,,
MTTANK.DCAP,I,,"TRANS(DIPTABLE,MTTANK.TTABLE,DCAP,'X')",MD10P,DIP CAP,8R,S,,Max DIP,,,
MTTANK.DESC,I,,"TRANS(MTANK,MTTANK,TDESCP,'X')",,To Tank,30L,M,MTTANK,,,,
MTTANK.TTABLE,I,,"TRANS(MTANK,MTTANK,TTABLE,'X')",,DIP,6T,M,,Tanks Size Dip Table,,,
MTVOLUMEB4,I,,"TRANS(BWALLOC,MTTANK,'VOLUME','X')",MD10P,Tank,8R,M,MTTANK,Volume of tank at last allocation,,,
NAME,I,,"TRANS(DEF.SYS.USERS,UP.USERID,'NAME','X')",,Name,23L,M,USERID,User name,,,
NETT,I,,"TRANS(GRAPERECPT,WNOTE,'NETT','X'); TRANS(CRUSHPLAN,CRSLOT,'BKDTNNE','X');",,NETT,7R2,M,CRSLOT,Weight delivered or planned,,,
OPT.PURC,I,,"RAISE( TRANS(CONTROL,'OPT.PURC',OPCODES,'X') )",,Purchase,4L,M,OPCODES,All purchase operation codes,,,
OPU.CRUSH,I,,"TRANS(CONTROL,'OPU.CRUSH',OPCODES,'X')",,Crushnote,4L,M,OPCODES,All crushnote operation codes,,,
ORD.QTY,I,,"TRANS(PODETAIL,PODETAIL.ID,ORD.QTY,'X')",,Order,14R,S,,Order Quantity,,,
OTYPE,I,,"TRANS(MOPS,MOPCD,'OTYPE','X')",,OP,1T,S,,"Type of operations or addition , O - Operations, A - Additions(including comments)",,,
OUDVOL,I,,"TRANS(MOPS,MOPCD,'OUDVOL','X')",FLAG,U/D,1T,S,,Update Tank Volume (Y/N),,,
PLNTNNE,I,,"TRANS(CRUSHPLAN,CRSLOT,'PLNTNNE','X')",,Planned,4R,M,CRSLOT,Planned tonnes,,,
PO.WINLOC.DESC,I,,"TRANS(WINERY.LOCATION,PO.WINLOC,DESC,'X')",,Purchase Chit Winery,30L,S,,Purchase chit winery location description,,,
POP.CHEMNO,I,,"IF MFCHEMNO<1,1,1> # '' THEN MFCHEMNO<1,1,1> ELSE MTCHEMNO<1,1,1>",,Popup,10L,S,,Chemistry request number to appear in popup,,,
PRINTED.DATE.DT,I,,"SUBR(""*GBWI202"",DATES.PRINTED<1,1>,TIMES.PRINTED<1,1>):TZONE",,PRINT DATE/TIME,12L,S,,MRDATE returned as date and time,,,
PRINTED.DATE.E,I,,"DATES.PRINTED<1,1>",D4/E,Date Printed,10R,S,,Date Printed,,,
PROCESS.SLOT,I,,"SUBR('*GZZI211','LOC.TYPE.ASSOC','D',SLOT.TYPE,LINKED.SLOT,'')",,Process,5R,M,CRSLOT,Process slot,,,
PRODNO,I,,"TRANS(MADD,ADDN.CODE,'PRODNO','X')",,PRODUCT,10L,M,ADDN,Addition Financial Product Number,,,
PUR.ADD.LOT.DESC,I,,"TRANS(LOT,PUR.ADD.LOT,'DESC','X')",,Description,40L,M,PUR.ADD.LOT,Item description,,,
PUR.ADDESCP,I,,"TRANS(MADD,PUR.ADDCD,'ADDESCP','X')",,DESCRIPTION,40T,M,PUR.ADDCD,Description of stock items,,,
PUR.BLEND,I,,"TRANS(PODETAIL,PODETAIL.ID,BLEND,'X')",,Purchase,12L,S,,Purchase blend (for uncosted to costed receipt),,,
PUR.BLENDESCP,I,,"TRANS(MBLEND,PUR.BLEND,BLENDESCP,'X')",,Purchase Blend Description,30L,S,,Purchase blend description (for outsourced uncosted receipt),,,
PUR.DEL.COMP,I,,"TRANS(PODETAIL,PODETAIL.ID,'DEL.COMP','X')",,Del,1L,S,,Purchase Delivery Completed,,,
PUR.SWA.PERC,I,,SUM(MFTANK.VOLM);IF @1 THEN PUR.SWA.LITRES/@1*100 ELSE 0,MD20P,,6R,S,,SWA percentage for purchased wine,,,
PUR.UOM,I,,"IF TYPE.CODE = 4 THEN IF MFBLEND[4,1] = 'A' OR  MFBLEND[4,1] = 'B'  MFBLEND[4,1] =",,,6L,S,,Unit of measure for purchase operation Litres (wine) or LAL (spirit),,,
PURCH.DATE,I,,"TRANS(OPSMOVE,CARTNOTE.TMOV.KEY,'MADATE','X')",D2/,Purchase,8R,M,,Datea purchase movement was completed,,,
REACTIVE,I,,"TRANS(GRAPERECPT,WNOTE,REACTIVE,'X')",,Active,1L,M,CRSLOT,Record Activity Code,,,
REC.QTY,I,,"TRANS(PODETAIL,PODETAIL.ID,REC.QTY,'X')",,Received,14R,S,,Received Quantity,,,
RECDATE,I,,"SUBR('!IFS',WNOTE,TRANS(GRAPERECPT,WNOTE,'RECDATE','X'),TRANS(CRUSHPLAN,CRSLOT,'CRDA",D4/E,RECEIPT,10R,M,CRSLOT,dd/mm/yyyy,,,
RECTIME,I,,"TRANS(GRAPERECPT,WNOTE,'RECTIME','X')",MTS,,8R,M,CRSLOT,,,,
REWORK.REASON,I,,"RAISE(TRANS(CONTROL,'REWORK.REASONS',1,",,Rework,60L,S,,Rework Reason to translate to CONTROL record,,,
RLTD.D.R.NOTE,I,,IF RLTD.D.R.NOTE.HD = 'NOTE' THEN D.R.LITR.NOTE[10] ELSE '',,,10L,S,,Related despatch or receipt note number,,,
RLTD.D.R.NOTE.HD,I,,D.R.LITR.NOTE.HD[4],,,4L,S,,Related despatch or receipt note number,,,
S.SOURCE,I,,"SUBR('!FIELDS',SCVAR,REUSE('-'),2,1);SUBR('!FIELDS',@1,REUSE('*'),1,1)",,LIP,3L,M,SCOMP,Summary comp Source code,,,
S.SRCDESCP,I,,"SUBR('!FIELDS',SCVAR,REUSE('-'),2,1);SUBR('!FIELDS',@1,REUSE('*'),1,1);",MC,,30L,M,SCOMP,,,,
S.VARDESCP,I,,"SUBR('!FIELDS',SCVAR,REUSE('-'),2,1);SUBR('!FIELDS',@1,REUSE('*'),1,1);",MC,Description,20T,M,SCOMP,,,,
S.VARIETY,I,,"SUBR('!FIELDS',SCVAR,REUSE('-'),1,1)",,LIP,3L,M,SCOMP,Summary comp Variety code,,,
S.VINTAGE,I,,"SUBR('!FIELDS',SCVAR,REUSE('*'),2,1);SUBR('*GZZI364',@1,50)",,LIP,4R,M,SCOMP,Summary comp Vintage,,,
SHORTID,I,,"@ID[1,3]",MCU,SHT,3T,S,,SHORTID part of key,,,
SLOT.TYPE,I,,"TRANS(CRUSHPLAN,CRSLOT,'SLOT.TYPE','X')",,Slot,1L,M,CRSLOT,'S'tandard / 'D'elivery / 'P'rocessing,,,
SPI.NO,I,,"IF @ID[1,3]='SPI' THEN 0+@ID[5] ELSE 0",,,7R,S,,SPI Spirit based number,,,
SPIRIT.PURCHASE,I,,"IF TYPE.CODE = 4 THEN IF MFBLEND[4,1] = 'A' OR  MFBLEND[4,1] = 'B'  MFBLEND[4,1] =",,,3L,S,,= 'Yes' if a purchase operation is for spirit,,,
SPIRIT.TRF,I,,"IF TYPE.CODE = 2 AND DE.TYPE = 'TRF' THEN IF MFBLEND[4,1] = 'A' OR  MFBLEND[4,1] =",,,1L,S,,= 1 if a spirit despatch to another location,,,
SRCAREA,I,,"SUBR('!IFS',WNOTE,TRANS(GRAPERECPT,WNOTE,'SRCAREA','X'),TRANS(CRUSHPLAN,CRSLOT,'SRCA",,Grower,3L,M,CRSLOT,Grower source area,,,
SRCDESCP,I,,"TRANS(SOURCE,SRCAREA,'DESCP','X')",MC,Description,30L,M,CRSLOT,AREA CODE DESCRIPTION,,,
STATUS.DESC,I,,"IF @ID EQ ""N"" THEN ""New"" ELSE",,Status Description,20L,S,,Operation status description,,,
STRTTIME,I,,"TRANS(CRUSHPLAN,CRSLOT,'STRTTIME','X')",MT,Start,5R,M,CRSLOT,Start Time,,,
TCREADINGNO,I,,"LOWER(TRANS(CHEM,RAISE(MTCHEMNO),'CREADINGNO','X'))",,To Tank,3R,M,MTTANK,To tank chemistry - Associated reading no. of test,,,
TCVALUE,I,,"LOWER(TRANS(CHEM,RAISE(MTCHEMNO),'CVALUE','X'))",,To Tank,6R,M,MTTANK,To tank - Chemistry analysis reading,,,
TODESCP,I,,"TRANS(MOPS,MOPCD,ODESCP,'X')",,DESCRIPTION,30T,S,,Look up of op description from ops master,,,
TODESCP.PROD,I,,"TRANS(MOPS,MOPCD,PRODMEAS.TYPE,'X') ; TRANS(MOPS,MOPCD,ODESCP,'X') ; IF @1 THEN @2:'",,DESCRIPTION,30T,S,,Look up of op description from ops master,,,
TOT.BARREL.TOTVOL.AFT,I,,SUM(BARREL.TOTVOL.AFT),MD10P,Total Barrel,10R,M,BG,Barrel Total Volume After,,,
TOT.BARREL.TOTVOL.B4,I,,SUM(BARREL.TOTVOL.B4),MD10P,Total Barrel,10R,M,BG,Total Barrel Total Volume Before,,,
TOT.PURCH.PCNT,I,,SUM(PURCH.PCNT),MD20P,Total,6R,S,,Total of purchased wine summary comp percentage,,,
TOTAL.LITRES,I,,SUM(LITRES),,Total,9R,M,CARTNOTE,Total Cartnote Litres,,,
TOTAL.MFTANK.ACT.VOL,I,,SUM(MFTANK.ACT.VOL),MD10P,Total,10R,M,MFTANK,Total Actual Volume moved from 'From' tank,,,
TOTAL.MFTANK.CALCVOL.FT,I,,SUM(MFTANK.CALCVOL.FT),MD10P,Total volume moved From,9R,M,MFTANK,,,,
TOTAL.MFTANK.VOL.FT,I,,SUM(MFTANK.VOL.FT),MD10P,Volume,9R,M,,Total Volume moved from Tank to 'To' tank,,,
TOTAL.MFTANK.VOLM,I,,SUM(MFTANK.VOLM),MD10P,Total,10R,M,,,,,
TOTAL.MTTANK.ACT.VOL,I,,SUM(MTTANK.ACT.VOL),MD10P,Total,10R,M,MTTANK,Total Actual Volume moved to 'To' tank,,,
TOTAL.MTTANK.CALCVOL.TT,I,,SUM(MTTANK.CALCVOL.TT),MD10P,Total volume moved To Tank,9R,M,MTTANK,,,,
TOTAL.MTTANK.VOL.TT,I,,SUM(MTTANK.VOL.TT),MD10P,Total volume moved To Tank,9R,M,MTTANK,,,,
TOTAL.MTVOL,I,,SUM(MTVOL),MD10P,Total,10R,M,MTTANK,,,,
TOTAL.VOLUME.SALVAGE,I,,SUM(VOLUME.SALVAGED),MD10P,Total,9R,M,SALV,,,,
TRUCK.BATCH.DESC,I,,"TRANS(MBATCH,TRUCK.BATCH,BATCH.DESC,'X')",,Truck Batch Description,30L,M,TRUCK.NOS,Truck batch description,,,
TRUCK.STATUS.DESC,I,,"TRANS(WINE.STATUS,TRUCK.STATUS,DESC,'X')",,Truck Status Description,30L,M,TRUCK.NOS,Truck status description,,,
TUFLAG,I,,"LOWER(TRANS(CHEM,RAISE(MTCHEMNO),'UFLAG','X'))",FLAG,To,1L,M,MTTANK,To Tank - Flag Test as Being Urgent - 'Y' or '',,,
TYPE.CODE,I,,"TRANS(MOPS,MOPCD,TYPE.CODE,'X')",,Type,2R,S,,Operation code type,,,
TZONE,I,,"SUBR(""*GET.TIMEZONE"","""")",,Time,6R,S,,Return Time Zone,,,
UNCOSTED.RECV,I,,SUM(CHIT.QTY) - REC.QTY,,,10R,S,,QTY received from uncosted,,,
UP.USERID,I,,"SUBR('!OCONVS',USERID,'MCU')",,USERID,10L,M,USERID,Upper case user Id.,,,
UPDATE.CODE,I,,"TRANS(MOPS,MOPCD,UPDATE.CODE,'X')",,Upd,1R,S,,Operation update code - used for screen validations/updates,,,
UPDBY.EMAIL,I,,"TRANS(DEF.SYS.USERS,UPDBY,'EMAIL','X')",,EMAIL,23L,M,USERID,User email address,,,
USERID.EMAIL,I,,"TRANS(DEF.SYS.USERS,UP.USERID,'EMAIL','X')",,EMAIL,23L,M,USERID,User email address,,,
VARDESCP,I,,"TRANS(MVARIETY,VARIETY,'VARDESCP','X')",MC,Description,20T,M,CRSLOT,,,,
VARIETY,I,,"SUBR('!IFS',WNOTE,TRANS(GRAPERECPT,WNOTE,'VARIETY','X'),TRANS(CRUSHPLAN,CRSLOT,'VARI",,VAR,3T,M,CRSLOT,,,,
VBGET,I,,"TRANS(MOPS,MOPCD,'TYPE.CODE','X');IF @1 = 35 THEN 1 ELSE 0",,,1L,S,,Operation is a virtual barrel group evap and top.,,,
VENDNO,I,,"TRANS(POHEADER,MPONOS,ORACLE.VENDOR,'X');IF @1 = '' THEN",,Vendor,10L,S,,Vendor Number,,,
VENDOR.NAME,I,,"TRANS(POHEADER,MPONOS,VENDOR.NAME,'X')",,Vendor,40L,S,,Vendor Name,,,
VIYEAR2,I,,"TRANS(CONTROL,'VIYEAR',1,'X'); @[2]",,Vintage,2R,S,,Vintage Year,,,
WM.WOOD.FLAG,I,,"TRANS(MOPS,ADDN.OPCODE,'WM.WOOD.FLAG','X');IF @1 = 'I' THEN 'Y' ELSE ''",FLAG,WOOD,1L,S,,Wood related flag,,,
WNOTE.GENERIC.DESC,I,,"TRANS(GENERIC.FILE,WNOTE.GENERIC,NAME,'X')",MC,Weighnote MPF desc,30L,M,CRSLOT,,,,
WTO.LEAD.DAYS,I,,ORIG.MRDATE - CREATE.DATE,,Lead,3R,S,,Number of days before due date that chit was written,,,
WTO.MACTIV.ORIG,I,,"TRANS(WTO.CHITS.ORIG,@ID,'MACTIV','X')",,Active,2L,S,,"MACTIV value on WTO.CHITS.ORIG file, used to check if on file",,,
WTO.STATUS.DESC,I,,"SUBR('*PZZI415',WTO.STATUS,'OPT.STATUS',1,2)",,WTO Status,9L,S,,WTO.STATUS description,,,
