# Grange file: VINTINTAKE,source: grange.xlsx/VINTINTAKE,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
CNTRCT.LASTVIN,I,,"TRANS(MGROWER,GROWERID,CNTRCT.LASTVIN,'X')",,Contract,4R,S,,Contract last vintage,,,
CNTRCT.SIGN,I,,"TRANS(MGROWER,ACCOUNT,'CNTRCT.SIGN','X')",D2/,Contract,8R,S,,Contract signed date,,,
CNTRCT.TRMNTN,I,,"TRANS(MGROWER,GROWERID,CNTRCT.TRMNTN,'X')",,Contract,4R,S,,Contract Termination Notification Years,,,
COLOUR.DESC,I,,"TRANS(MVARIETY,VARIETY,COLOUR,'X') ; IF @1 = 'R' THEN 'Red' ELSE IF @1 = 'W' THEN",,Colour,6L,S,,Colour Description for Variety,,,
COMMIT03,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT04,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT05,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT06,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT07,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT08,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT09,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT10,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT11,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT12,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT13,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMIT14,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE ; IF PRORATA<AVAILABLE THEN PRORATA,,Tonnes,"7R0,",S,,,,,
COMMITMENT,I,,"TRANS(CONTRACT.TYPE,CONTTYPE,COMMITMENT,'X')",,Commitment,1L,S,,,,,
COMMITTED,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE; IF PRORATA<AVAILABLE THEN PRORATA,MD00P,Committed,7R,S,,Committed tonnage calculation,,,
COMPANY,I,,"GROWERID[1,2]",,COMP,2T,S,,Company Code,,,
CONT.PRICE,I,,"TRANS(GRAPE.PRICE,@ID,CONT.PRICE,'X')",MD00P,Cont,6R,S,,Contract price from GRAPE.PRICE file,,,
CONT00,I,,IF VINTAGE = '2000' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2000,,,
CONT01,I,,IF VINTAGE = '2001' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2001,,,
CONT02,I,,IF VINTAGE = '2002' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2002,,,
CONT03,I,,IF VINTAGE = '2003' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2003,,,
CONT04,I,,IF VINTAGE = '2004' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2004,,,
CONT05,I,,IF VINTAGE = '2005' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2005,,,
CONT06,I,,IF VINTAGE = '2006' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2006,,,
CONT07,I,,IF VINTAGE = '2007' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2007,,,
CONT08,I,,IF VINTAGE = '2008' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2008,,,
CONT09,I,,IF VINTAGE = '2009' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2009,,,
CONT10,I,,IF VINTAGE = '2010' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2010,,,
CONT11,I,,IF VINTAGE = '2011' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2011,,,
CONT12,I,,IF VINTAGE = '2012' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2012,,,
CONT13,I,,IF VINTAGE = '2013' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2013,,,
CONT14,I,,IF VINTAGE = '2014' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 2014,,,
CONT96,I,,IF VINTAGE = 1996 THEN CONTRACT ELSE '',MD00P,Cont 96,6R,S,,Contract tonnage if 1996,,,
CONT97,I,,IF VINTAGE = 1997 THEN CONTRACT ELSE '',MD00P,Cont 97,6R,S,,Contract tonnage if 1997,,,
CONT98,I,,IF VINTAGE = '1998' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 1998,,,
CONT99,I,,IF VINTAGE = '1999' THEN CONTRACT ELSE '',,Cont,4R,S,,Tonnes contract for 1999,,,
CONTRACT.OBLIGATION,I,,IF GROWER.GENERIC = 'Y' THEN REVISION+0 ELSE (IF (AGREED+0 = 0 AND DELIVERED+0 = 0,,Contract,5R,,,Contractual Obligation,,,
CONTRACT.STYLE,I,,"TRANS(CONTRACT.TYPE, CONTTYPE, STYLE,'X')",,Cont,1L,S,,"Style of Contract: Own, Tonnage, Market Value, Variety",,,
CONTRACT.TYPE,I,,"TRANS(MGROWER,GROWERID,CONTRACT.TYPE,'X')",,Contract Type,2L,S,,Lookup of contract type from MGROWER,,,
CONTRACT.TYPE.DESC,I,,"TRANS(MGROWER,GROWERID,CONTRACT.TYPE,'X');TRANS(CONTRACT.TYPE,@,CNTRCT.DESC,'X')",,Contract Type,30L,S,,Description of current Contract Type of Account,,,
CONTSTYLE,I,,"TRANS(CONTRACT.TYPE, CONTTYPE, STYLE,'X')",,Cont,1L,S,,"Style of Contract: Own, Tonnage, Market Value, Variety",,,
CONTTYPE,I,,"TRANS(MGROWER,GROWERID,CONTRACT.TYPE,'X')",,Cont,2L,S,,Lookup of contract type from MGROWER,,,
COST.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'V*V','','','')",MD00P,Cost,5R,S,,Cost price (from Current Price) for Company vineyards with Market,,,
COSTGRP,I,,"TRANS(SOURCE,SOURCE,COSTGRP,'X')",,SOURCE,3L,S,,Source Cost Group,,,
COUNT,I,,1,,Count,5R,S,,,,,
COUNTRY,I,,"TRANS(SOURCE,SOURCE,'COUNTRY','X')",,Country,3L,S,,Source country,,,
CPLAN.KEY,I,,VARIETY:'*':SOURCE:'*':GROUP:'*':CRUSH.LOCN,,Crush Plan Key,14L,S,,,,,
CPLAN.KEY2,I,,VARIETY:'*':SOURCE:'*':ENDUSE:'*':CRUSH.LOCN,,Crush Plan Key 2,14L,S,,,,,
CPLAN.KEY2.OLD,I,,VARIETY:'*':SOURCE:'*':GROUP:'*':CRUSH.LOCN,,Crush Plan Key,14L,S,,,,,
CPLAN.KEY3,I,,VARIETY:'*':SOURCE:'*':VINTAGE:'*':CONTRACT.TYPE,,Crush Plan,14L,S,,,,,
CRSITE.%,I,,"SUBR(SUBR.PENBW:'PVII191',GROWERID,VINTAGE,BLOCK,'D','')",MD00P,CS%,3R,S,,Percent of deliveries from the block which went to its Actual,,,
CRUSH.LOCN.DESC,I,,"TRANS(CRUSHSITE,CRUSH.LOCN,'DESC','X')",,Description,30L,S,,Description,,,
CRUSH.WINERY.LOC,I,,"TRANS(CRUSHSITE,CRUSH.LOCN,'WINERY.LOC','X')",,Crush,2L,S,,Winery location - cross reference to WINERY.LOCATION file,,,
CSTGRPDESC,I,,"TRANS(SOURCE.COSTGRPS,COSTGRP,DESC,'X')",,Cost Group,30L,S,,Cost Group Description,,,
CUR.VINT,I,,"TRANS(CONTROL,'MVYEAR',MVYEAR,'X')",,VINTAGE,4R,S,,Translate to Control file for current vintage,,,
CUR.VINT+1,I,,CUR.VINT+1,,Cur,4R,S,,current vintage + 1 year,,,
CURR.FORECAST,I,,"SUBR(SUBR.PENBW:'GVIZ129','F',RAISE(CURR.RECORD),'')+0",MD00P,Current,4R,S,,Current forecast from VINTINTAKE when accessed from .REPT file,,,
CURR.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'C*V','','','')",MD00P,Curr,6R,S,,Current price (calculated),,,
CURR.RECORD,I,,"TRANS('VINTINTAKE',AUD.KEY,-1,'X')",,Current,112T,S,,Current record from VINTINTAKE when accessed from .REPT file,,,
DEF.DEL.WK.CV,I,,"FIELD(SUBR(SUBR.PENBW:""PVIZ101"", DEFAULT.DLVRY.DATE),'.',1)",,Default,2R,S,,Default delivery date week if the record is for current vintage,,,
DEF.DEL.WK.DAY,I,,"SUBR(""*GVIZ264"", DEFAULT.DLVRY.DATE,VINTAGE)",,Default,4R,S,,Default delivery date week.day,,,
DEF.DEL.WK.DAY.CV,I,,"SUBR(SUBR.PENBW:""PVIZ101"", DEFAULT.DLVRY.DATE)",,Default,4R,S,,Default delivery date week.day if the record is for current vintage,,,
DEF.ID,I,,UPCASE(LOGNAME),,Define,8L,S,,Define user Id.,,,
DEL00,I,,IF VINTAGE = 2000 THEN DELIVERED ELSE '',MD00P,Deliv,6R,S,,Delivered tonnage if 2000,,,
DEL01,I,,IF VINTAGE = 2001 THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Tonnes delevered in 2001,,,
DEL02,I,,IF VINTAGE = '2002' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2002,,,
DEL03,I,,IF VINTAGE = '2003' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2003,,,
DEL04,I,,IF VINTAGE = '2004' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2004,,,
DEL05,I,,IF VINTAGE = '2005' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2005,,,
DEL06,I,,IF VINTAGE = '2006' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2006,,,
DEL07,I,,IF VINTAGE = '2007' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2007,,,
DEL08,I,,IF VINTAGE = '2008' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2008,,,
DEL09,I,,IF VINTAGE = '2009' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2009,,,
DEL10,I,,IF VINTAGE = '2010' THEN DELIVERED ELSE '',MD00P,Deliv,7R,S,,Delivered tonnage if 2010,,,
DEL92,I,,IF VINTAGE = '1992' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1992,,,
DEL93,I,,IF VINTAGE = '1993' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1993,,,
DEL94,I,,IF VINTAGE = '1994' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1994,,,
DEL95,I,,IF VINTAGE = '1995' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1995,,,
DEL96,I,,IF VINTAGE = '1996' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1996,,,
DEL97,I,,IF VINTAGE = '1997' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1997,,,
DEL98,I,,IF VINTAGE = '1998' THEN DELIVERED ELSE '',,Deliv,6R,S,,Tonnes delivered in 1998,,,
DEL99,I,,IF VINTAGE = '1999' THEN DELIVERED ELSE '',MD00P,Deliv,6R,7R,,Tonnes delivered in 1999,,,
DELCOUNT,I,,IF DELIVERED + 0 > 0 THEN 1 ELSE '',,Delivery,8R,S,,Used to calculate to average delivered tonnage over selection of,,,
DELETE.VINTAGE,I,,"TRANS(CONTROL,'MVYEAR',MVYEAR,'X');@-8",,DELETE,8R,S,,This Vintage - 8,,,
DELIV,I,,DELIVERED + 0,MD02P,Deliv,8R,S,,Correct problem with numbers being treated as characters,,,
DENSITY,I,,"TRANS(MBLOCKS,BLOCK,DENSITY,'X')",MD00P,Vines,6R,S,,Average number of vines per hectare,,,
DF.EXT.BASIS,I,,"SUBR(SUBR.PENBW:'PVII246',VARIETY,SOURCE,ENDUSE,FCAST.GRADE,VARCOLR,5)",,Basis of default,40T,S,,Basis of Default extraction values,,,
DF.FRN.EXT,I,,"SUBR(SUBR.PENBW:'PVII246',VARIETY,SOURCE,ENDUSE,FCAST.GRADE,VARCOLR,1)",,Default,3R,S,,Default freerun extraction,,,
DF.PRS.EXT,I,,"SUBR(SUBR.PENBW:'PVII246',VARIETY,SOURCE,ENDUSE,FCAST.GRADE,VARCOLR,2)",,Default,3R,S,,Default pressings extraction,,,
DF.PRS.TO,I,,"SUBR(SUBR.PENBW:'PVII246',VARIETY,SOURCE,ENDUSE,FCAST.GRADE,VARCOLR,4)",,Default,4L,S,,Default pressings to,,,
DF.TOT.EXT,I,,"SUBR(SUBR.PENBW:'PVII246',VARIETY,SOURCE,ENDUSE,FCAST.GRADE,VARCOLR,3)",,Default,3R,S,,Default total extraction,,,
DRY.IRR,I,,"TRANS(SOURCE,SOURCE,DRY.IRR,'X')",,,1L,S,,(D)ry / (I)rrigated / (N)on-applicable,,,
DRY.IRR.DESCP,I,,IF DRY.IRR='D' THEN 'Dryland' ELSE IF DRY.IRR='I' THEN 'Irrigated' ELSE 'N/A',,,9L,S,,,,,
ELOG.TEXT.FIRST,I,,"ELOG.TEXT<1,1>",,ELOG TEXT FIRST,90L,S,,,,,
ENDUSE.DESC,I,,"TRANS(ENDUSE,ENDUSE,'DESC','X')",,End Use,30L,S,,End use Description,,,
ENDUSE.SYSTEM,I,,IF ENDUSE = 'R' THEN 'Red' ELSE IF ENDUSE = 'F' AND VARCOLR = 'R' THEN     'Red',,System,6L,S,,Indicates if fruit is to be processed throught Red or White,,,
EVAL18072.10,I,,GROWERID:' ':GROWER:'   ':VARIETY:' ':VARDESCP:'   ':BLOCK.NAME,,GROWERID:' ':GROWER:,6T,S,,,,,
EVAL18072.11,I,,'  ',,'  ',10L,,,,,,
EVAL18072.12,I,,'  ',,'  ',10L,,,,,,
EVAL18072.7,I,,"OCONV(GROWERID,'MCL')",,"OCONV(GROWERID,'MCL'",6T,S,,,,,
EVAL18072.8,I,,"OCONV(VARIETY,'MCL')",,"OCONV(VARIETY,'MCL')",3T,S,,,,,
EVAL18072.9,I,,"OCONV(BLOCK.NAME,'MCL')",,"OCONV(BLOCK.NAME,'MC",5L,S,,,,,
EXCESS,I,,AGREED;CONTRACT;OVER.TONNES.SPLIT;DELIVERED;IF @1 >   @2 THEN @1 ELSE @2;  IF @5>0,MD20P,Excess,7R,S,,Tonnes which have been accepted above what was approved.,,,
FCAST,I,,"SUBR(""*GVIZ129"",'FD',@RECORD,'') +0","MD20P,",Fcast,10R,S,,Tonnes Forecast,,,
FCAST.GENERIC,I,,IF FLD.GENERIC # '' THEN FLD.GENERIC ELSE FLG.GENERIC,,Fcast,3L,S,,Forecast generic,,,
FCAST.GL,I,,IF ACTUAL.GL THEN ACTUAL.GL ELSE IF CALC.GL THEN CALC.GL ELSE IF FIELD.GRADE THEN,,Fcast,2L,S,,Forecast Grade Level,,,
FCAST.GRADE,I,,"FCAST.GL[1,1]",,Fcast,1L,S,,Forecast of most likely Actual Grade,,,
FCAST.GRADE.SEQ,I,,"TRANS(GRADE.FILE,FCAST.GRADE,'SEQ','X')",,Fcast,3R,S,,Forecast Grade sequence,,,
FCAST.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'F*V','','','')",MD00P,Fcast,6R,S,,Forecast price (calculated),,,
FCAST.TNN.HA,I,,IF BLOCK.AREA THEN FORECAST.2DEC / BLOCK.AREA ELSE '',MD20P,Fcast,5R,S,,Forecast tonnes per hectare,,,
FCAST.UNBOOKED,I,,FCAST;DELIVERED;BOOKED;IF @3+0 GT @1-@2 THEN 0 ELSE @1 - @2 - @3,"MD20P,",Forecast,10R,S,,Forecast Unbooked,,,
FCAST00,I,,IF VINTAGE = '2000' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2000,,,
FCAST01,I,,IF VINTAGE = '2001' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2001,,,
FCAST02,I,,IF VINTAGE = '2002' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2002,,,
FCAST03,I,,IF VINTAGE = '2003' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2003,,,
FCAST04,I,,IF VINTAGE = '2004' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2004,,,
FCAST05,I,,IF VINTAGE = '2005' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2005,,,
FCAST06,I,,IF VINTAGE = '2006' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2006,,,
FCAST07,I,,IF VINTAGE = '2007' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2007,,,
FCAST08,I,,IF VINTAGE = '2008' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2008,,,
FCAST09,I,,IF VINTAGE = '2009' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2009,,,
FCAST10,I,,IF VINTAGE = '2010' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2010,,,
FCAST11,I,,IF VINTAGE = '2011' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2011,,,
FCAST12,I,,IF VINTAGE = '2012' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2012,,,
FCAST13,I,,IF VINTAGE = '2013' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2013,,,
FCAST14,I,,IF VINTAGE = '2014' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2014,,,
FCAST15,I,,IF VINTAGE = '2015' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 2015,,,
FCAST98,I,,IF VINTAGE = '1998' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 1998,,,
FCAST99,I,,IF VINTAGE = '1999' THEN FORECAST ELSE '',,Fcast,4R,S,,Tonnes forecast for 1999,,,
FCST.GEN.NAME,I,,"TRANS(GENERIC.FILE,FCAST.GENERIC,NAME,'X')",,Forecast Generic Name,30L,S,,Forecast Generic Name,,,
FCST.TONNES,I,,"SUBR(SUBR.PENBW:'PVIZ116',RECFINAL,TDELGROSS,ALLTONS,BKDTNNS,ESTTONS,CONTONS)",,Fcst Tonnes,8R,S,,Teomporary Fcst Tonnes calc until Vintage Intake - tonnage project,,,
FIELD.GRADE.GL,I,,"FIELD.GRADE:TRANS(GRADE.FILE,FIELD.GRADE,'RANGE','X')",,Field,2L,S,,Field Grade GL,,,
FLD.GEN.NAME,I,,"TRANS(GENERIC.FILE,FLD.GENERIC,NAME,'X')",,Field Generic Name,30L,S,,Field Generic Name,,,
FLG.GEN.NAME,I,,"TRANS(GENERIC.FILE,FLG.GENERIC,NAME,'X')",,Flagged MPF Name,30L,S,,Flagged Generic Name,,,
FORECAST,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'F',@RECORD,'') +0",MD00P,Fcast,7R,S,,Tonnes forecast,,,
FORECAST.2DEC,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'FD',@RECORD,'') +0",MD20P,Fcast,4R,S,,Tonnes Forecast,,,
FORECAST.DEC,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'FD',@RECORD,'') +0",MD00P,Fcast,4R,S,,Tonnes Forecast,,,
FORECAST.R8.DEC,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'FD',@RECORD,'') +0",MD20P,Fcast,8R,S,,Tonnes Forecast,,,
FORECAST.RND,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'FD',@RECORD,'') +0",MD00P,Fcast,4R,S,,Forecast tonnes rounded to no decimal places within subroutine,,,
FRN.LTR,I,,DF.FRN.EXT * FORECAST,MD00P,Expected,10R,S,,Expected freerun litres,,,
GENERIC.DESC,I,,"TRANS(GENERIC.FILE,GENERIC,'NAME','X')",,Generic description,30L,S,,Generic code description,,,
GI.ZONE,I,,"TRANS(SOURCE,SOURCE,'GI.ZONE','X')",,GI,3L,S,,GI Zone in Australia,,,
GI.ZONE.SDESC,I,,"TRANS(GI.FILE,GI.ZONE,'GI.SDESC','X')",,GI Desc,15L,S,,GI Short description,,,
GLO.LOGNAME,I,,"TRANS(MGROWER,GROWERID,'GLO.LOGNAME','X')",,GLO,9L,S,,Logname of Grower Liaison Officer responsible for this Account.,,,
GLO.SHORTID,I,,"TRANS(USERS.DEFAULTS,DOWNCASE(GLO.LOGNAME),'DEFVAL','X')",,GLO,3L,S,,Grower liason officers short Id.,,,
GLO.USERNAME,I,,"TRANS(DEF.SYS.USERS,UPCASE(GLO.LOGNAME),'NAME','X')",,GLO User Name,30L,S,,Grower liason officers DEFINE user name,,,
GR.CONT.PRICE,I,,"OCONV(TRANS(GRAPE.PRICE,@ID,CONT.PRICE,'X'),'MD00P')",MD00P,GRAPE.PRICE,8R,S,,Contract price from GRAPE.PRICE file,,,
GR.CURR.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'CV','','','')",MD00P,Curr,5R,S,,Current price (calculated),,,
GR.FCAST.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'FV','','','')",MD00P,Fcast,8R,S,,Forecast price (calculated),,,
GR.NEG.PRICE,I,,"OCONV(TRANS(GRAPE.PRICE,@ID,NEG.PRICE,'X'),'MD00P')",MD00P,GRAPE.PRICE,8R,S,,Negotiated price from GRAPE.PRICE file,,,
GR.PREM.PRICE,I,,"OCONV(TRANS(GRAPE.PRICE,@ID,PREM.PRICE,'X'),'MD00P')",MD00P,GRAPE.PRICE,8R,S,,Premium price from GRAPE.PRICE file,,,
GR.REV.PRICE,I,,"OCONV(TRANS(GRAPE.PRICE,@ID,REVIS.PRICE,'X'),'MD00P')",MD00P,GRAPE.PRICE,8R,S,,Revision price from GRAPE.PRICE file,,,
GRADE.GL,I,,"GRADE:TRANS(GRADE.FILE,GRADE,'RANGE','X')",,Grade,2L,S,,Grade GL,,,
GRADE.SEQ,I,,"TRANS(GRADE.FILE,GRADE,'SEQ','X')",,Grade,3R,S,,Grade sequence,,,
GRID.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'GRID*V','','','')",MD00P,Grid,5R,S,,Grid price (calculated),,,
GRID.REF,I,,"TRANS(MBLOCKS,BLOCK,GRID.REF,'X')",,Grid,8L,S,,Grid reference number,,,
GROUP.SYSTEM,I,,IF GROUP = 'R' THEN 'Red' ELSE IF GROUP = 'F' AND VARCOLR = 'R' THEN     'Red' ELSE,,System,6L,S,,Indicates if fruit is to be processed throught Red or White,,,
GROWER,I,,"TRANS(MGROWER,GROWERID,GROWER,'X')",,Grower Name,30T,S,,Lookup of grower name from MGROWER,,,
GROWER.GENERIC,I,,"TRANS(MGROWER,GROWERID,GENERIC,'X')",,Grower's,1L,S,,Get flag for generic growers,,,
GROWER.ROSE.REF,I,,"TRANS(MGROWER,GROWERID,ROSE.REF,'X')",,Reference,10L,S,,Grower Rosemount reference,,,
GROWERACTIV,I,,"TRANS(MGROWER,GROWERID,MGACTIV,'X')",,GROWER ACTIV,1T,S,,Translate to Grower Master for activity code,,,
GROWERNO,I,,"GROWERID[3,4]",,GROWER,4T,S,,Grower Id,,,
GROWVAR,I,,GROWERID:'*':VARIETY,,Grower Id,10L,S,,Combines grower id and variety code (as GROWER * VARIETY),,,
HARVESTER.NAME,I,,"TRANS(MGROWER,GROWERID,'HARVESTER.NAME','X')",,Harvester Name,30L,S,,Main Harvester used by Account.,,,
HARVESTER.PHONE,I,,"TRANS(MGROWER,GROWERID,'HARVESTER.PHONE','X')",,Harvester Phone,12L,S,,Contact number of main Harvester used by Account.,,,
HECTARES,I,,"TRANS(MBLOCKS,BLOCK,BLOCK.AREA,'X')",MD10P,Ha,6R,S,,Hectares of Variety,,,
HECTARES.CURRENT,I,,IF BLOCK.ACTIVITY = '' THEN HECTARES ELSE '',MD30P,Current,8R,S,,Hectares of blocks which are still current,,,
IBR.BATCH.NUM,I,,'',,,2R,,,Intake batch - batch number,,,
IBR.BERRY.SORTER,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'S','Berry Sorter')",,,15L,S,,"Intake batch reason is ""Berry Sorter""",,,
IBR.BERRY.SORTER.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'S','Y')",,Berry Sorter,1L,S,,"Intake batch reason is ""Berry Sorter""",,,
IBR.COLD.SOAK,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'C','Cold Soak')",,,15L,S,,"Intake batch reason is ""Cold Soak""",,,
IBR.COLD.SOAK.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'C','Y')",,Cold Soak,1L,S,,"Intake batch reason is ""Cold Soak""",,,
IBR.HAND.PICKED,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'H','Hand Picked')",,,15L,S,,"Intake batch reason is ""Hand Picked""",,,
IBR.HAND.PICKED.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'H','Y')",,Hand Picked,1L,S,,"Intake batch reason is ""Hand Picked""",,,
IBR.KEEP.SEPARATE,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'K','Keep Separate')",,,15L,S,,"Intake batch reason is ""Keep Separate""",,,
IBR.KEEP.SEPARATE.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'K','Y')",,Keep Separate,1L,S,,"Intake batch reason is ""Keep Separate""",,,
IBR.NO.HDB,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'N','No HDB')",,,15L,S,,"Intake batch reason is ""No HDB""",,,
IBR.NO.HDB.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'N','Y')",,No HDB,1L,S,,"Intake batch reason is ""No HDB""",,,
IBR.PROJECT,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'P','Project')",,,15L,S,,"Intake batch reason is ""Project""",,,
IBR.PROJECT.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'P','Y')",,Project,1L,S,,"Intake batch reason is ""Project""",,,
IBR.QA.ISSUE.VY,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'Q','QA Issue VYard')",,,15L,S,,"Intake batch reason is ""QA Issue VYard""",,,
