# Grange file: GRAPERECPT,source: grange.xlsx/GRAPERECPT,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
DF.TOT.EXT,I,,"SUBR(SUBR.PENBW:'PVII246',VARIETY,SRCAREA,ENDUSE,FLAGGED.GRADE,COLOUR,3)",,Default,3R,S,,Default total extraction,,,
DLVSITE,I,,"TRANS(CONTROL,'VIYEAR',1,'X')[3,2];OCONV(RECDATE,'D2/')[7,2]; IF @1 = @2   THEN",,Deliver,2L,S,,Deliver to site,,,
DLVTNNE,I,,"TRANS(BOOKING,BKNGNUM,'DLVTNNE','X')",MD20P,Delivered,7R,S,,Tonnes delivered against booking,,,
DM.DESC,I,,"TRANS(DELIVMETH,DM.CODE,DESC,'X')",,Deliv Method Description,30L,S,,Delivery method description,,,
DRY.IRR,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X'); TRANS(SOURCE,@,DRY.IRR,'X'); IF @2 = 'D' THEN",,Dry/Irr,3L,S,,,,,
EARLIEST.BI.VINT,I,,"OCONV(DATE(),'D4/')[4]-7",,Earliest,4R,S,,Earliest vintage required for extract to BI (7 years),,,
ENDUSE.SYSTEM,I,,IF ENDUSE = 'R' THEN 'Red' ELSE IF ENDUSE = 'F' AND COLOUR = 'R' THEN 'Red' ELSE,,System,6L,S,,Indicates if fruit is to be processed throught Red or White,,,
FCAST.GENERIC,I,,"SUBR(SUBR.PENBW:""PVIZ102"",GROWERID,BLOCK,VINTAGE);",,Fcast,3L,S,,Forecast Generic code,,,
FCAST.GRADE,I,,"SUBR(SUBR.PENBW:""PVIZ102"",GROWERID,BLOCK,VINTAGE); TRANS(VINTINTAKE,@1,GRADE,'X');",,Fcast,1L,S,,Forecast Grade,,,
FCAST.GRADE.LEVEL,I,,"SUBR(SUBR.PENBW:""PVIZ102"",GROWERID,BLOCK,VINTAGE); TRANS(VINTINTAKE,@1,GRADE,'X');",,Fcast,2L,S,,Forecast Grade Level,,,
FCAST.PRICE,I,,"SUBR('*PVIZ157',@FM:'F*W','','',@RECORD)",MD00P,Fcast,6R,S,,Forecast price (calculated),,,
FCAST.PRICE.ADJ,I,,"SUBR('*PVIZ157',@FM:'F*W':@FM:'Y','','',@RECORD)",MD00P,Fcast,5R,S,,Adjusted Forecast price (calculated),,,
FCAST.VALUE,I,,NETT * FCAST.PRICE.ADJ,MD20P,Forecast,10R,S,,Weighnote value at Adjusted Forecast Price,,,
FCAST.VINT.PRICE,I,,"TRANS(GRAPE.PRICE,VINTINTAKE.SEQ,FCAST.PRICE,'X')",MD00P,FORECAST PRICE,5R,S,,,,,
FLAGGED.GRADE,I,,"TRANS(VINTINTAKE,SUBR(""*PVIZ102"",GROWERID,BLOCK,VINTAGE),GRADE,'X')",,Flagged,1L,S,,Grape grade as flagged for block,,,
FLAGGED.USE,I,,"TRANS(VINTINTAKE,SUBR(""*PVIZ102"",GROWERID,BLOCK,VINTAGE),ENDUSE,'X')",,Flagged,3L,S,,End use as flagged for block,,,
FLD.GENERIC,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'FLD.GENERIC','X')",,Field,3L,S,,,,,
FLD.GRADE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'FIELD.GRADE','X')",,Fld,1L,S,,Field Grade,,,
FRN.LTR,I,,DF.FRN.EXT * NETT,MD00P,Expected,10R,S,,Expected freerun litres,,,
GI.ZONE,I,,"TRANS(SOURCE,SOURCE,'GI.ZONE','X')",,GI,3L,S,,GI Zone in Australia,,,
GI.ZONE.SDESC,I,,"TRANS(GI.FILE,GI.ZONE,'GI.SDESC','X')",,GI Desc,15L,S,,GI Short description,,,
GP.TOT.$,I,,"TRANS(GROWER.PAYMT,GROWERID,TOTAL.$,'X')",MD20P,G/P TOT $,9R,S,,,,,
GP.TOTAL.TONNES,I,,"TRANS(GROWER.PAYMT,GROWERID,TOTAL.TONNES,'X')",MD20P,G/P TOT,7R,S,,,,,
GRID.PRICE,I,,"SUBR(SUBR.PENBW:""PVIZ102"",GROWERID,BLOCK,VINTAGE); TRANS(VINTINTAKE,@1,GRADE,'X');",,Grid,5R,S,,,,,
GRID.PRICE.TYPE,I,,"TRANS(CONTRACT.TYPE,CONTRACT.TYPE,'GRID.PRICE.TYPE','X')",,Grid,1L,S,,,,,
GROSS0,I,,GROSS + 0,MD20P,Gross,7R,S,,Gross used for calculation/comparison,,,
GROUP,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,GROUP,'X')",,Gp,2L,S,,Group (style) code,,,
GROWER,I,,"TRANS(MGROWER,GROWERID,GROWER,'X')",,GROWERS NAME,25T,S,,Looking up grower name from Master,,,
GROWER.OR.ACTIVE,I,,"TRANS(MGROWER,GROWERID,VENDOR.ACTIVE,'X')",,,1L,S,,Grower oracle active flag N/'',,,
GROWER.OR.VENDOR,I,,"TRANS(MGROWER,GROWERID,ORACLE.VENDOR,'X')",,Grower,10L,S,,Grower Oracle Vendor Id,,,
GROWERACTIV,I,,"TRANS(MGROWER,GROWERID,MGACTIV,'X')",,ACT,1L,S,,Looking up grower activity code from Master,,,
GRPR.PRICE,I,,"TRANS(VINT.VARPRICE,VINT.VARPRICE.KEY,1,'X')",MD20P,GRPR,7R,S,,,,,
HARVMETH,I,,"INDEX(""HMS"",PMETHOD,1)",,Harvest,1T,S,,"Harvest method - H hand picked, M mechanical, S either/both",,,
HECT.FLAG,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,BLOCK,'X');TRANS(VINTINTAKE,VINTINTAKE.SEQ,DELIVERED",,CURRENT,1L,S,,,,,
INSTDESC,I,,"IF PMETHOD EQ 'H' THEN TRANS(VI.INSTRUCTIONS,INSTRUC,HHDESC,'X') ELSE IF PMETHOD EQ",,INSTRUCTION,30L,S,,Vintage instruction code description,,,
INSTSDESC,I,,"IF PMETHOD EQ 'H' THEN TRANS(VI.INSTRUCTIONS,INSTRUC,HHSDESC,'X') ELSE IF PMETHOD EQ",,VI INSTRUCTION,15L,S,,Vintage instruction code description (short),,,
IVAR.RATE,I,,"TRANS(VARPRICE,VARIETY:PRICE.CODE:GRSOURCE,RATE,'X')",MD20P,RATE,9R,S,,Rate,,,
IVAR.VALUE,I,,NETT * IVAR.RATE,MD20P,EXTENDED,10R,S,,Extended Value Nett Tonnes x Rate  (Off price file varprice),,,
JDEBU,I,,"TRANS(MGROWER,GROWERID,'JDEBU','X')",,JDE BU,10L,S,,JDE Business unit - required for company vineyards.,,,
JDEBU.DESC,I,,"TRANS(JDEBU.MASTER,JDEBU,'DESC','X')",,AgCode Unit Description,30L,S,,JDE BU Description,,,
JDEG.SUPPLIER,I,,"TRANS(MGROWER,ACCOUNT,'JDEG.SUPPLIER','X')",,,7R,S,,JDEG Supplier code,,,
LOAD.BEAUME,I,,BEAUME+0,,Load,4R,S,,Load beaume used for range selection,,,
LOAD.TEMP,I,,TEMP+0,,Load,4R,S,,Load temperature used for range selections.,,,
MAN.BY.ACCT,I,,"TRANS(WINERY.LOCATION,CRSITE,'MAN.BY.ACCT','X')",,Man By,9L,S,,,,,
MATKEY,I,,GROWERID:'*':VARIETY:'*':BLOCK:'*':VINTAGE,,Maturity Key,25L,S,,Key to MATURITY file,,,
MAXTNNS,I,,"(IF TRANS(VINTINTAKE,VINTINTAKE.SEQ,'AGREED','X') >",,,4R,S,,Max Vintintake Blocks (G2020-Devon),,,
MCNOTE,I,,"TRANS(I.GRDOCKET,@ID,MCNOTE,'X');FIELD(@1,'-',1)",,,6R,S,,"Translate to I.GRDOCKET file for Cellar Note Number, convert so",,,
MUST.CARRIER.NAME,I,,"TRANS(MGROWER,MUST.CARRIER,GROWER,'X');IF @ THEN @ ELSE 'NO MUST CARRIER'",,CARRIER NAME,25T,S,,Looking up carrier name from Master,,,
MVYEAR,I,,"TRANS(CONTROL,'MVYEAR',MVYEAR,'X')",,VINTAGE,4R,S,,Translate to Control file for current vintage,,,
NAME,I,,"TRANS(MGROWER, ACCOUNT, NAME, 'X')",,Name,25L,S,,"Name of Account of Grower, Company Vineyard Block",,,
NBINS,I,,"DCOUNT(BINNO,@VM)",,No.,3R,S,,Count of bins,,,
NEG.PRICE.CODE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,PRICE.CODE,'X')",,NEG,1L,,,Price code from A through to Z from Vintintake File,,,
NEG.VINT.PRICE,I,,"TRANS(GRAPE.PRICE,VINTINTAKE.SEQ,NEG.PRICE,'X')",MD00P,Vint.,5R,S,,Current price (calculated) from GRAPE.PRICE (VINTINTAKE),,,
NETT0,I,,NETT + 0,MD20P,Nett,7R,S,,Nett for calculation/comparison,,,
NINEPM,I,,IF STRTTIME LT 75600 THEN CRWEEK ELSE ( IF CRDAY = 7 THEN CRWEEK + 0.4     ELSE,,Shift,5R,S,,Groups together weighnotes from slots which are part of shifts which,,,
NUMSEQ,I,,"@ID[3,99];IF NUM(@) THEN 1 ELSE 0",,Numeric,1L,S,,,,,
ONE,I,,1,,Number,2R,S,,,,,
ORIG.BKG.UPDCNT,I,,"TRANS(BOOKING,BKNGNUM,UPDCNT,'X')",,,3R,S,,Original Update Count of the Booking,,,
ORIG.ID,I,,"IF HIST.KEY NE '' THEN FIELD(HIST.KEY,'*',1) ELSE @ID",,Weigh,8L,S,,Original weigh note number,,,
ORIG.NETT,I,,"HIST.KEY[1,LEN(FIELD(HIST.KEY,'*',1))-1]:'*':FIELD(HIST.KEY,'*',2);SUBR(SUBR.PENBW:'",MD20P,Original,7R,S,,original nett tonnes related to a reversal weigh note,,,
ORIGIN,I,,"TRANS(SOURCE,SOURCE,'ORIGIN','X')",,,3L,S,,Origin,,,
OTHERTNNS,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'BOOKED','X') -",,,4R,S,,Other Tonnes on Vintintake record (G2020-Devon),,,
OWN.BLOCK,I,,"TRANS(MGROWER,GROWERID,OWN.BLOCK,'X')",,Coy,1L,S,,Grower is owned by Penfolds,,,
PAY.DATE,I,,"TRANS(PAYMENT.TERMS,PAYMENT.CODE,PAY.DATE,'X')",D2/,Pay Date,8R,M,TERMS,Payment Date,,,
PAYMENT.CODE,I,,"TRANS(MGROWER,GROWERID,PAYMENT.CODE,'X')",,PAY,3L,S,,Payment terms code,,,
PAYMENT.MADE,I,,IF GROWER.PAYFLAG  OR PAY.CARRIER  THEN 1 ELSE 0,,,1R,S,,Flag if a payment has been made,,,
PCODE,I,,"TRANS(MGROWER,GROWERID,PCODE,'X')",,P CODE,4R,S,,Post Code,,,
PITWINERY,I,,"TRANS(CRUSHPIT,CRUSHER,PITWINERY,'X')",,Pit Winery,2T,S,,WINERY WHERE CRUSH PIT LOCATED,,,
PMETHDESC,I,,IF PMETHOD = 'H' THEN 'HAND PICKED' ELSE 'MACHINE PICKED',,METHOD PICKED,15L,S,,,,,
PREM.PRICE.CODE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,46,'X')",,PREM,1L,,,Price code from A through to Z from Vintintake File,,,
PREV.REACTIV,I,,"TRANS(GRAPERECPT.REPT,PREV.REPT.KEY,REACTIV,'X')",,Previous,1T,S,,"Prev Record activity code   "" "" - Active   ""D"" - Delete   ""C"" -",,,
PREV.REPT.KEY,I,,IF AUD.CODE = 4 THEN,,Previous,35L,S,,Previous .REPT file key to this one,,,
PRICEDESC,I,,"TRANS(WNOTE.TPLATE,VINTAGE,'PRICEDESC','X')",,Price,10L,M,WPC,Price description,,,
PRICEDESC.POP,I,,"SUBR('*PZZI417',WNOTE.PRICE.COMPS,RAISE(PRICEDESC))",,Price,10L,M,WPCP,The price description of populated WNOTE.PRICE.COMPS,,,
PROCESS.CRSLOT,I,,"IF SLOT.TYPE='D' THEN TRANS(CRUSHPLAN,CRSLOT,LINKED.SLOT,'X') ELSE CRSLOT",,Process,5R,S,,Process/crush slot Id,,,
PROCESS.SLOT,I,,"IF SLOT.TYPE='D' THEN TRANS(CRUSHPLAN,CRSLOT,LINKED.SLOT,'X') ELSE ''",,Process,5R,S,,Process slot,,,
PRS.LTR,I,,DF.PRS.EXT * NETT,MD00P,Expected,10R,S,,Expected pressings litres,,,
QC.COMMENT,I,,"TRANS(QUALCOMM,QC.CODE,COMMENT,'X')",,Standard Quality Comment,30L,S,,Standard quality comment,,,
REACTIV$,I,,'*':REACTIV:'*',,Status,3L,S,,Check if REACTIV is a space,,,
REACTIV.MJS,I,,"'""':REACTIV:'""'",,REC,1T,S,,,,,
RECDAY,I,,"DATEFMT[1,2]",,RECEIPT DAY,2T,S,,RECEIPT DAY OF GRAPES,,,
RECHOUR,I,,"TIMEFMT[1,2]",,HOUR OF RECPT,2T,S,,HOUR OF GRAPE RECEIPT,,,
RECVDAY,I,,"FIELD(SUBR('*PVIZ101',RECDATE) ,'.',2)",,Vintage,4R,S,,Receipt vintage day,,,
RECWEEK,I,,"FIELD(SUBR('*PVIZ101',RECDATE) ,'.',1)",,Vintage,4R,S,,Receipt vintage week,,,
REMTNNS,I,,MAXTNNS - VTK.DELIVERED,,,4R,S,,Remaining Tonnes (G2020-Devon),,,
REP.DATE,I,,"TRANS(CRUSHPLAN,CRSLOT,'REP.DATE','X')",D2/,Reporting,8R,S,,"Reporting date, some slots may span two days or occur just before",,,
REP.DATE.E,I,,"TRANS(CRUSHPLAN,CRSLOT,'REP.DATE','X')",D4/E,,10R,S,,"Reporting date, some slots may span two days or occur just before",,,
RTYPE,I,,"TRANS(MGROWER,GROWERID,RTYPE,'X')",,A/C,1L,S,,Looking up grower account type from Master,,,
SCI018.KEY,I,,"VARIETY:PRICE.CODE:SRCAREA:'*':MVYEAR[3,2]",,SC018 KEY,10T,S,,,,,
SCW.ACCOUNT,I,,"TRANS(MGROWER,GROWERID,CONTRACT.TYPE,'X'); IF @ THEN",,SCW,1L,S,,SCW or Non-SCW account,,,
SLOT.TIME,I,,"TRANS(CRUSHPLAN,CRSLOT,STRTTIME,'X')",MT,Slot,5R,S,,Start time of Crush Slot,,,
SLOT.TYPE,I,,"TRANS(CRUSHPLAN,CRSLOT,'SLOT.TYPE','X')",,Slot,1L,S,,'S'tandard / 'D'elivery / 'P'rocessing,,,
SORT.NAME,I,,"TRANS(MGROWER,GROWERID,SORT.NAME,'X')",,SORT NAME,20T,S,,Looking up grower sort name from Master,,,
SOURCE,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X')",,SOURCE,3T,S,,SOURCE CODE,,,
SOURCE.DESC,I,,"TRANS(SOURCE,SOURCE,SOURCE.DESC,'X')",,Source,15L,S,,Source Description,,,
SOURCE.TYPE,I,,"GRSOURCE;TRANS(SOURCE,@,OWN.GRAPES,'X');IF @ = '' THEN 'EXTERNAL' ELSE 'INTERNAL'",,TYPE,8L,S,,,,,
SOURCE.VAR.NAME,I,,SOURCENAM:' - ':VARDESCP,,SOURCE - VARIETY,35T,S,,Source & variety description,,,
SOURCENAM,I,,"TRANS(SOURCE,GRSOURCE,DESCP,'X')",,SOURCE NAME,20T,S,,,,,
STATE,I,,"TRANS(SOURCE,SOURCE,'STATE','X')",,State,3L,S,,State in Australia,,,
STATUS,I,,"TRANS(BOOKING,BKNGNUM,'STATUS','X')",,Status,1L,S,,"Status of booking, '' open 'C' closed 'D' deleted 'U' unconfirmed",,,
STRTTIME,I,,"TRANS(CRUSHPLAN,CRSLOT,STRTTIME,'X')",MT,Slot,5R,S,,Start time of Crush Slot,,,
SUBSOURCE,I,,"TRANS(MBLOCKS,BLOCK,'SUBSOURCE','X')",,Subsource,30L,S,,Sub source in which block is found,,,
SUMBINGROSS0,I,,SUM(BINGROSS) + 0,MD20P,Bin Gross,7R,S,,Sum of Bin Grosses for calculation/comparison,,,
SUMBINNET0,I,,SUM(BINNET) + 0,MD20P,Bin Nett,7R,S,,Sum of Bin Netts for calculation/comparison,,,
SUMMARY.AREA,I,,IF MUST.AREA NE '' THEN AGDOCKET:@VM:MUST.AREA ELSE AGDOCKET,,SUMMARY,2L,M,SUMR,Multivalued if secondary carrier present in this record,,,
SUMMARY.CARR,I,,IF MUST.CARRIER NE '' THEN CARRIER:@VM:MUST.CARRIER ELSE CARRIER,,SUMMARY,4R,M,SUMR,Multivalued if secondary carrier present in this record,,,
SUSTAINABLE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'SUSTAINABLE','X')",,,1L,S,,"Sustainable Wine Australia (SWA) flag - Y certified, N not",,,
SWA.MEM.NUMBER,I,,"TRANS(MGROWER,GROWERID,'SWA.MEM.NUMBER','X')",NC,SWA,5R,S,,Sustainable Winegrowing Australia Membership Number,,,
TIMEFMT,I,,"OCONV(RECTIME,'MTHS')",,REC TIME,8R,S,,RECEIPT TIME IN DATE FORMAT,,,
TOT.LTR,I,,DF.TOT.EXT * NETT,MD00P,Expected,10R,S,,Expected total litres,,,
TRUCK.GVM,I,,"TRANS(GRAPE.TRUCK.TYPE,TRUCK.TYPE,'GVM','X')",,,3L,S,,Truck GVM,,,
TRUCK.SDESC,I,,"TRANS(GRAPE.TRUCK.TYPE,TRUCK.TYPE,'SDESC','X')",,Truck Type,15L,S,,Truck type short description,,,
UNLINK.CNOTE,I,,IF MCNOTE = '' THEN CRUSHNOTE ELSE '',,Possible Crushnotes,9L,M,ULCNOTES,Possible crushnotes for unlinked weighnotes,,,
UP.SORT.NAME,I,,UPCASE(SORT.NAME),,,20L,S,,,,,
USE.VAL,I,,IF WN.VAL THEN WN.VAL ELSE IVAR.VALUE,MD20P,Weighnote,10R,S,,Determines which weighnote value to use,,,
USEDESC,I,,"TRANS(ENDUSE,ENDUSE,DESC,'X')",,Description,30L,S,,Description,,,
UTILIZE,I,,"TRANS(SOURCE,SOURCE,UTILIZE,'X')",,Utilize,3L,S,,Utilization Surveys Code,,,
UTILIZE.SOURCE,I,,"TRANS(SOURCE,SOURCE,UTILIZE,'X')",,Util Source,3L,S,,Utilization Source,,,
UTILIZE.VARIETY,I,,"TRANS(MVARIETY,VARIETY,UTILIZATION,'X')",,Util Var,3L,S,,Utilization Variety,,,
VAR.PRICE.SRCE,I,,VARIETY:PRICE.CODE:GRSOURCE,,VARIETY/,7T,S,,,,,
VAR.VALUE,I,,NETT * VAR.RATE,MD20P,EXTENDED,10R,S,,Extended Value Nett Tonnes x Rate,,,
VARDESCP,I,,"TRANS(MVARIETY,VARIETY,VARDESCP,'X')",,DESCRIPTION,20T,S,,Lookup variety description from Master,,,
VCOLOUR,I,,"INDEX(""WR"",COLOUR,1)",,Colour,1L,S,,Variety colour code,,,
VI.BKDTNNS,I,,"TRANS(BOOKING,BKNGNUM,'BOOKTNNS','X')",,Booked,4R,S,,Booked tonnes,,,
VI.CONT.BE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,CBAUME,'X')",,Contract,4R,S,,Contract baume for current vintage intake year,,,
VI.DLVTNNE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'DELIVERED','X')",MD20P,,8R,S,,Delivered Tonnes off VINTINTAKE,,,
VI.MAXTNNS,I,,"(IF TRANS(VINTINTAKE,VINTINTAKE.SEQ,'AGREED','X') >",,,4R,S,,Max Vintintake Blocks (G2020-Devon),,,
VI.OTHERTNNS,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'BOOKED','X') -",,,4R,S,,Other Tonnes on Vintintake record (G2020-Devon),,,
VI.REMTNNS,I,,MAXTNNS - VTK.DELIVERED,,,4R,S,,Remaining Tonnes (G2020-Devon),,,
VI.TARG.BE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,TBAUME,'X')",,Target,4R,S,,Target baume for current vintage intake year,,,
VINT.VARPRICE.KEY,I,,VARIETY:PRICE.CODE:GRSOURCE:'*':YR2,,,9L,S,,,,,
VINTINT.PRICE.CODE,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,31,'X')",,VINT,1L,,,Price code from A through to Z from Vintintake File,,,
VINTINTAKE.KEY,I,,GROWERID:'*':VARIETY:'*':VINTAGE,,KEY,15T,S,,,,,
VINTINTAKE.SEQ,I,,"SUBR(""*GVIZ102"",BLOCK,VINTAGE)",,VI SEQNO,6R,S,,Returns seq.no. to VINTINTAKE for lookups,,,
VIYEAR,I,,"TRANS(CONTROL,'VIYEAR',VIYEAR,'X')",,VINTAGE,4R,S,,Translate to Control file for current vintage,,,
VO.DESC,I,,"VO.SUBREG; SUBR(""*PVII199"", @, 'V', '')",,VO Region,30L,S,,Vinyard Operation Region Description,,,
VO.REG,I,,"TRANS(SOURCE,SOURCE,VO.SUBREG,'X')[1,1]",,VO,1L,S,,Vineyard Operations Region Code,,,
VO.SUBREG,I,,"TRANS(SOURCE,SOURCE,VO.SUBREG,'X')",,VO,2L,S,,Vineyard Operations Region Code,,,
VTK.DELIVERED,I,,"TRANS(VINTINTAKE,VINTINTAKE.SEQ,'DELIVERED','X')",MD20P,,8R,S,,Delivered Tonnes off VINTINTAKE,,,
VTK.NEG.PRICE,I,,"TRANS(VINT.VARPRICE,VARIETY:NEG.PRICE.CODE:SRCAREA:'*':VINTAGE[2],1, 'X')",MD20P,VTK,7R,S,,,,,
VTK.PREM.PRICE,I,,"TRANS(VINT.VARPRICE,VARIETY:PREM.PRICE.CODE:SRCAREA:'*':VINTAGE[2],1, 'X')",MD20P,VTK,7R,S,,,,,
WARN.COMMENT,I,,"SUBR('*ITYPE.MV.DESC.LU', WNOTE, WARN.WNOTES, TRANS(DRIVER.WARN, DRIVER.WARN.ID,",,,,S,,Comment Related to warning,,,
WARN.DATE.E,I,,"SUBR('*ITYPE.MV.DESC.LU', WNOTE, WARN.WNOTES, TRANS(DRIVER.WARN, DRIVER.WARN.ID,",D4/E,,,S,,Date of Driver Warning,,,
WARN.NAME,I,,"SUBR('*ITYPE.MV.DESC.LU', WNOTE, WARN.WNOTES, TRANS(DRIVER.WARN, DRIVER.WARN.ID,",,,,S,,Driver Full name on Warning,,,
WARN.TYPE,I,,"SUBR('*ITYPE.MV.DESC.LU', WNOTE, WARN.WNOTES, TRANS(DRIVER.WARN, DRIVER.WARN.ID,",,,,S,,Driver Warning Type,,,
WARN.WNOTES,I,,"TRANS(DRIVER.WARN, DRIVER.WARN.ID, 'WNOTE', 'X' )",,,,M,,List of Weighnotes off of Driver warning (used by WARN itypes for printing),,,
WILLBE.HIST.KEY,I,,IF HIST.KEY = '' THEN @ID:'*':YR2 ELSE HIST.KEY,,Will,12L,S,,The HIST.KEY as it will be when this record is history.,,,
WIM.APPELLATION,I,,"TRANS(SOURCE,SOURCE,'WIM.APELLATION','X')",,WIM,4L,S,,WIM Appellation,,,
WIM.VARIETY,I,,"TRANS(MVARIETY,VARIETY,'WIM.VARIETY','X')",,WIM,3L,S,,WIM Variety code,,,
WINERY.ACCT,I,,"TRANS(WINERY.LOCATION,CRSITE,'WINERY.ACCT','X')",,Wine,9L,S,,,,,
WINERY.LOC,I,,"TRANS(CRUSHSITE,CRSITE,'WINERY.LOC','X')",,Winery,2L,S,,Winery location - cross reference to WINERY.LOCATION file,,,
WN.NATIVE,I,,"IF HIST.KEY THEN FIELD(HIST.KEY,'*',1) ELSE @ID; LEN(@1); IF @1[1] = 'R' THEN -1",,Native Wnote Number,10L,S,,"Weighnote number without Split or Reversal suffixes, ie as",,,
WN.SPLIT,I,,"IF HIST.KEY THEN FIELD(HIST.KEY,'*',1) ELSE @ID; LEN(@1); IF @1[1] = 'R' THEN -1",,Wnote Split,2L,S,,"Indicates if weighnote has been split, and allows sorting of split",,,
WN.SUFFIX,I,,"IF HIST.KEY THEN FIELD(HIST.KEY,'*',1) ELSE @ID; LEN(@1); IF @1[1] = 'R' THEN -1",,Wnote Suffix,3L,S,,Split and/or Reversal suffix. When combined with native weighnote,,,
WN.VAL,I,,NETT * WNOTE.PRICE,MD20P,Weighnote,10R,S,,Nett Tonnes x weighnote price (as of last payment run),,,
WN.VALID,I,,IF HIST.KEY THEN,,WN Valid,2R,S,,"Indicates if weighnote is obsolete, involved in reversing, or valid",,,
WNOTE.PRICE.COMPS.P,I,,"SUBR('*PZZI417',WNOTE.PRICE.COMPS,WNOTE.PRICE.COMPS)",,W/Note,6R,M,WPCP,Populated WNOTE.PRICE.COMPS,,,
WNOTENO,I,,"IF HIST.KEY NE '' THEN FIELD(HIST.KEY,'*',1) ELSE @ID",,Weigh,8L,S,,Weigh note number,,,
WNTE.GEN.GL,I,,"IF HIST.KEY NE '' THEN FIELD(HIST.KEY,'*',2):FIELD(HIST.KEY,'*',1) ELSE",,Traced.,2L,S,,Traced Generic Ave. Grade Level,,,
YR2,I,,VINTAGE[2],,Vintage,2L,S,,Vintage year (2 char),,,
utilize.variety,I,,"TRANS(MVARIETY,VARIETY,UTILIZATION,'X')",,Util Var,3L,S,,Utilization Variety,,,
@,PH,,SOURCE ACCOUNT VARIETY BLOCK.NAME CRSITE RECDATE BAUME MOG DEFECTS NETT,,,,,,,,,
@.HIST,PH,,ID.SUP VINTAGE ORIG.ID SOURCE ACCOUNT VARIETY BLOCK.NAME CRSITE RECDATE BAUME MOG,,,,,,,,,
@AUDIT,PH,,AUD.DATE AUD.DESC AUD.KEY REACTIV GRAPE.DESP.DOCKET BKNGNUM CRSLOT GROWERID VARIETY,,,,,,Phrase used for Weighnote Audit Report PVIR175 Standard,,,
@AUDIT.FILE,PH,,COL.SPCS 0 AUD.DATE [ AUD.DESC [ AUD.KEY [ REACTIV [ GRAPE.DESP.DOCKET [ BKNGNUM [,,,,,,Phrase used for Weighnote Audit Report PVIR175 Standard,,,
@AUDIT175,PH,,AUD.DATE AUD.DESC AUD.KEY REACTIV GRAPE.DESP.DOCKET BKNGNUM CRSLOT GROWERID VARIETY,,,,,,Phrase used for Weighnote Audit Report PVIR175 Financial,,,
@AUDIT175.FILE,PH,,COL.SPCS 0 BY.EXP PRICEDESC.POP AUD.DATE [ AUD.DESC [ AUD.KEY [ REACTIV [,,,,,,Phrase used for Weighnote Audit Report PVIR175 Financial,,,
@ENTRO,PH,,@ID GROWERID REACTIV VINTAGE RECDATE RECTIME WBDOCKET AGDOCKET VARIETY GROSS TARE,,,,,,FOR ENTRO DEFAULT FIELD LIST CREATED 21:59:30 12 JAN 1984,,,
AUD.ALL,PH,,AUD.SEQNO AUD.DATE AUD.TIME AUD.KEY AUD.DESC AUD.BREAK ID.SUP,,,,,,All parts of Audit Key,,,
BY.SAV,PH,,BY SOURCE BY ACCOUNT BY VARIETY BY BLOCK.NAME SOURCE ACCOUNT VARIETY BLOCK.NAME,,,,,,,,,
BY.VA,PH,,BY VARIETY BY SOURCE BY ACCOUNT BY BLOCK.NAME VARIETY SOURCE ACCOUNT BLOCK.NAME,,,,,,,,,
LIST.PRICES,PH,,WNOTE.PRICE GRAPE.NEG.PRICE GRAPE.REVIS.PRICE,*  GRAPE.CURR.P,,,,,,,,
SPEC.POOL,PH,,SPOOL SNETT,,,,,,Association of special poolno. & nett weight assigned,,,
SUMR,PH,,SUMMARY.CARR SUMMARY.AREA,,,,,,,,,
DEFINE.NEXT.ATTR,X,,122,,,,,,,,,
