# Grange file: OPSMOVE,source: winemaking.xlsm/OP,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
MOVE.TRNSPT.REQ,D,216,,,MOVE,10R,S,,MOVE Transport request number,,,
DE.MOVE.BKNG,D,217,,,MOVE,10R,M,TRUCK.NOS,MOVE booking number,,,
MOVE.IFACE.NO,D,218,,,Last,1R,S,,MOVE Interface number 1 to 4 (5 excluded) to last update CHIT.,,,
MOVE.MPF,D,219,,,MOVE MPF,3L,S,,,,,
MOVE.VOLUME,D,220,,MD00P,MOVE,10R,S,,Total volume on MOVE transport request,,,
MOVE.BLEND,D,221,,,MOVE,12L,S,,MOVE Blend code captured by DEFUSE extract,,,
MOVE.BATCH,D,222,,,MOVE,7L,S,,MOVE Batch code captured by DEFUSE extract,,,
MOVE.WINE.STATUS,D,223,,,MOVE,3L,,,MOVE Wine Status captured by DEFUSE extract,,,
MOVE.CH.COMM,D,224,,,MOVE cellar hand comments,40L,M,MOVE.CH.COM,MOVE cellar hand comments (from MOVE),,,
DATE.UPDATED,D,225,,D2/,Date updated,8R,S,,Date operation updated,,,
TIME.UPDATED,D,226,,MTS,Time updated,8R,S,,Time operation updated,,,
SWA.LITRES,D,227,,MD10P,,10R,S,,Sustainable Winemaking Australia qualifying litres,,,
SWA.CORRECTED,D,228,,FLAG,,1L,S,,SWA Litres were corrected.,,,
SCOMP.CORRECTED,D,229,,FLAG,,1L,S,,Summary comp has been corrected.,,,
ADDS.CORRECTED,D,230,,FLAG,,1L,S,,Additions and additive lots have been corrected. (includes cleared),,,
SRCDOCS.CORRECTED,D,231,,FLAG,,1L,S,,Source documents have been corrected. (includes cleared),,,
PUR.SWA.LITRES,D,232,,MD10P,,10R,S,,SWA litres for a purchase chit,,,
ACIDA,I,,""" """,,Acid,10L,S,,ACID ADJUST HEADING,,,
ADD.ITEM,I,,"TRANS(MADD,MADDCD,'PRODNO','X')",,Add Item,10L,M,ADD.QTY.UOM,Financial Product Number,,,
ADD.LOT.DESC,I,,"TRANS(LOT,ADD.LOT,DESC,'X')",,,40L,M,ADD.QTY.UOM,Additive lot description,,,
ADDLOTSTART,I,,"TRANS(DESCRIPTION,'ADDLOTSTART',1,'X');IF @ THEN @ ELSE 13881",D2/,Additive,10L,S,,Additive lot tracing start date,,,
ADDLOTSTART.I,I,,"TRANS(DESCRIPTION,'ADDLOTSTART',1,'X');IF @ THEN @ ELSE 13881",,Additive,5R,S,,Additive lot tracing start date (no output conv),,,
ADW,I,,"DCOUNT(DE.TLOCN,@VM)",,,2R,S,,,,,
ADW.TYPE,I,,"TRANS(MOPS,MOPCD,TYPE.CODE,'X')",,,2R,S,,,,,
ALL.BLEND,I,,MFBLEND;MTBLEND;IF MOPCD = 'STMN' THEN MTRBLEND ELSE @;@1:@VM:@,,BLEND CODE,12T,M,TOT.MOVE,All blends,,,
ALL.FTVOLM,I,,"TRANS(MOPS,MOPCD,UPDATE.CODE,'X') ; TRANS(MOPS.DEL,MOPCD,UPDATE.CODE,'X')  ; IF @1",MD10P,Total,10R,M,FROM.TANKS,Total volume moved out - for all op types,,,
ALL.TANKS,I,,"MFTANK:'-':MTTANK;CONVERT(@VM,'/',@) ;IF @2 = '-' THEN '' ELSE @2 ;IF      @3[1] =",,Tank codes,30L,,,Tank codes separated by '/',,,
ALL.TO.TANKS,I,,"CONVERT(@VM,'/',MTTANK)",,To Tank codes,30L,,,Tank codes separated by '/',,,
ALL.TTVOLM,I,,"SUBR('!ADDS',CALC.TTVOLM, MTRLITRES)",MD10P,Total,10R,M,TO.TANKS,Total volume moved in - for all op types,,,
AUD.BREAK,I,,IF AUD.CODE = 1 THEN 1 ELSE IF AUD.CODE = 3 THEN 1 ELSE IF AUD.CODE = 2 THEN 2 ELSE,,,1L,S,,Group deletions and before images together and creations and after,,,
AUD.CODE,I,,"FIELD(@ID,'*',5)",,AUDIT,1L,S,,Audit action code,,,
AUD.DATE,I,,"FIELD(@ID,'*',2)",D2/,AUDIT,8R,S,,Audit date,,,
AUD.DESC,I,,"FIELD('Deleted*Created*Before*After','*',AUD.CODE,1)",,AUDIT DESC,8L,S,,Audit description,,,
AUD.KEY,I,,"FIELD(@ID,'*',4)",,AUDIT KEY,10L,S,,Audit key,,,
AUD.SEQNO,I,,"FIELD(@ID,'*',1)",,AUDIT,6R,S,,Audit Sequence number,,,
AUD.TIME,I,,"FIELD(@ID,'*',3)",MT,AUDIT,8R,S,,Audit time,,,
AUD.USER,I,,"FIELD(@ID,'*',6)",,User Name,15L,S,,User name,,,
BARRELS,I,,"TOTAL(SUBR('*PZZI211','DIVC',MTVOLA,250,'',''))",,No,8R,M,,"Approx number of barrels, calculated by dividing volume by 250",,,
BATCH.DESC,I,,"TRANS(MBATCH,TRUCK.BATCH,BATCH.DESC,'X')",,Batch Description,30L,M,TRUCK.NOS,Batch Description,,,
BLEND.4CH,I,,"MFBLEND[4,1]",,WINE,1R,M,,Style Code - Fourth character of the blend code,,,
BLEND.COST.DESC,I,,"TRANS(BLEND.COST,BLEND.COST.CODE,BLEND.COST.DESC,'X')",,Description,30L,M,BCOST,Cost Code Description,,,
BLEND.IN,I,,MTBLEND;IF MOPCD = 'STMN' THEN MTRBLEND ELSE @,,TO BLEND,12T,M,IN,To Blend Codes,,,
BLEND.IN.TYPE,I,,"MTBLEND;IF MOPCD = 'STMN' THEN MTRBLEND ELSE @;TRANS(MBLEND,@,BTYPECODE,'X')",,TO BLEND,5T,M,IN,To Blend Type Code,,,
BLEND.OUT.TYPE,I,,"TRANS(MBLEND,BLEND.OUT,BTYPECODE,'X')",,FROM BLEND,5T,M,OUT,From Blend Type Code,,,
BOT.BATCH,I,,"FIELD(MFBATCH,@VM,1)",,Bottled,7L,S,,,,,
BOTT.DATE,I,,"SUBR(SUBR.PENBW:'PBWI833',@ID)",D2/,Bottling,8R,S,,Bottling date from BOTT OPSMOVE record,,,
BSM.FWHOUSE,I,,"FIELD(FIELD(PROD.ID,@VM,1),'*',3)",,,2L,S,,From warehouse used on BSM extraction,,,
BSTK.BLEND.REAS,I,,"FIELD(MTBLEND,@VM,1):' ':FIELD(MTBLENDESC,@VM,1):@VM:GL.REASON",,To Blend &,44L,M,BSTK.BLEND.,"Bulk wine stocktake, To blend & reason",,,
BWALLOC.FTANK,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FTANK,'X'))",,Alloc,6L,M,ALLOC.FTANK,Allocation From Tanks,,,
BWALLOC.ID,I,,"SUBR(SUBR.PENBW:'PBWI934',DE.INT.TANK)",,BWALLOC,30L,M,TRUCK.NOS,BWALLOC id for intransit tanks,,,
BWALLOC.TTANK,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,TTANK,'X'))",,Alloc,6L,M,ALLOC.TTANK,Allocation To Tanks,,,
BWM.KEY,I,,"SUBR(""!FMTS"",MTBLEND,'L%12'); SUBR(""!FMTS"",MTBATCH,'L%7');",,,26R,M,TO.TANKS,,,,
BWOP$REC,I,,"TRANS(BWALLOC.OPSMOVE,MCNOTE,-1,'X')",,BWALLOC.OPSMOVE,50T,S,,BWALLOC.OPSMOVE record,,,
BWRS.ITLEVEL,I,,"TRANS(OPSMOVE,@ID,83,'X')",,TO INV,3L,M,TO.TANKS,OPSMOVE To Inventory Level,,,
BWRS.MADATE,I,,"TRANS(OPSMOVE,@ID,4,'X')",D2/,ACTUAL,8R,S,,OPSMOVE Date actual action started,,,
BWRS.MADATE.UN,I,,"TRANS(OPSMOVE,@ID,4,'X')",,ACTUAL,8R,S,,OPSMOVE Date actual action started,,,
BWRS.MATIME,I,,"TRANS(OPSMOVE,@ID,68,'X')",,UPDATED,6R,S,,OPSMOVE Time of operation update,,,
BWRS.MOPCD,I,,"TRANS(OPSMOVE,@ID,MOPCD,'X')",,OPER,3T,S,,OPSMOVE Operation identification code,,,
BWRS.MRTIME,I,,"TRANS(OPSMOVE,@ID,3,'X')",,REQUIRED,6R,S,,OPSMOVE Time request made for operation,,,
CACTIV,I,,"TRANS(CHEM,MTCHEMNO,'CACTIV','X')",,REC ACTIV,1T,M,TO.TANKS,"Record activity code, null = unregistered, R = registered/no",,,
CADD.LOT,I,,"RAISE(TRANS(SUMCOMP.TANK,MFTANK,'ADD.LOT','X'))",,,8L,M,CADD.LOT,,,,
CADD.LOT.DESC,I,,"TRANS(LOT,CADD.LOT,DESC,'X')",,,40L,M,CADD.LOT,Additive lot description,,,
CADD.LOT.QTY,I,,"RAISE(TRANS(SUMCOMP.TANK,MFTANK,'ADD.LOT.QTY','X'))",MD40P,,9R,M,CADD.LOT,,,,
CALC.FTVOLM,I,,"SUBR('!SUBS',MFVOL,MFVOLA)",MD10P,,10R,M,FROM.TANKS,,,,
CALC.GAINLOSS,I,,SUM(MTVOLA-MTVOL)-SUM(MFVOL-MFVOLA),,Gain/loss,8R,M,,,,,
CALC.TTVOLM,I,,"SUBR('!SUBS',MTVOLA,MTVOL)",MD10P,,10R,M,TO.TANKS,,,,
CENRD,I,,"""""",,Cenr Date,10L,S,,CENR DATE HEADING,,,
CHEMNOTES,I,,"TRANS(MTANK,MTTANK,'CHEMNOTES','X')",,,10L,M,TO.TANKS,List of incomplete chemistry notes for the current contents of this,,,
CHIT.QTY,I,,"TRANS(PODETAIL,SEL.PODETAIL.ID,'CHIT.QTY','X')",,Chit Qty,10R,M,PURWINE,Quantity received on this chit,,,
CHIT.XREF,I,,"TRANS(CHEM,MTCHEMNO,'CHIT.XREF','X')",,CHIT,10L,M,TO.TANKS,,,,
CHITYEAR,I,,"@ID[4,2]",,CHIT,2R,S,,Vintage year of the chit,,,
CMADDCD,I,,"RAISE(TRANS(SUMCOMP.TANK,MFTANK,'ADD.CODE','X'))",,ADDITIVE,4L,M,CMADDCD,Additive Code in Summary Composition,,,
CMADDCD.DESC,I,,"TRANS(MBATCH,CMADDCD,""BATCH.DESC"",'X');TRANS(MBATCH.HIST,CMADDCD,""BATCH.DESC"",'X');",,DESCRIPTION,30L,M,CMADDCD,Description of stock items,,,
CMAQTYISS,I,,"RAISE(TRANS(SUMCOMP.TANK,MFTANK,'ADD.QTY','X'))",MD40P,ADDITIVE,9R,M,CMADDCD,Additive Qty in Summary Composition,,,
CMAUOMISS,I,,"TRANS(MADD,CMADDCD,'AUOMISS','X'); IFS(GTS(LENS(CMADDCD),REUSE(4)),REUSE('LT'),@1)",,UOM,6L,M,CMADDCD,Issuing unit of measure,,,
CO.MACTIV,I,,"IF COUNT(@ID,'-') THEN MACTIV ELSE 'R'",,,1L,S,,Chit/Opsmove split MACTIV defn used on I.CP.OPSMOVE inversion file,,,
CO.MRDATE,I,,"IF COUNT(@ID,'-') THEN MRDATE ELSE TRANS(CHIT,@ID,MRDATE,'X')",D2/,Request,8R,S,,Chit/Opsmove split MRDATE defn used on I.CP.OPSMOVE inversion file,,,
CORR.LITRES,I,,"SUBR(""*PBWZ383"",MTVOLA,MTTEMP,MTSTR)",MD20P,Corrected,10R,S,,Litres corrected to 20 degrees,,,
COST.CODE.CNT,I,,"DCOUNT(BLEND.COST.CODE,@VM)",,,2R,S,,cost code count,,,
CRT.MTH.YR,I,,"OCONV(CREATE.DATE,'D4/')[7]",,Create,7L,S,,Create month and year,,,
CTANK,I,,"TRANS(CHEM,MTCHEMNO,'CTANK','X')",,Chem,6L,M,TO.TANKS,Current tank at time of tests,,,
CTANK.CHEMNOTES,I,,"TRANS(MTANK,CTANK,'CHEMNOTES','X')",,,10L,M,TO.TANKS,List of incomplete chemistry notes for the current contents of this,,,
CUR.MTH.YR,I,,"OCONV(DATE(),'D4/')[7]",,Current,7L,S,,Current month and year,,,
DE.DN.FTVOLM,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,7);@1[1,LEN(@1)-11]",MD10P,D/Note,10R,M,DE.DN.FT,Despatch note from tanks volumes moved,,,
DE.DN.FTVOLM.SUM,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,7);@1[1,LEN(@1)-11];",,Despatch Note,10R,M,DE.DN.FT.SU,Despatch Note Sum of from tanks volumes moved,,,
DE.DN.MFBATCH,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,55)",,D/Note,7L,M,DE.DN.FT,Despatch note from tanks batch codes,,,
DE.DN.MFBATCH.SUM,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,7);@1[1,LEN(@1)-11];",,Despatch Note,7L,M,DE.DN.FT.SU,Despatch Note Consolidated From Tanks Batch Codes,,,
DE.FLOCN.DESC,I,,"TRANS(WINERY.LOCATION,DE.FLOCN,DESC,'X')",,From Location,20L,S,,From location description,,,
DE.FLOCN.WHOUSE,I,,"TRANS(SUB.LOCN,DE.FLOCN,WHOUSE,'X'); FIELD(@,@SM,1)",,,2L,S,,Warehouse code used on BSM interface,,,
DE.GEN.LITRES,I,,"TRANS(BWALLOC,BWALLOC.ID,'LITRES','X')",MD10P,Truck,7R,M,TRUCK.NOS,Litres allocated to each generic code on the truck,,,
DE.GENERIC,I,,"TRANS(BWALLOC,BWALLOC.ID,'GENERIC','X')",,Truck,3L,M,TRUCK.NOS,Truck generic codes allocated,,,
DE.STD.TOT.VALUE,I,,"SUBR('*PZZI211','MVV',MTRLITRES,TRUCK.STD.TOT.COST,'','')",MD20P,Truck,8R,M,TRUCK.NOS,Value of the truck litres at STANDARD TOTAL cost,,,
DE.STD.VALUE,I,,"SUBR('*PZZI211','MVV',MTRLITRES,MTRSCOST,'','')",MD20P,Truck,8R,M,TRUCK.NOS,,,,
DE.STD.VAR.VALUE,I,,"SUBR('*PZZI211','MVV',MTRLITRES,TRUCK.STD.VAR.COST,'','')",MD20P,Truck,8R,M,TRUCK.NOS,Value of the truck litres at STANDARD VARIABLE cost,,,
DE.TLOCN.DESC,I,,"TRANS(FREIGHT.AREA,DE.TLOCN,DESC,'X'); IF @='' THEN",,To Location,20L,,,To location description,,,
DE.VINT,I,,"TRANS(BWALLOC,BWALLOC.ID,'VINT','X')",,Truck,4R,M,TRUCK.NOS,Truck vintages allocated,,,
DIPTAB.FROM,I,,"TRANS(MTANK,MFTANK,3,'X')",,FROM TANK,5L,M,,,,,
ENDUSE,I,,"SUBR(""*FIND.OPSMOVE.ENDUSE"",MTBLEND,MTRBLEND,MFBLEND)",,END USE,9L,S,,Enduse of chit,,,
EX.RCVRY,I,,"TRANS(MOPS,MOPCD,EX.RCVRY,'X')",,Excl,1L,S,,Exclude from Recoveries Reports,,,
EXL.REC,I,,"SUM(SUBR(""!EQS"",OP.TYPE.EXL.REC,REUSE(TYPE.CODE))) OR EX.RCVRY = ""Y""",,Excluded,1L,S,,Excluded from recoveries reports,,,
F.DIP.VOL,I,,"SUBR(""*PBWZ171"",FRTTBL,MFDIPAFT,""V"")+0",MD10P,From,9R,M,FROM.TANKS,Subroutine call for calculation of Volume from Dip,,,
F.GRADE.LEVEL,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,MCNOTE,'FQUALITY','X'))",,Alloc,2L,M,ALLOC.FTANK,From tank grade level,,,
FALLOCB4,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FALLOCB4,'X'))",,From Tank,3L,M,ALLOC.FTANK,generic litres for 'from tanks',,,
FALLOCB4.FIRST,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FALLOCB4,'X'));SUBR('*FIRST.SV',@1)",,First,3L,M,ALLOC.FTANK,First generic litres for 'from tanks',,,
FALLOCB4.FRST.%,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FALLOCB4,'X'));SUBR('*FIRST.SV',@1);SUBR('*SUM.SV',@",MD00P,First,3L,M,ALLOC.FTANK,First generic % of total litres for 'from tanks',,,
FAVGCOST,I,,"TRANS(MASTER.BLEND,MFBLEND,AVGCOST,""X"")",,FROM,8R,M,,Get the Averae Cost per Litre for the From Blends,,,
FBLEND.GEN,I,,"SUBR('!SUBSTRINGS',MFBLEND,5,3)",,From,3L,M,FROM.TANKS,From tank blend generic code,,,
FBLEND.VINT4,I,,"SUBR('!SUBSTRINGS',MFBLEND,2,2);SUBR('!ADDS',REUSE(2000),@1)",,From,4R,M,FROM.TANKS,From tank blend vintage to 4 digits,,,
FGENERIC,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FGENERIC,'X'))",,From Tank,3L,M,ALLOC.FTANK,Generic code for 'from tanks',,,
FGENERIC.FIRST,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FGENERIC,'X'));SUBR('*FIRST.SV',@1)",,First,3L,M,ALLOC.FTANK,First generic code for 'from tanks',,,
FIN.GOODS.CODE.DESC,I,,"SUBR('!CATS',SUBR('!SUBSTRINGS',TRANS(ITEM.MSTR,FIN.GOODS.CODE,PRODNAME,'X'),1,22),'",,PRODUCT,30L,M,BOTTLING,Financial Product Code Bottled,,,
FINISH.DATE,I,,"TRANS(BWOPS.PRODMEAS,PMCHITID,FINISH.DATE,'X')",D2/,FINISH,8L,S,,FINISH DATE,,,
FINYR,I,,"OCONV(MADATE,'D2/')[4,2];OCONV(MADATE,'D4/')[4];@2+1; IF @1 >=07 AND @1 <= 12 THEN",,Fin,4R,S,,Financial year,,,
FIRST.MTCHEMNO,I,,"FIELD(MTCHEMNO,@VM,1);FIELD(@1,@SM,1)",,First,10L,S,,First linked chemistry request,,,
FIRST.MTTANK,I,,"FIELD(MTTANK,@VM,1)",,First to,8R,S,,First to tank,,,
FQUALITY,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FQUALITY,'X'))",,Grade,2L,M,ALLOC.FTANK,Grade Level of the FROM tank,,,
FRM.FREIGHT.DESC,I,,IF OW.FROM.FREIGHT.AREA THEN OW.FROM.FREIGHT.AREA ELSE,,From freight area,20L,S,,From location description,,,
FROM.ILEV.SEQ,I,,"TRANS(BWRS.PARMS, SUBR('!CATS',REUSE(@WHO:'*'),FROM.ILEVEL), SORT.SEQ,'X')",,From,2R,M,FROM.TANKS,From inventory level sort sequence,,,
FROM.ILEVEL,I,,"SUBR('!SUBSTRINGS',MFBLEND,1,1)",,From,1L,M,FROM.TANKS,From blends inventory level,,,
FROM.VOL.TOT,I,,MFVOL.TOT - MFVOLA.TOT,MD10P,From,10R,S,,Total volume transferred from FROM tanks,,,
FRTTBL,I,,"TRANS(MTANK,MFTANK,TTABLE,'X')",,DIP,8L,M,FROM.TANKS,From Tank Size Dip Table,,,
FT.BL.GEN,I,,"SUBR(""*PZZI211"",'SUBSTR<',MFBLEND,5,3,9)",,From,3L,M,FROM.TANKS,From tank blend generic,,,
FT.BL.SRC,I,,"SUBR(""*PZZI211"",'SUBSTR>',MFBLEND,8,3,10)",,From,3L,M,FROM.TANKS,From tank blend source,,,
FT.BL.VAR,I,,"SUBR(""*PZZI211"",'SUBSTR>',MFBLEND,5,3,10)",,From,3L,M,FROM.TANKS,From tank blend variety,,,
FT.VAL.LTR,I,,"SUBR(SUBR.PENBW:'PBWI1184',RAISE(BWOP$REC),MFTANK,MFBLEND,'F')",MD40P,From,7R,M,FROM.TANKS,From tank value per litre,,,
FTANK,I,,"TRANS(BWALLOC.OPSMOVE,MCNOTE,'FTANK','X')",,Alloc,6L,M,ALLOC.FTANK,Alloc From tank numbers,,,
FTB4.STD.TOT.CST,I,,"RAISE(TRANS(BW.STD.CST.OPS,MCNOTE,FTB4.STD.TOT.CST,'X'))",MD40P,From Tank,7R,M,FROM.TANKS,From tank standard total cost per litre before the operation,,,
FTB4.STD.VAR.CST,I,,"RAISE(TRANS(BW.STD.CST.OPS,MCNOTE,FTB4.STD.VAR.CST,'X'))",MD40P,From Tank,7R,M,FROM.TANKS,From tank standard variable cost per litre before the operation,,,
FTVOLM.TOT,I,,SUM(FTVOLM),MD00P,Total Vol,10R,S,,Total volume moved out of from tanks,,,
FVARSRC,I,,"SUBR(""*PZZI211"",'SUBSTR',MFBLEND,5,6,'')",,From blend,6L,M,FROM.TANKS,Variety and source concatenated together,,,
GAIN.LOSS,I,,MTVOLA - MTVOL;IF MOPCD = 'STMN' THEN MTRLITRES ELSE @;MFVOL - MFVOLA;SUM(@2)-SUM(@),MD00P,GAIN/LOSS,9R,S,,Volume moved in,,,
GENERIC.CODE,I,,"SUBR(""*FIND.OPSMOVE.GENERIC.CODE"",@ID)",,GEN,3L,S,,Generic Code of chit,,,
GL.DESC,I,,"TRANS(GL.REASONS,GL.CODE,DESC,'X')",,,30L,M,GL.DETS,Gain/Loss code description,,,
GL.DESCP,I,,"SUBR(""*PBWZ403"",MFTANK,MTTANK);TRANS(MOPS,MOPCD,ODESCP,'X');IF @1 = 1 THEN 'S/W -",,DESCRIPTION,36L,S,,Look up of op description from ops master,,,
GL.PCT,I,,MFVOL - MFVOLA;SUM(@) ;IF MOPCD MATCHES OP.OFF.TRK THEN MTRLITRES ELSE,MD10P,G/L %,6R,S,,Volume moved out,,,
GL.REASON.CHECK,I,,"SUBR(""*PZZI211"",""CC"",GL.REASON,'','','')",,GL.REASON.ERR,1L,S,,Check if invalid characters in GL.REASON,,,
GRADE.LEVEL,I,,"TRANS(BWALLOC,BWALLOC.ID,'GRADE.LEVEL','X')",,Grade,2L,M,TRUCK.NOS,Grade level for the Tank,,,
GRDOCKET.TONNAGE,I,,"TRANS(GRDOCKET,@ID,TOTALQTY,'X')",MD10P,GRDOCKET,9R,,,GRDOCKET TOTAL TONNAGE,,,
GRP.CODE,I,,"@ID[1,3]",,GRP,5L,S,,Work Group from OPSMOVE id,,,
GRPYR,I,,"@ID[1,5]",,GROUP,5L,S,,Group Code:Year,,,
IGV.TANK,I,,"SUBR('!CATS',REUSE(MOPCD:'*'),MTTANK)",,,10L,M,,,,,
LALS.GL,I,,SUM(MTLALS) - SUM(MFLALS),MD10P,L/G,8R,S,,Loss/Gain LALS,,,
LASTVAL,I,,"TRANS(USERS.DEFAULTS,USERID,'LASTVAL','X')",,Last Value,20T,M,CODE,last used value,,,
LIND,I,,"TRANS(CHEM,MTCHEMNO,'LIND','X')",,L,1R,M,TO.TANKS,"Linked Indicator, null=linked / 1=unlinked / 2=unlinked after linked",,,
LINE.ITEM,I,,"TRANS(PODETAIL,SEL.PODETAIL.ID,'LINE.ITEM','X')",,Line Item,5R,M,PURWINE,Line item from SAP,,,
LITRE.YIELD,I,,MOVEMENT.TO / TONNAGE,MD10P,YEILD,6R,S,,,,,
LOCAL,I,,"TRANS(OPSMOVE,@ID,@ID,'X')",,LOCAL,10L,S,,,,,
LOT.ITEM,I,,"TRANS(LOT,ADD.LOT,'ITEM','X')",,Lot Item,10L,M,ADD.QTY.UOM,JDE item number,,,
LOT.TRACED,I,,"TRANS(MADD,MADDCD,'LOT.TRACED','X')",,Lot,1L,M,ADD.QTY.UOM,'Y' if the additive is lot traced,,,
MACTIV.DESC,I,,IF MACTIV = 'R' THEN 'REQUESTED' ELSE 'COMPLETED',,CHIT,9L,S,,Chit status description,,,
MADDCD.DESC,I,,"TRANS(MBATCH,MADDCD,""BATCH.DESC"",'X');TRANS(MBATCH.HIST,MADDCD,""BATCH.DESC"",'X');",,,30L,M,ADD.QTY.UOM,Additive code description,,,
MADESCP.CNT,I,,"DCOUNT(MADESCP,@VM)",,Inst.,2R,M,MADESCP,Number of Instructions,,,
MAMTH2,I,,"OCONV(MADATE,'D2/')[4,2]",,MA,2R,S,,2 DIGIT MA MONTH,,,
MAN.BY.ACCT,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,MAN.BY.ACCT,'X')",,Man By,4L,S,,Managed by account,,,
MAST.OPCD,I,,"TRANS(MOPS,MOPCD,MAST.OPCD,'X')",,,3R,S,,Lookup master operation code,,,
MAYEAR,I,,"OCONV(MADATE,'D2/')[2]",,YEAR,2R,S,,Year actual action started,,,
MAYEAR4,I,,"OCONV(MADATE,'D4/')[4]",,MA,4R,S,,4 DIGIT MA YEAR,,,
MBTYPECODE,I,,"FIELD(MFBLEND,@VM,1);TRANS(MBLEND,@1,BTYPECODE,'X')",,BLEND,5T,S,,Blend type group code,,,
MCOMMENT10,I,,"MCOMMENT[1,10]",,COMMENT,10L,S,,,,,
MF.MOPCD,I,,"TRANS(OPSMOVE,MFCNOTE,MOPCD,'X')",,FROM,4T,M,FROM.TANKS,Look up from tank previous chit opcode,,,
MF.ODESCP,I,,"TRANS(MOPS,MF.MOPCD,ODESCP,'X')",,DESCRIPTION,30T,M,FROM.TANKS,Look up of op description from ops master,,,
MFBATCH.1CHAR,I,,"MFBATCH ;@[1,1]",,FROM,1L,S,,From Batch/Group Number - 1st character,,,
MFBATCH.DESC,I,,"TRANS(MBATCH,MFBATCH,BATCH.DESC,'X')",,FROM Batch Description,30L,M,FROM.TANKS,FROM tank Batch description,,,
MFBLEND.DESC,I,,"TRANS(MBLEND,MFBLEND,BLENDESCP,'X')",,Blend,30L,M,,From Tank Blend Description,,,
MFBLENDESC,I,,"TRANS(MBLEND,MFBLEND,BLENDESCP,'X')",,From Blend,30L,M,FROM.TANKS,From Blend description,,,
MFPROD.STATUS,I,,"TRANS(ITEM.MSTR,MFPRODS,STATUS.CODE,'X')",,FROM,6R,M,,From Tank Financial Product Status Code,,,
MFPRODS,I,,MFBLEND,,FROM TANK,8L,M,,From Tank Financial Product Number Against The From Blend Code,,,
MFSTATUS.DESC,I,,"TRANS(WINE.STATUS,MFSTATUS,DESC,'X')",,,30L,S,,From Tank status code description,,,
MFSTYLE,I,,"SUBR('!SUBSTRINGS',MFBLEND,4,1)",,FROM,1L,M,FROM.TANKS,,,,
MFTANK.2,I,,"MFTANK[1,2]",,F/T,2T,S,,,,,
MFTANK.CNT,I,,"DCOUNT(MFTANK,@VM)",,Tank,2R,M,MFTANK,Number of From Tanks,,,
MFTANK.F,I,,"SUBR('*PZZI211','SUBSTI',MFTANK,'SW*':@VM:'*PURCH','SW*':@VM:'PUR*','1,3')",,From,10L,M,FROM.TANKS,Formatted From Tank,,,
MFTPFIX,I,,"SUBR('*PZZI211','SUBSTR', MFTANK,1,1, '')",,From,1L,M,FROM.TANKS,From tank Prefixes,,,
MFTPFIX2,I,,"SUBR('*PZZI211','SUBSTR', MFTANK,1,2, '')",,From,2L,M,,From tank Prefixesof 2 chars,,,
MFVINTAGE,I,,"MFBLEND[2,2]",,VINT,2L,S,,Vintage Year,,,
MFVOL.TOT,I,,SUM(MFVOL),,TOTAL,8R,S,,,,,
MFVOLA.I,I,,MFVOLA+0,MD10P,From Tank,8R,M,FROM.TANKS,MFVOLA + 0,,,
MFVOLA.TOT,I,,SUM(MFVOLA),MD10P,TOTAL,10R,S,,,,,
MFVOLAFT,I,,"SUBR('!ADDS',MFVOLA,REUSE('0'))",,FROM TANK,8R,M,FROM.TANKS,From Tank Volume of After Dip,,,
MFVOLMOV,I,,"SUBR('*PZZI211','MSM',MFVOL,MFVOLA,'','')",MD10P,Volume,10R,M,FROM.TANKS,Volume moved out of FROM tank,,,
MFVYR,I,,"SUBR('!SUBSTRINGS',MFBLEND,2,2)",,From,2L,M,FROM.TANKS,From tank blends vintage year,,,
MONTH2,I,,"OCONV(MADATE,'DYM')[6,2]",,Actual,2R,S,,Month Number MADATE,,,
MOPCD.DESC,I,,"TRANS(MOPS,MOPCD,ODESCP,'X')",,Operation Description,30L,S,,,,,
MOPCD.PMDREQ,I,,"MOPCD ; IF @ THEN @ ELSE TRANS(CHIT,@ID,MOPCD,'X')",,OPERATION CODE,14L,S,,Operation identification code,,,
MOPS.OASTAT,I,,"TRANS(MOPS,MOPCD,OASTAT,'X')",,AFT,6R,M,,MOPS after status,,,
