# Grange file: SUMCOMP.TANK,source: winemaking.xlsm/SCT,downloaded: 2025-12-16
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
PCNT.MLN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MLN')",MD20P,MLN %,6R,S,,MLN %,,,
PCNT.MON,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MON')",MD20P,MON %,6R,S,,MON %,,,
PCNT.MOR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MOR')",MD20P,MOR %,6R,S,,MOR %,,,
PCNT.MTL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MTL')",MD20P,MTL %,6R,S,,MTL %,,,
PCNT.MUB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MUB')",MD20P,MUB %,6R,S,,MUB %,,,
PCNT.MUD,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MUD')",MD20P,MUD %,6R,S,,MUD %,,,
PCNT.MUT,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'MUT')",MD20P,MUT %,6R,S,,MUT %,,,
PCNT.NEB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'NEB')",MD20P,NEB %,6R,S,,NEB %,,,
PCNT.NER,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'NER')",MD20P,NER %,6R,S,,NER %,,,
PCNT.NEW,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'NEW')",MD20P,NEW %,6R,S,,NEW %,,,
PCNT.OHA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'OHA')",MD20P,OHA %,6R,S,,OHA %,,,
PCNT.OND,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'OND')",MD20P,OND %,6R,S,,OND %,,,
PCNT.PAL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PAL')",MD20P,PAL %,6R,S,,PAL %,,,
PCNT.PAP,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PAP')",MD20P,PAP %,6R,S,,PAP %,,,
PCNT.PED,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PED')",MD20P,PED %,6R,S,,PED %,,,
PCNT.PER,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PER')",MD20P,PER %,6R,S,,PER %,,,
PCNT.PEV,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PEV')",MD20P,PEV %,6R,S,,PEV %,,,
PCNT.PIB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PIB')",MD20P,PIB %,6R,S,,PIB %,,,
PCNT.PIN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PIN')",MD20P,PIN %,6R,S,,PIN %,,,
PCNT.PNG,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PNG')",MD20P,PNG %,6R,S,,PNG %,,,
PCNT.PRR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PRR')",MD20P,PRR %,6R,S,,PRR %,,,
PCNT.PTG,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PTG')",MD20P,PTG %,6R,S,,PTG %,,,
PCNT.PUC,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'PUC')",MD20P,PUC %,6R,S,,PUC %,,,
PCNT.RED,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RED')",MD20P,RED %,6R,S,,RED %,,,
PCNT.REE,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'REE')",MD20P,REE %,6R,S,,REE %,,,
PCNT.REF,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'REF')",MD20P,REF %,6R,S,,REF %,,,
PCNT.RFV,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RFV')",MD20P,RFV %,6R,S,,RFV %,,,
PCNT.RIB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RIB')",MD20P,RIB %,6R,S,,RIB %,,,
PCNT.RIE,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RIE')",MD20P,RIE %,6R,S,,RIE %,,,
PCNT.RKA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RKA')",MD20P,RKA %,6R,S,,RKA %,,,
PCNT.ROU,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ROU')",MD20P,ROU %,6R,S,,ROU %,,,
PCNT.ROX,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ROX')",MD20P,ROX %,6R,S,,ROX %,,,
PCNT.RSU,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RSU')",MD20P,RSU %,6R,S,,RSU %,,,
PCNT.RUC,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RUC')",MD20P,RUC %,6R,S,,RUC %,,,
PCNT.RUR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RUR')",MD20P,RUR %,6R,S,,RUR %,,,
PCNT.RUS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'RUS')",MD20P,RUS %,6R,S,,RUS %,,,
PCNT.SAB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SAB')",MD20P,SAB %,6R,S,,SAB %,,,
PCNT.SAM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SAM')",MD20P,SAM %,6R,S,,SAM %,,,
PCNT.SAN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SAN')",MD20P,SAN %,6R,S,,SAN %,,,
PCNT.SCH,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SCH')",MD20P,SCH %,6R,S,,SCH %,,,
PCNT.SCS,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SCS')",MD20P,SCS %,6R,S,,SCS %,,,
PCNT.SEM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SEM')",MD20P,SEM %,6R,S,,SEM %,,,
PCNT.SGR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SGR')",MD20P,SGR %,6R,S,,SGR %,,,
PCNT.SHC,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SHC')",MD20P,SHC %,6R,S,,SHC %,,,
PCNT.SHI,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SHI')",MD20P,SHI %,6R,S,,SHI %,,,
PCNT.SMB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SMB')",MD20P,SMB %,6R,S,,SMB %,,,
PCNT.SMG,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SMG')",MD20P,SMG %,6R,S,,SMG %,,,
PCNT.SOZ,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SOZ')",MD20P,SOZ %,6R,S,,SOZ %,,,
PCNT.SSB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SSB')",MD20P,SSB %,6R,S,,SSB %,,,
PCNT.STK,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'STK')",MD20P,STK %,6R,S,,STK %,,,
PCNT.SUL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SUL')",MD20P,SUL %,6R,S,,SUL %,,,
PCNT.SUM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SUM')",MD20P,SUM %,6R,S,,SUM %,,,
PCNT.SYL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'SYL')",MD20P,SYL %,6R,S,,SYL %,,,
PCNT.TAM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TAM')",MD20P,TAM %,6R,S,,TAM %,,,
PCNT.TAN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TAN')",MD20P,TAN %,6R,S,,TAN %,,,
PCNT.TAR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TAR')",MD20P,TAR %,6R,S,,TAR %,,,
PCNT.TDR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TDR')",MD20P,TDR %,6R,S,,TDR %,,,
PCNT.TEM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TEM')",MD20P,TEM %,6R,S,,TEM %,,,
PCNT.TIA,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TIA')",MD20P,TIA %,6R,S,,TIA %,,,
PCNT.TIM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TIM')",MD20P,TIM %,6R,S,,TIM %,,,
PCNT.TOU,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TOU')",MD20P,TOU %,6R,S,,TOU %,,,
PCNT.TRB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TRB')",MD20P,TRB %,6R,S,,TRB %,,,
PCNT.TRM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TRM')",MD20P,TRM %,6R,S,,TRM %,,,
PCNT.TRN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TRN')",MD20P,TRN %,6R,S,,TRN %,,,
PCNT.TRR,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TRR')",MD20P,TRR %,6R,S,,TRR %,,,
PCNT.TTB,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TTB')",MD20P,TTB %,6R,S,,TTB %,,,
PCNT.TTC,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TTC')",MD20P,TTC %,6R,S,,TTC %,,,
PCNT.TTM,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TTM')",MD20P,TTM %,6R,S,,TTM %,,,
PCNT.TUL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'TUL')",MD20P,TUL %,6R,S,,TUL %,,,
PCNT.VAL,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'VAL')",MD20P,VAL %,6R,S,,VAL %,,,
PCNT.VER,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'VER')",MD20P,VER %,6R,S,,VER %,,,
PCNT.VIO,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'VIO')",MD20P,VIO %,6R,S,,VIO %,,,
PCNT.WAC,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'WAC')",MD20P,WAC %,6R,S,,WAC %,,,
PCNT.WHF,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'WHF')",MD20P,WHF %,6R,S,,WHF %,,,
PCNT.WHI,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'WHI')",MD20P,WHI %,6R,S,,WHI %,,,
PCNT.ZIN,I,,"SUBR(SUBR.PENBW:""PBWI998"",SVOLUME,VAR,'ZIN')",MD20P,ZIN %,6R,S,,ZIN %,,,
PCT,I,,"SUBR(""*PZZI211"",""MMSDS"",SVOLUME,100,SUM(SVOLUME),'')",MD20P,PERCENT OF TOTAL,6R,M,LASTCALC,Percent of total composition,,,
PLEVEL,I,,"FIELD(@ID,'*',2)",,PARENT LEVEL,2R,S,,PARENT LEVEL,,,
PRICECD,I,,"SUBR(""*ITYPE.EXT"",SBLEND,4,1)",,PRICE CODE,1L,M,LASTCALC,,,,
PRODNO,I,,"TRANS(MADD,ADD.CODE,'PRODNO','X')",,PRODUCT NUMBER,10L,M,ADD,Financial Product Number,,,
PTANK,I,,"FIELD(@ID,'*',1)",,PARENT TANK,8L,S,,PARENT TANK,,,
RATE,I,,"TRANS(VINT.VARPRICE,SBLEND,RATE,'X')",MD20P,RATE,9R,M,LASTCALC,,,,
RECSIZE,I,,LEN(@RECORD),,Record Size,6R,S,,Record size,,,
SCW.OWN.ALLOC,I,,"TRANS(GENERIC.FILE,TRANS(BWALLOC,@ID,GENERIC,'X'),SCW.ACCT,'X')",,SCW Owned Alloc.,1L,S,,SCW owned generic code,,,
SCW.OWN.BLEND,I,,IF LEN(TBLEND) LE 7 THEN 'Y' ELSE IF TBLEND[1] = 'X' THEN 'N' ELSE 'Y',,SCW Owned Blend,1L,S,,Blend id owned by SCW,,,
SDISTRICT,I,,"TRANS(SOURCE,SOURCE,SDISTRICT,'X')",,,3L,M,LASTCALC,Style District,,,
SDISTRICT.DESCP,I,,"TRANS(SOURCE,SDISTRICT,DESCP,'X')",,Style District,30L,M,LASTCALC,,,,
SOURCE,I,,"SUBR(""!FIELDS"",SUBR(""!FIELDS"",SBLEND,'*',1,1),'-',2,1)",,SOURCE,3L,M,LASTCALC,,,,
SOURCE.DESC,I,,"TRANS(SOURCE,SOURCE,SOURCE.DESC,'X')",,Source Description,15L,M,LASTCALC,15 Character Description,,,
SPERCENT,I,,"SUBR(""*PZZI211"",""MMSDS"",SVOLUME,100,SUM(SVOLUME),'')",MD20P,PERCENT OF TOTAL,6R,M,LASTCALC,Percent of total composition,,,
STATE,I,,"TRANS(SOURCE,SOURCE,'STATE','X')",,State,3L,M,LASTCALC,State in Australia,,,
SUM.COMP.LEVEL,I,,"TRANS(GENERIC.FILE,GENERIC,SUM.COMP.LEVEL,'X')",,Sum Comp Level,2R,M,ALLOC,Summary composition consolidation level,,,
SUM.PERC,I,,IF TANK.VOLUME+0 = 0 THEN 0 ELSE 100 * TOT.SVOLUME / TANK.VOLUME,MD20P,% Comp,6R,S,,Percentage of Tank composition known,,,
SVINTYR,I,,"FIELDS(SBLEND,'*',2)",,Source Blend Vintage,2R,M,,,,,
SVINTYR4,I,,"FIELDS(SBLEND,'*',2)",,Source Blend Vintage,4R,M,LASTCALC,,,,
SW,I,,"FIELD(@ID,'*',1)",,SW,2T,S,,,,,
SW.TANK.ACC,I,,"TRANS(DP,FIELD(@ID,'*',2),CNOTES,'X') ; IF @1 = '' THEN TRANS(DP.FORT,FIELD(@ID,'*',2),CNOTES,'X') ELSE @1 ; IF @2 THEN ACCOUNT    ELSE ''",,S/W  Tank Account,4L,S,,,,,
SWA.PERC,I,,IF TANK.VOLUME THEN SWA.LITRES/TANK.VOLUME*100 ELSE 0,MD20P,,6R,S,,Sustainable Wine Australia percentage,,,
TANK.ACC,I,,"IF FIELD(@ID,'*',1) # 'SW' THEN TRANS(FIN.WH.CODE,@ID[1,1],ACC,'X') ELSE   ''",,Tank Account,4L,S,,1st Character of tank code denotes its account,,,
TANK.BATCH,I,,"TRANS(MTANK,@ID,TBATCHNO,'X')",,BATCH NO,7R,S,,Current Batch Number,,,
TANK.BLEND,I,,"TRANS(MTANK,@ID,TBLEND,'X')",,BLEND CODE,12T,S,,Tank blend,,,
TANK.PREFIX,I,,"@ID[1,1]",,Tank Prefix,1L,S,,,,,
TANK.SORT,I,,"@ID;   @ID[1,1];   IF @ID[2,1]>9 THEN @ID[2,1] ELSE IF @ID[2,1]<0 THEN 9 ELSE 1; IF @ID[3,1]>9 THEN IF   @ID[2,1]>9 THEN @ID[3,1] ELSE 0 ELSE 1;   IF @ID[4,1]>9 THEN IF @ID[3,1]>9 THEN @ID[4,1] ELSE 0 ELSE 1; IF @ID[5,1]>9 THEN IF @ID[4,1]>9 THEN @ID[5,1] ELSE 0 ELSE 1; IF @ID[6,1]>9 THEN @ID[6,1] ELSE 1; LEN(@1); IF TANK.TYPE = ""W"" or TTABLE = ""BG"" THEN 2 ELSE IF TTABLE = ""SW"" THEN 3 ELSE  IF TTABLE = ""TIR"" THEN 4 ELSE   IF @1[2,1]<0 THEN 5 ELSE IF @1[1,1]<""0"" THEN 6 ELSE 1; IF @9 NE 3 THEN @9:@2:@3:@4:@5:@6:@7:@8:@1 ELSE     @9:@1",,Tank       Sort,22L,S,,Sort Tanks alpha num on SUMCOMP.TANK,,,
TANK.TYPE,I,,"TRANS(MTANK,TANK,'TANK.TYPE','X')",,Tank Type,1L,S,,Tank Type,,,
TANK.VOLUME,I,,"SUBR(""*GBWZ171"",TTABLE,TDIP,""V"")",MD10P,VOLUME,9R,S,,Subroutine call for calculation of Volume from Dip,,,
TDIP,I,,"TRANS(MTANK,@ID,TDIP,'X')",MD20P,DIP,8R,S,,,,,
TOT.CVOL,I,,SUM(TVOLUME),MD00P,TOT VOL,9R,S,,Total volume,,,
TOT.PCNT,I,,"SUBR(""!MULS"",SVOLUME,REUSE(100));SUBR(""!DIVS"",@1,REUSE(TANK.VOLUME));SUM(@2)",MD20P,Total %,6R,S,,,,,
TOT.SVOLUME,I,,SUM(SVOLUME)+0,MD10P,TOTAL BLEND VOLUME,9R,S,,,,,
TOT.TVOLUME,I,,SUM(TVOLUME),MD00P,TOT VOL,9R,S,,Total volume,,,
TPERC,I,,"SUBR(""*SFLL113"",TVOLUME,SVOLUME)",MD20P,% age,6R,M,TT,Calculation of percentage of total,,,
TSTATUS,I,,"TRANS(MTANK,@ID,TSTATUS,'X')",,STAT,3T,S,,Blend status after operation is completed,,,
TTABLE,I,,"TRANS(MTANK,@ID,TTABLE,'X')",,TTABLE,3T,S,,,,,
VALUE,I,,STONNES * RATE,MD20P,VALUE,10R,M,LASTCALC,,,,
VAR,I,,"SUBR(""*ITYPE.EXT"",SBLEND,1,3)",,VARIETY,3L,M,LASTCALC,,,,
VAR.NONVAR.DESC,I,,"SUBR('*GBWI927',VAR)",,Variety description,20L,M,LASTCALC,Variety or non varietal description,,,
VARCD,I,,"SUBR('-SUBSTRINGS',SBLEND,1,3)",,VARIETY,3L,M,TT,,,,
VARDESC,I,,"TRANS(MVARIETY,VAR,VARDESCP,'X')",,VARIETY DESCRIPTION,20T,M,LASTCALC,Variety Descritpion,,,
VARIETY,I,,"TBLEND[5,3]",,Blend Variety,3L,,,,,,
VARIETY.OLD,I,,"SUBR('-SUBSTRINGS',SBLEND,1,3)",,VARIETY,3L,M,TT,,,,
VINTYEAR,I,,"FIELDS(SBLEND,'*',2)",NC,VINT YEAR,2R,M,LASTCALC,Vintage Year,,,
VINTYR,I,,"TBLEND[2,2]",,VINTAGE YEAR,2R,S,,,,,
VIYEAR,I,,"TRANS(CONTROL,'VIYEAR',1,'X')",,Curr Vint,4R,S,,Current vintage year,,,
VOL.BVI,I,,"SUBR(SUBR.PENBW:""PBWI1007"",SVOLUME,SVINTYR,VINTYR)",MD10P,Blend Vint Vol,10R,S,,Volume of blend vintage,,,
VOL.CVI,I,,"SUBR(SUBR.PENBW:""PBWI1007"",SVOLUME,SVINTYR,VIYEAR[2])",MD10P,Curr Vint Vol,10R,S,,Volume of current vintage,,,
WINE.STYLE,I,,"TBLEND[4,1]",,Wine Style,1L,S,,,,,
WINERY.LOCATION,I,,"TRANS(MTANK,@ID,'WINERY.LOCATION','X')",,Winery Location,2L,S,,Winery Location,,,
WNOTES,I,,"TRANS(TANK.ORIGIN,@ID,WNOTE,'X')",,Weighnote,11L,M,,,,,
WTO.WINERY,I,,"SUBR('*PZZI211','LOCPOS',WINERY.LOCATION,RAISE(CTRL.WINERY),'',''); IF @1 THEN CTRL.WTO<1,1,@1> ELSE ''",,WTO  Winery,1L,S,,If the winery location is interfaced to Wine Tank Optimisation value  is Y otherwise null,,,
XX,I,,"IFS(GTS(SVOLUME,REUSE(0)) , IFS(GTS(VALUE,REUSE(0)),DIVS(SVOLUME,VALUE),REUSE('B')) , REUSE('C'))",,AVG COST  LITRE,6R,M,LASTCALC,to calculate the average price for multi valued lines,,,
YEAST.BATCH,I,,"IFS(GTS(LENS(ADD.CODE),REUSE(4)),ADD.CODE,'')",,Yeast Batch,7L,M,ADD,Yeast batch,,,
YEAST.BATCH.DESC,I,,"IFS(GTS(LENS(ADD.CODE),REUSE(4)),BATCH.DESC,'')",,Yeast batch Description,30L,M,ADD,Yeast batch description,,,
YIELD,I,,TOTAL(SUM(SVOLUME));TOTAL(SUM(STONNES));IF @ > 0 THEN @1/@ ELSE 0,MD10P,YIELD,7R,S,,To give a yield for multi values,,,
YIELD2,I,,"SUBR(""*PBWI618"",SVOLUME,STONNES)",MD10P,YIELD,7R,M,,To give a yield for individual lines of data,,,
YY,I,,"SUBR(""*YY"",SVOLUME,VALUE)",,AVG COST LITRE,6R,M,LASTCALC,to calculate the average price for multi valued lines,,,
@ENTRO,PH,,TANK TBLEND TBATCHNO   SVOLUME STONNES SBLEND TVOLUME TCOST,,,,,,FOR ENTRO DEFAULT FIELD LIST CREATED 10:18:39 11 MAY 1987,,,
LASTCALC,PH,,SVOLUME STONNES SBLEND YY,,,,,,,,,
MV,PH,,CTANK CBLEND CVOL,,MV,,,,ASSOCIATION OF M/VALUES,,,
TT,PH,,SVOLUME STONNES SBLEND,,,,,,,,,
