# Grange file: BLEND.PROP AND BLEND.PROP.ARCHIVE,source: winemaking.xlsm/BP,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
WD.VARLTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*WD.VAR.LITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,WDVAR,WD Variety % litres of composition,,,
WD.VINTLTR.PERC,I,,IF TOT.LITRES THEN REUSE(100)*WD.VINT.LITRES/REUSE(TOT.LITRES) ELSE '',MD10P,%,6R,M,WDVINT,WD Vintage % litres of composition,,,
WDBLK.ACCT.NAME,I,,"TRANS(MGROWER,WDBLK.ACCT,NAME,'X')",,Grower Name,30L,M,ACCT,Block Grower Name,,,
WDBLK.PERC,I,,IF TOT.LITRES THEN REUSE(100)*WDBLK.LITRES/REUSE(TOT.LITRES) ELSE  '',MD20P,%,6R,M,ACCT,Percentage that the block contributed to the blend,,,
WDVINT.AT.DESC,I,,"TRANS(WINERY.LOCATION,WDVINT.AT,DESC,'X')",,Vintaged at Winery,30L,M,VINT.AT,Vintaged at Winery description,,,
WINERY.ACCT,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'WINERY.ACCT','X')",,Wine,9L,M,TANK,,,,
WINERY.LOCATION,I,,"TRANS(MTANK,MFTANK,'WINERY.LOCATION','X')",,Winery Location,2L,M,TANK,Winery Location,,,
[NTANKS],I,,'[':NTANKS:']',,No.,5L,S,,Number of Tanks present,,,
[NVA],I,,'[':NVA:']',,No.,5L,S,,Number of Variety/Area composition litres,,,
@,PH,,BLEND BLENDESCP MOPCD STCOST COST.LTR SCOST.LTR,,,,,,,,,
AUD.ALL,PH,,AUD.SEQNO AUD.DATE AUD.TIME AUD.KEY AUD.DESC AUD.BREAK ID.SUP,,,,,,All parts of Audit Key,,,
CHEM,PH,,MFTANK STR RS TA BE,,,,,,Chemistry details,,,
CHEMA,PH,,ASTR ARS ATA ABE,,,,,,Chemistry averages,,,
COMP,PH,,VARIETY AREA VALITRES VALTR.PERC,,,,,,Composition Details,,,
SAR,PH,,SAREA SAREA.LITRES SAREALTR.PERC,,,,,,Area summary details,,,
SVAR,PH,,SVARIETY SVAR.LITRES SVARLTR.PERC,,,,,,Variety summary details,,,
TANK,PH,,MFTANK MFBLEND MFBLENDESCP MFBATCH MFVOL LITRES PERC MFCOST TCOST,,,,,,Tank details,,,
VCOMP,PH,,VAR.AREA.VINT VAVLITRES VAVLTR.PERC,,,,,,Variety/Area/Vintage details,,,
VINT,PH,,SVINT SVINT.LITRES SVINT.PERC,,,,,,Vintage details,,,
DEFINE.NEXT.ATTR,X,,221,,,,,,,,,
