# Grange file: RECOVERIES,source: winemaking.xlsm/Rec,downloaded: 2019-11-28
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
WOP.WKORD.SEQ,D,201,,,,2R,S,,Sequence on winery operations work order,,,
SEL.PODETAIL.ID,D,202,,,PODETAIL ID,5R,M,PURWINE,Selected PODETAIL Id,,,
MTRCHEMNO,D,203,,,,9L,M,TRUCK.NOS,Chemistry request ID`s generated against trucks on a Despatch chit,,,
GL.CODE,D,204,,,,4L,M,GL.DETS,Gain/Loss reason code,,,
CIR.NUMBER,D,205,,,,8L,S,,CIR number,,,
DATE.STARTED,D,206,,D4/,,10R,S,,Date started,,,
TIME.STARTED,D,207,,MTS,,8R,S,,Time started,,,
DATE.FINISHED,D,208,,D4/,,10R,S,,Date finished,,,
TIME.FINISHED,D,209,,MTS,,8R,S,,Time finished,,,
WMEST.DATE,D,210,,D4/,,10R,S,,Winemaker earliest start date,,,
MFCHEMNO,D,211,,,From Tank Chem Req.,10L,M,FROM.TANKS,Chemistry request number associated with FROM tanks,,,
ADD.LOT.QTY,D,212,,MD40P,Add Lot Qty,9R,M,ADD.LOT.QTY,Additive lot quantity on purchase and summary comp correction operations (on actual additive notices MAQTYISS is used),,,
WOOD.BATCH,D,213,,,Wood Batch,6L,M,ADD.QTY.UOM,Wood batch when operation is a wood insertion,,,
MOVE.IFACED,D,214,,,MOVE I Faced,1L,S,,The chit is interfaced with project MOVE,,,
MOVE.ERR.TXT,D,215,,,Error text for MOVE,60L,S,,Error text to be sent via interface to project MOVE,,,
MOVE.TRNSPT.REQ,D,216,,,MOVE Transport Request,10R,S,,MOVE Transport request number,,,
DE.MOVE.BKNG,D,217,,,MOVE Booking,10R,M,TRUCK.NOS,MOVE booking number,,,
MOVE.IFACE.NO,D,218,,,Last MOVE I/Face,1R,S,,MOVE Interface number 1 to 4 (5 excluded) to last update CHIT.,,,
MOVE.MPF,D,219,,,MOVE MPF,3L,S,,,,,
MOVE.VOLUME,D,220,,MD00P,MOVE Volume,10R,S,,Total volume on MOVE transport request,,,
MOVE.BLEND,D,221,,,MOVE Blend,12L,S,,MOVE Blend code captured by DEFUSE extract,,,
MOVE.BATCH,D,222,,,MOVE Batch,7L,S,,MOVE Batch code captured by DEFUSE extract,,,
MOVE.WINE.STATUS,D,223,,,MOVE Wine Status,3L,,,MOVE Wine Status captured by DEFUSE extract,,,
MOVE.CH.COMM,D,224,,,MOVE cellar hand comments,40L,M,MOVE.CH.COM M,MOVE cellar hand comments (from MOVE),,,
DATE.UPDATED,D,225,,D2/,Date updated,8R,S,,Date operation updated,,,
TIME.UPDATED,D,226,,MTS,Time updated,8R,S,,Time operation updated,,,
ABS.MGL,I,,ABS(MGL),MD10P,Absolute Gain/Loss,10R,S,,,,,
ACIDA,I,,""" """,,Acid Adjust,10L,S,,ACID ADJUST HEADING,,,
ADD.LOT.DESC,I,,"TRANS(LOT,ADD.LOT,DESC,'X')",,,40L,M,ADD.QTY.UOM,Additive lot description,,,
ADDLOTSTART,I,,"TRANS(DESCRIPTION,'ADDLOTSTART',1,'X');IF @ THEN @ ELSE 13881",D2/,Additive Tracing Start Date,10L,S,,Additive lot tracing start date,,,
ADDLOTSTART.I,I,,"TRANS(DESCRIPTION,'ADDLOTSTART',1,'X');IF @ THEN @ ELSE 13881",,Additive Tracing Start Date,5R,S,,Additive lot tracing start date (no output conv),,,
ALL.BLEND,I,,MFBLEND;MTBLEND;IF MOPCD = 'STMN' THEN MTRBLEND ELSE @;@1:@VM:@,,BLEND CODE,12T,M,TOT.MOVE,All blends,,,
ALL.FTVOLM,I,,"TRANS(MOPS,MOPCD,UPDATE.CODE,'X') ; TRANS(MOPS.DEL,MOPCD,UPDATE.CODE,'X')  ; IF @1 THEN @1 ELSE @2 ;IF @3 = 3 THEN MTRLITRES ELSE CALC.FTVOLM",MD10P,Total Volume Out,10R,M,FROM.TANKS,Total volume moved out - for all op types,,,
ALL.TANKS,I,,"MFTANK:'-':MTTANK;CONVERT(@VM,'/',@) ;IF @2 = '-' THEN '' ELSE @2 ;IF      @3[1] = '-' THEN @3[1,LEN(@3)-1] ELSE @3 ;IF @4[1,1] = '-' THEN @4[2,30] ELSE @4",,Tank codes,30L,,,Tank codes separated by '/',,,
ALL.TO.TANKS,I,,"CONVERT(@VM,'/',MTTANK)",,To Tank codes,30L,,,Tank codes separated by '/',,,
ALL.TTVOLM,I,,"SUBR('!ADDS',CALC.TTVOLM, MTRLITRES)",MD10P,Total Volume In,10R,M,TO.TANKS,Total volume moved in - for all op types,,,
AUD.BREAK,I,,IF AUD.CODE = 1 THEN 1 ELSE IF AUD.CODE = 3 THEN 1 ELSE IF AUD.CODE = 2 THEN 2 ELSE 2,,,1L,S,,Group deletions and before images together and creations and after images together,,,
AUD.CODE,I,,"FIELD(@ID,'*',5)",,AUDIT CODE,1L,S,,Audit action code,,,
AUD.DATE,I,,"FIELD(@ID,'*',2)",D2/,AUDIT DATE,8R,S,,Audit date,,,
AUD.DESC,I,,"FIELD('Deleted*Created*Before*After','*',AUD.CODE,1)",,AUDIT DESC,8L,S,,Audit description,,,
AUD.KEY,I,,"FIELD(@ID,'*',4)",,AUDIT KEY,10L,S,,Audit key,,,
AUD.SEQNO,I,,"FIELD(@ID,'*',1)",,AUDIT SEQNO,6R,S,,Audit Sequence number,,,
AUD.TIME,I,,"FIELD(@ID,'*',3)",MT,AUDIT TIME,8R,S,,Audit time,,,
AUD.USER,I,,"FIELD(@ID,'*',6)",,User Name,15L,S,,User name,,,
BARRELS,I,,"TOTAL(SUBR('*PZZI211','DIVC',MTVOLA,250,'',''))",,No Of Barrels,8R,M,,"Approx number of barrels, calculated by dividing volume by 250",,,
BATCH.DESC,I,,"TRANS(MBATCH,TRUCK.BATCH,BATCH.DESC,'X')",,Batch Description,30L,M,TRUCK.NOS,Batch Description,,,
BLEND.4CH,I,,"MFBLEND[4,1]",,WINE STYLE,1R,M,,Style Code - Fourth character of the blend code,,,
BLEND.COST.DESC,I,,"TRANS(BLEND.COST,BLEND.COST.CODE,BLEND.COST.DESC,'X')",,Description,30L,M,BCOST,Cost Code Description,,,
BLEND.IN,I,,MTBLEND;IF MOPCD = 'STMN' THEN MTRBLEND ELSE @,,TO BLEND CODES,12T,M,IN,To Blend Codes,,,
BLEND.IN.TYPE,I,,"MTBLEND;IF MOPCD = 'STMN' THEN MTRBLEND ELSE @;TRANS(MBLEND,@,BTYPECODE,'X')",,TO BLEND TYPE,5T,M,IN,To Blend Type Code,,,
BLEND.OUT.TYPE,I,,"TRANS(MBLEND,BLEND.OUT,BTYPECODE,'X')",,FROM BLEND TYPE,5T,M,OUT,From Blend Type Code,,,
BOT.BATCH,I,,"FIELD(MFBATCH,@VM,1)",,Bottled Batch,7L,S,,,,,
BOTT.DATE,I,,"SUBR('*PBWI833',@ID)",D2/,Bottling Date,8R,S,,Bottling date from BOTT OPSMOVE record,,,
BSM.FWHOUSE,I,,"FIELD(FIELD(PROD.ID,@VM,1),'*',3)",,,2L,S,,From warehouse used on BSM extraction,,,
BSTK.BLEND.REAS,I,,"FIELD(MTBLEND,@VM,1):' ':FIELD(MTBLENDESC,@VM,1):@VM:GL.REASON",,To Blend & Adjustment Reason,44L,M,BSTK.BLEND. REAS,"Bulk wine stocktake, To blend & reason",,,
BWALLOC.FTANK,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FTANK,'X'))",,Alloc From Tanks,6L,M,ALLOC.FTANK,Allocation From Tanks,,,
BWALLOC.TTANK,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,TTANK,'X'))",,Alloc To Tanks,6L,M,ALLOC.TTANK,Allocation To Tanks,,,
BWM.KEY,I,,"SUBR(""!FMTS"",MTBLEND,'L%12'); SUBR(""!FMTS"",MTBATCH,'L%7'); SUBR(""!CATS"",REUSE(MADATE:'*'),@1);SUBR(""!CATS"",@3,REUSE('*')); SUBR(""!CATS"",@4,@2)",,,26R,M,TO.TANKS,,,,
BWOP$REC,I,,"TRANS(BWALLOC.OPSMOVE,MCNOTE,-1,'X')",,BWALLOC.OPSMOVE,50T,S,,BWALLOC.OPSMOVE record,,,
BWRS.ITLEVEL,I,,"TRANS(OPSMOVE,@ID,83,'X')",,TO INV LEVEL,3L,M,TO.TANKS,OPSMOVE To Inventory Level,,,
BWRS.MADATE,I,,"TRANS(OPSMOVE,@ID,4,'X')",D2/,ACTUAL DATE,8R,S,,OPSMOVE Date actual action started,,,
BWRS.MADATE.UN,I,,"TRANS(OPSMOVE,@ID,4,'X')",,ACTUAL DATE,8R,S,,OPSMOVE Date actual action started,,,
BWRS.MATIME,I,,"TRANS(OPSMOVE,@ID,68,'X')",,UPDATED TIME,6R,S,,OPSMOVE Time of operation update,,,
BWRS.MOPCD,I,,"TRANS(OPSMOVE,@ID,MOPCD,'X')",,OPER CODE,3T,S,,OPSMOVE Operation identification code,,,
BWRS.MRTIME,I,,"TRANS(OPSMOVE,@ID,3,'X')",,REQUIRED TIME,6R,S,,OPSMOVE Time request made for operation,,,
CACTIV,I,,"TRANS(CHEM,MTCHEMNO,'CACTIV','X')",,REC ACTIV,1T,M,TO.TANKS,"Record activity code, null = unregistered, R = registered/no readings, S = readings entered, D = dropped, C = completed",,,
CALC.FTVOLM,I,,"SUBR('!SUBS',MFVOL,MFVOLA)",MD10P,,10R,M,FROM.TANKS,,,,
CALC.GAINLOSS,I,,SUM(MTVOLA-MTVOL)-SUM(MFVOL-MFVOLA),,Gain/loss,8R,M,,,,,
CALC.TTVOLM,I,,"SUBR('!SUBS',MTVOLA,MTVOL)",MD10P,,10R,M,TO.TANKS,,,,
CENRD,I,,"""""",,Cenr Date,10L,S,,CENR DATE HEADING,,,
CHEMNOTES,I,,"TRANS(MTANK,MTTANK,'CHEMNOTES','X')",,,10L,M,TO.TANKS,List of incomplete chemistry notes for the current contents of this tank,,,
CHIT.ID,I,,"FIELD(@ID,'-',1); TRANS('CHIT',@1,'@ID','X')",,,10L,S,,,,,
CHIT.QTY,I,,"TRANS(PODETAIL,SEL.PODETAIL.ID,'CHIT.QTY','X')",,Chit Qty,10R,M,PURWINE,Quantity received on this chit,,,
CHIT.XREF,I,,"TRANS(CHEM,MTCHEMNO,'CHIT.XREF','X')",,CHIT Key,10L,M,TO.TANKS,,,,
CHITYEAR,I,,"@ID[4,2]",,CHIT VINTAGE,2R,S,,Vintage year of the chit,,,
CO.MACTIV,I,,"IF COUNT(@ID,'-') THEN MACTIV ELSE 'R'",,,1L,S,,Chit/Opsmove split MACTIV defn used on I.CP.OPSMOVE inversion file,,,
CO.MRDATE,I,,"IF COUNT(@ID,'-') THEN MRDATE ELSE TRANS(CHIT,@ID,MRDATE,'X')",D2/,Request Date,8R,S,,Chit/Opsmove split MRDATE defn used on I.CP.OPSMOVE inversion file,,,
CORR.LITRES,I,,"SUBR(""*PBWZ383"",MTVOLA,MTTEMP,MTSTR)",MD20P,TO TANK CORR LIT,10R,S,,MTVOLA corrected to 20 degrees,,,
COST.CODE.CNT,I,,"DCOUNT(BLEND.COST.CODE,@VM)",,,2R,S,,cost code count,,,
CRT.MTH.YR,I,,"OCONV(CREATE.DATE,'D4/')[7]",,Create Month Year,7L,S,,Create month and year,,,
CTANK,I,,"TRANS(CHEM,MTCHEMNO,'CTANK','X')",,Chem Tank,6L,M,TO.TANKS,Current tank at time of tests,,,
CTANK.CHEMNOTES,I,,"TRANS(MTANK,CTANK,'CHEMNOTES','X')",,,10L,M,TO.TANKS,List of incomplete chemistry notes for the current contents of this tank,,,
CUR.MTH.YR,I,,"OCONV(DATE(),'D4/')[7]",,Current Month Year,7L,S,,Current month and year,,,
DE.DN.FTVOLM,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,7);@1[1,LEN(@1)-11]",MD10P,D/Note From Tanks Volumes,10R,M,DE.DN.FT,Despatch note from tanks volumes moved,,,
DE.DN.FTVOLM.SUM,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,7);@1[1,LEN(@1)-11]; SUBR(SUBR.PENBW:'PBWI1171',DE.DN.MFBATCH,@2,'VALUE2'); SUBR('!OCONVS',@3,'MD00P')",,Despatch Note Sum of FTANK Volumes,10R,M,DE.DN.FT.SU M,Despatch Note Sum of from tanks volumes moved,,,
DE.DN.MFBATCH,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,55)",,D/Note From Tanks Batch,7L,M,DE.DN.FT,Despatch note from tanks batch codes,,,
DE.DN.MFBATCH.SUM,I,,"SUBR(SUBR.PENBW:'PBWI1170',DE.FLOCN,RLTD.D.R.NOTE,7);@1[1,LEN(@1)-11]; SUBR(SUBR.PENBW:'PBWI1171',         DE.DN.MFBATCH, @2,'VALUE1')",,Despatch Note Consol FTANK Batch Codes,7L,M,DE.DN.FT.SU M,Despatch Note Consolidated From Tanks Batch Codes,,,
DE.FLOCN.DESC,I,,"TRANS(WINERY.LOCATION,DE.FLOCN,DESC,'X')",,From Location,20L,S,,From location description,,,
DE.FLOCN.WHOUSE,I,,"TRANS(SUB.LOCN,DE.FLOCN,WHOUSE,'X'); FIELD(@,@SM,1)",,,2L,S,,Warehouse code used on BSM interface,,,
DE.ORDERNOL,I,,DE.ORDERNO,,Order No.,13L,S,,DESPATCH ORDER NUMBER LONGER,,,
DE.STD.TOT.VALUE,I,,"SUBR('*PZZI211','MVV',MTRLITRES,TRUCK.STD.TOT.COST,'','')",MD20P,Truck Value at STD TOT cost,8R,M,TRUCK.NOS,Value of the truck litres at STANDARD TOTAL cost,,,
DE.STD.VALUE,I,,"SUBR('*PZZI211','MVV',MTRLITRES,MTRSCOST,'','')",MD20P,Truck Value at STD cost,8R,M,TRUCK.NOS,,,,
DE.STD.VAR.VALUE,I,,"SUBR('*PZZI211','MVV',MTRLITRES,TRUCK.STD.VAR.COST,'','')",MD20P,Truck Value at STD VAR cost,8R,M,TRUCK.NOS,Value of the truck litres at STANDARD VARIABLE cost,,,
DE.TLOCN.DESC,I,,"TRANS(FREIGHT.AREA,DE.TLOCN,DESC,'X'); IF @='' THEN TRANS(WINERY.LOCATION,DE.TLOCN,DESC,'X') ELSE @",,To Location,20L,,,To location description,,,
DEF.ID,I,,UPCASE(LOGNAME),,Define Signon,8L,S,,Define user Id.,,,
DIPTAB.FROM,I,,"TRANS(MTANK,MFTANK,3,'X')",,FROM TANK DIP. TAB.,5L,M,,,,,
ENDUSE,I,,"SUBR(""*FIND.OPSMOVE.ENDUSE"",MTBLEND,MTRBLEND,MFBLEND)",,END USE,9L,S,,Enduse of chit,,,
EOM.TYPE,I,,"TRANS(MOPS,MOPCD,EOM.TYPE,'X')",,Type,2R,S,,Operation code EOM type,,,
EX.RCVRY,I,,"TRANS(MOPS,MOPCD,EX.RCVRY,'X')",,Excl Recoveries Reports,1L,S,,Exclude from Recoveries Reports,,,
EXL.REC,I,,"SUM(SUBR(""!EQS"",OP.TYPE.EXL.REC,REUSE(TYPE.CODE))) OR EX.RCVRY = ""Y""",,Excluded From Recoveries,1L,S,,Excluded from recoveries reports,,,
F.DIP.VOL,I,,"SUBR(""*PBWZ171"",FRTTBL,MFDIPAFT,""V"")+0",MD10P,From Volume After,9R,M,FROM.TANKS,Subroutine call for calculation of Volume from Dip,,,
F.GRADE.LEVEL,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,MCNOTE,'FQUALITY','X'))",,Alloc From GL,2L,M,ALLOC.FTANK,From tank grade level,,,
F.UNCO,I,,"TRANS(WINERY.LOCATION,DE.FLOCN,'UNCOSTED','X')",,,1L,S,,Y/'' to indicate the winery location is an 'uncosted' location,,,
FALLOCB4,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FALLOCB4,'X'))",,From Tank Generic Litres,3L,M,ALLOC.FTANK,generic litres for 'from tanks',,,
FALLOCB4.FIRST,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FALLOCB4,'X'));SUBR('*FIRST.SV',@1)",,First From Tank Generic Litres,3L,M,ALLOC.FTANK,First generic litres for 'from tanks',,,
FALLOCB4.FRST.%,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FALLOCB4,'X'));SUBR('*FIRST.SV',@1);SUBR('*SUM.SV',@ 1);IF @3 THEN          SUBR('!DIVS',@2,@3)*REUSE(100) ELSE ''",MD00P,First From Tank Generic %,3L,M,ALLOC.FTANK,First generic % of total litres for 'from tanks',,,
FAVGCOST,I,,"TRANS(MASTER.BLEND,MFBLEND,AVGCOST,""X"")",,FROM AVG COST,8R,M,,Get the Averae Cost per Litre for the From Blends,,,
FBLEND.GEN,I,,"SUBR('!SUBSTRINGS',MFBLEND,5,3)",,From Blend Generic,3L,M,FROM.TANKS,From tank blend generic code,,,
FBLEND.VINT4,I,,"SUBR('!SUBSTRINGS',MFBLEND,2,2);SUBR('!ADDS',REUSE(2000),@1)",,From Blend Vint,4R,M,FROM.TANKS,From tank blend vintage to 4 digits,,,
FGENERIC,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FGENERIC,'X'))",,From Tank Generic,3L,M,ALLOC.FTANK,Generic code for 'from tanks',,,
FGENERIC.FIRST,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FGENERIC,'X'));SUBR('*FIRST.SV',@1)",,First From Tank Generic,3L,M,ALLOC.FTANK,First generic code for 'from tanks',,,
FIN.GOODS.CODE.DESC,I,,"SUBR('!CATS',SUBR('!SUBSTRINGS',TRANS(ITEM.MSTR,FIN.GOODS.CODE,PRODNAME,'X'),1,22),' ') ;                  SUBR('!CATS',@,TRANS(ITEM.MSTR,FIN.GOODS.CODE,SDESC,'X'))",,PRODUCT BOTTLED,30L,M,BOTTLING,Financial Product Code Bottled,,,
FINISH.DATE,I,,"TRANS(BWOPS.PRODMEAS,PMCHITID,FINISH.DATE,'X')",D2/,FINISH DATE,8L,S,,FINISH DATE,,,
FINYR,I,,"OCONV(MADATE,'D2/')[4,2];OCONV(MADATE,'D4/')[4];@2+1; IF @1 >=07 AND @1 <= 12 THEN @3 ELSE @2",,Fin Yr,4R,S,,Financial year,,,
FIRST.MFTANK,I,,"FIELD(MFTANK,@VM,1)",,SPIRIT VAT,8R,S,,First tank from MFTANK,,,
FIRST.MTCHEMNO,I,,"FIELD(MTCHEMNO,@VM,1);FIELD(@1,@SM,1)",,First Linked Chem,10L,S,,First linked chemistry request,,,
FIRST.MTTANK,I,,"FIELD(MTTANK,@VM,1)",,First to Tank,8R,S,,First to tank,,,
FIRST.MTVOL,I,,"FIELD(MTVOL,@VM,1)",,WINE VOL B4,8R,S,,FIRST VOLUME FROM MTVOL,,,
FIRST.MTVOLA,I,,"FIELD(MTVOLA,@VM,1)",,WINE VOL AFT,8R,S,,FIRST RECORD FROM MTVOLA,,,
FIRST.TOTANK,I,,"FIELD(MTTANK,@VM,1)",,Wine Tank,8R,S,,First to tank created for spirit reporting,,,
FQUALITY,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,FQUALITY,'X'))",,Grade Level,2L,M,ALLOC.FTANK,Grade Level of the FROM tank,,,
FRM.FREIGHT.DESC,I,,"IF OW.FROM.FREIGHT.AREA THEN OW.FROM.FREIGHT.AREA ELSE TRANS(WINERY.LOCATION,DE.FLOCN,FREIGHT.AREA,'X'); TRANS(FREIGHT.AREA,@,DESC,'X')",,From freight area description,20L,S,,From location description,,,
FROM.ILEV.SEQ,I,,"TRANS(BWRS.PARMS, SUBR('!CATS',REUSE(@WHO:'*'),FROM.ILEVEL), SORT.SEQ,'X')",,From Ilev. Seq.,2R,M,FROM.TANKS,From inventory level sort sequence,,,
FROM.ILEVEL,I,,"SUBR('!SUBSTRINGS',MFBLEND,1,1)",,From Ilevels,1L,M,FROM.TANKS,From blends inventory level,,,
FROM.VOL.TOT,I,,MFVOL.TOT - MFVOLA.TOT,MD10P,From Volume Total,10R,S,,Total volume transferred from FROM tanks,,,
FRTTBL,I,,"TRANS(MTANK,MFTANK,TTABLE,'X')",,DIP TABLE,8L,M,FROM.TANKS,From Tank Size Dip Table,,,
FT.BL.GEN,I,,"SUBR(""*PZZI211"",'SUBSTR<',MFBLEND,5,3,9)",,From Blend Generic,3L,M,FROM.TANKS,From tank blend generic,,,
FT.BL.SRC,I,,"SUBR(""*PZZI211"",'SUBSTR>',MFBLEND,8,3,10)",,From Blend Source,3L,M,FROM.TANKS,From tank blend source,,,
FT.BL.VAR,I,,"SUBR(""*PZZI211"",'SUBSTR>',MFBLEND,5,3,10)",,From Blend Variety,3L,M,FROM.TANKS,From tank blend variety,,,
FT.VAL.LTR,I,,"SUBR(SUBR.PENBW:'PBWI1184',RAISE(BWOP$REC),MFTANK,MFBLEND,'F')",MD40P,From Val/ Litre,7R,M,FROM.TANKS,From tank value per litre,,,
FTANK,I,,"TRANS(BWALLOC.OPSMOVE,MCNOTE,'FTANK','X')",,Alloc From Tank,6L,M,ALLOC.FTANK,Alloc From tank numbers,,,
FTB4.STD.TOT.CST,I,,"RAISE(TRANS(BW.STD.CST.OPS,MCNOTE,FTB4.STD.TOT.CST,'X'))",MD40P,From Tank Standard Total Cost,7R,M,FROM.TANKS,From tank standard total cost per litre before the operation,,,
FTB4.STD.VAR.CST,I,,"RAISE(TRANS(BW.STD.CST.OPS,MCNOTE,FTB4.STD.VAR.CST,'X'))",MD40P,From Tank Standard Variable Cost,7R,M,FROM.TANKS,From tank standard variable cost per litre before the operation,,,
FTVOLM.TOT,I,,SUM(FTVOLM),MD00P,Total Vol Moved Out,10R,S,,Total volume moved out of from tanks,,,
FVARSRC,I,,"SUBR(""*PZZI211"",'SUBSTR',MFBLEND,5,6,'')",,From blend variety & source,6L,M,FROM.TANKS,Variety and source concatenated together,,,
GAIN.LOSS,I,,MTVOLA - MTVOL;IF MOPCD = 'STMN' THEN MTRLITRES ELSE @;MFVOL - MFVOLA;SUM(@2)-SUM(@),MD00P,GAIN/LOSS,9R,S,,Volume moved in,,,
GENERIC.CODE,I,,"SUBR(""*FIND.OPSMOVE.GENERIC.CODE"",@ID)",,GEN CODE,3L,S,,Generic Code of chit,,,
GL.DESC,I,,"TRANS(GL.REASONS,GL.CODE,DESC,'X')",,,30L,M,GL.DETS,Gain/Loss code description,,,
GL.DESCP,I,,"SUBR(""*PBWZ403"",MFTANK,MTTANK);TRANS(MOPS,MOPCD,ODESCP,'X');IF @1 = 1 THEN 'S/W - ':@2 ELSE 'B/W - ':@2",,DESCRIPTION,36L,S,,Look up of op description from ops master,,,
GL.PCT,I,,MFVOL - MFVOLA;SUM(@) ;IF MOPCD MATCHES OP.OFF.TRK THEN MTRLITRES ELSE @;SUM(@);MTVOLA - MTVOL; IF MOPCD MATCHES OPT.TRK.BOT THEN MTRLITRES ELSE @;SUM(@);TOTAL(@4);TOTAL(@7);IF @8+0 # 0 THEN (@9/@8)*100 ELSE 100,MD10P,G/L %,6R,S,,Volume moved out,,,
GL.REASON.CHECK,I,,"SUBR(""*PZZI211"",""CC"",GL.REASON,'','','')",,GL.REASON.ERR,1L,S,,Check if invalid characters in GL.REASON,,,
GRDOCKET.TONNAGE,I,,"TRANS(GRDOCKET,@ID,TOTALQTY,'X')",MD10P,GRDOCKET TONNAGE,9R,,,GRDOCKET TOTAL TONNAGE,,,
GRP.CODE,I,,"@ID[1,3]",,GRP CODE,5L,S,,Work Group from OPSMOVE id,,,
GRPYR,I,,"@ID[1,5]",,GROUP YEAR,5L,S,,Group Code:Year,,,
IGV.TANK,I,,"SUBR('!CATS',REUSE(MOPCD:'*'),MTTANK)",,,10L,M,,,,,
LALS.GL,I,,SUM(MTLALS) - SUM(MFLALS),MD10P,L/G LALS,8R,S,,Loss/Gain LALS,,,
LALSGL.20,I,,SUM(MTLALS20)-SUM(MFLALS20),,LALS GL @20,12R,S,,LALS GL @ 20,,,
LEN.MATIME,I,,LEN(MATIME),,LEN MATIME,2R,,,,,,
LIND,I,,"TRANS(CHEM,MTCHEMNO,'LIND','X')",,L,1R,M,TO.TANKS,"Linked Indicator, null=linked / 1=unlinked / 2=unlinked after linked readings entered",,,
LINE.ITEM,I,,"TRANS(PODETAIL,SEL.PODETAIL.ID,'LINE.ITEM','X')",,Line Item,5R,M,PURWINE,Line item from SAP,,,
LITRE.YIELD,I,,MOVEMENT.TO / TONNAGE,MD10P,YEILD LIT/TON,6R,S,,,,,
LOCAL,I,,"TRANS(OPSMOVE,@ID,@ID,'X')",,LOCAL,10L,S,,,,,
LOGNAME,I,,"TRANS(SHORTIDS,SHORTID,'LOGNAME','X')",,@LOGNAME,10L,S,,,,,
LOT.TRACED,I,,"TRANS(MADD,MADDCD,'LOT.TRACED','X')",,Lot Trace,1L,M,ADD.QTY.UOM,'Y' if the additive is lot traced,,,
MACTIV.DESC,I,,IF MACTIV = 'R' THEN 'REQUESTED' ELSE 'COMPLETED',,CHIT STATUS DESCRIPTION,9L,S,,Chit status description,,,
MADDCD.DESC,I,,"TRANS(MADD,MADDCD,DESC,'X')",,,30L,M,ADD.QTY.UOM,Additive code description,,,
MADESCP.CNT,I,,"DCOUNT(MADESCP,@VM)",,Inst. Count,2R,M,MADESCP,Number of Instructions,,,
MAMTH2,I,,"OCONV(MADATE,'D2/')[4,2]",,MA Month,2R,S,,2 DIGIT MA MONTH,,,
MAN.BY.ACCT,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,MAN.BY.ACCT,'X')",,Man By Acct,4L,S,,Managed by account,,,
MAYEAR,I,,"OCONV(MADATE,'D2/')[2]",,YEAR,2R,S,,Year actual action started,,,
MAYEAR4,I,,"OCONV(MADATE,'D4/')[4]",,MA Year,4R,S,,4 DIGIT MA YEAR,,,
MBTYPECODE,I,,"FIELD(MFBLEND,@VM,1);TRANS(MBLEND,@1,BTYPECODE,'X')",,BLEND TYPE,5T,S,,Blend type group code,,,
MCOMMENT10,I,,"MCOMMENT[1,10]",,COMMENT,10L,S,,,,,
MCUSTL,I,,MCUST,,CUST,40L,S,,LONGER MCUST,,,
MF.CORRLIT,I,,"SUBR(""*PBWZ383"",MFVOLA,MFTEMP,MFSTR)",MD20P,FROM TANK CORR LIT,10R,S,,MFVOL corrected to 20 degrees,,,
MF.MOPCD,I,,"TRANS(OPSMOVE,MFCNOTE,MOPCD,'X')",,FROM OPCODE,4T,M,FROM.TANKS,Look up from tank previous chit opcode,,,
MF.ODESCP,I,,"TRANS(MOPS,MF.MOPCD,ODESCP,'X')",,DESCRIPTION,30T,M,FROM.TANKS,Look up of op description from ops master,,,
MFBATCH.1CHAR,I,,"MFBATCH ;@[1,1]",,FROM BATCH,1L,S,,From Batch/Group Number - 1st character,,,
MFBATCH.DESC,I,,"TRANS(MBATCH,MFBATCH,BATCH.DESC,'X')",,FROM Batch Description,30L,M,FROM.TANKS,FROM tank Batch description,,,
MFBLEND.DESC,I,,"TRANS(MBLEND,MFBLEND,BLENDESCP,'X')",,Blend Description,30L,M,,From Tank Blend Description,,,
MFBLENDESC,I,,"TRANS(MBLEND,MFBLEND,BLENDESCP,'X')",,From Blend,30L,M,FROM.TANKS,From Blend description,,,
MFLALS20,I,,(MF.CORRLIT*MFSTR)/100,,From LALs @ 20oC,12R,M,FROM.TANKS,CALCULATED LALS USING MF.CORRLIT AND MFSTR,,,
MFLALUSED.VAL,I,,MFLALUSED * FTB4.STD.TOT.CST,MD20P,LALS USED VALUE,10R,M,FROM.TANKS,MFLALUSED * FTB4.STD.TOT.CST,,,
MFPROD.STATUS,I,,"TRANS(ITEM.MSTR,MFPRODS,STATUS.CODE,'X')",,FROM STATUS,6R,M,,From Tank Financial Product Status Code,,,
