# Grange file: ITEM.MSTR,source: winemaking.xlsm/IM,downloaded: 2019-11-28
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
AWBC.SORT.PARAM,I,,IF GROUP.CODE = '46' OR GROUP.CODE = '51' OR GROUP.CODE = '82' OR GROUP.CODE = '87' OR GROUP.CODE = '84' THEN '*':GROUP.NAME ELSE IF GROUP.CODE = '03' OR GROUP.CODE = '01' THEN 'OTHER FORTIFIED' ELSE IF GROUP.CODE = '11' OR GROUP.CODE = '12' THEN 'RED TABLE WINE' ELSE IF GROUP.CODE = '21' OR GROUP.CODE = '22' OR GROUP.CODE = '25' THEN 'WHITE TABLE WINE' ELSE IF GROUP.CODE = '02' OR GROUP.CODE = '04' OR GROUP.CODE = '31' OR GROUP.CODE = '32' OR GROUP.CODE = '41' THEN GROUP.NAME ELSE 'OTHER WINE',,AWBC GROUP NAME,18T,S,,,,,
BLANK.LINE,I,,SPACE(1),,,20T,S,,,,,
BLEND.GENERIC,I,,"PRODGP = 'BW'; PRODGP = 'BS'; PRODGP = 'TI'; IF @1 OR @2 OR @3 THEN @ID[5,3] ELSE ''",,Blend Gen Code,3L,S,,Blend Generic Code,,,
BLEND.GENERIC.CD,I,,"PRODGP = 'BS'; PRODGP = 'BW'; PRODGP = 'TI'; IF @1 OR @2 OR @3 THEN @ID[5,3] ELSE ''",,Blend Generic Code,3L,S,,Blend Generic Code,,,
BOM.COM,I,,"TRANS(ITEM.STRUC,@ID,BOM.COM,'X')",,Bill of materials comments,30L,M,,Bill of materials comments,,,
BOM.COMP.NO,I,,"DCOUNT(TRANS(ITEM.STRUC,@ID,COMPONENT,'X'),@SM)",MD00P,COMP. NO. ON BOM,3R,,,Number of components on Item Struc file,,,
BOTLOC.DESC,I,,"TRANS(COMPANY,BOTLOC,BRANCHNM,'X')",,WAREHOUSE,30L,S,,,,,
BOTLOC.NAME,I,,"TRANS(COMPANY,BOTLOC,1,'X')",,BOTTLING LOCATION,25L,S,,Bottling location name,,,
BOTLOCNAME,I,,"TRANS(W.HOUSE,BOTLOC,NAME,'X');IF @ THEN @ ELSE 'UNIDENTIFIED'",,BOTTLING LOCATION,15L,,,Bottling location name,,,
BRAND.ALTKEY,I,,"BRAND.CODE:""*"":NON.ACTIV",,BRAND.CODE ALT. KEY,4L,S,,Alternate key for BRAND.CODE,,,
BRAND.GROUP,I,,BRAND.CODE:GROUP.CODE,,BR/CAT CODE,4L,,,Brand & group code (Category),,,
BRAND.GROUP.NAME,I,,BRAND.NAME:' - ':GROUP.NAME,,BRAND/CATEGORY NAME,35L,,,Brand/group name (Category),,,
BRAND.NAME,I,,"TRANS(BRAND,BRAND.CODE,NAME,'X')",,BRAND NAME,20L,,,Brand name,,,
BRAND.NAME13W,I,,"TRANS(BRAND,BRAND.CODE,NAME,'X')[1,13]",,BRAND NAME,13L,,,Brand name,,,
BRAND.SHORT.NAME,I,,"TRANS(BRAND,BRAND.CODE,SHORT.NAME,'X')",,BRAND,6L,S,,Brand short name,,,
BRAND.SORT.SEQ,I,,"TRANS(BRAND,BRAND.CODE,SORT.SEQ,'X')",,Sort Seq,3R,S,,Sort sequence,,,
BRIS.DOZ,I,,"SUBR(""*TOTAL.STOCK"",22)",,BRIS STOCK,7R,M,,,,,
BRIS.LTRS,I,,"SUBR(""*BRANCH.LTRS"",22)",,BRIS LTRS,7R,M,BRANCH.LTRS,Brisbane litres,,,
BRIS.LTRS.OH,I,,"SUBR(""*STOCK.ONHAND.LTRS"",22,LIT.FAC)",MD0,BRIS LTRS OH,7R,M,BRANCH.LTRS,Brisbane litres on hand,,,
BRIS.STOCK,I,,"SUBR(""*BRANCH.STOCK"",04)",,BRIS STOCK,7R,M,BRANCH.STOC K,Brisbane litres,,,
BRIS.TGT.LTRS,I,,"SUBR(""*BRANCH.TARGET.LTRS"",22)",,BRIS LTRS,7R,M,BRANCH.TARG ET.LTRS,Brisbane litres,,,
BSM.INCL,I,,"IF TRANS(DEL.ITEM.MSTR,@ID,@ID,'X')='' THEN 'Y' ELSE ''",,,1L,S,,Used to select products for BSM takeon,,,
BSM.LFEE.DESC,I,,LFEE.CAT.CODE:' ':LFEE.CAT.DESC,,Licence Fee desc for BSM,33L,S,,Lfee:' ':Lfee description,,,
BSM.PREF.VENDORNO,I,,"TRANS(I.BSM.VENDOR,PREF.VENDORNO,@RECORD,'X')",,BSM Preferred Vendor No,15L,S,,BSM Mapped Preferred vendor number,,,
BU.NAME,I,,"TRANS(BUSINESS.UNIT,BUS.UNIT,NAME,'X');IF @ THEN @ ELSE '*******'",,PRICE SEGMENT,10L,,,Business unit name  (Price Segment),,,
BUNIT.NAME,I,,"TRANS(BUSINESS.UNIT,BUS.UNIT,NAME,'X')",,PRICE SEGMENT,10L,,,Business unit name (Price Segment),,,
BUS.UNIT.SORT.SEQ,I,,"TRANS(BUSINESS.UNIT,BUS.UNIT,SORT.ORDER,'X')",,SORT ORDER,3R,S,,The order of presentation of this Business Unit,,,
BUS.UNIT1,I,,IF BUS.UNIT = 10 OR BUS.UNIT = 11 THEN 1 ELSE BUS.UNIT,,B U,1R,S,,Business Unit Code,,,
BUS.UNIT1.SORT.SEQ,I,,IF BUS.UNIT.SORT.SEQ = 401 THEN 101 ELSE BUS.UNIT.SORT.SEQ,,SORT ORDER,3R,S,,The order of presentation of this Business Unit,,,
BUSINESS.NAME,I,,"TRANS(BUSINESS.UNIT,BUS.UNIT,NAME,'X')",,PRICE SEGMENT,20L,,,Business Unit Name (Price Segment),,,
BUSINESS.UNIT.NAME,I,,"TRANS(BUSINESS.UNIT,BUS.UNIT,NAME,'X')",,PRICE SEGMENT,20L,,,Business unit name  (Price Segment),,,
BW.CODE,I,,"TRANS(BW.CODE.XLATE,@ID,2,'X')",,BW CODE,10R,S,,,,,
BW.GENERIC,I,,"SUBR(""*PBWS010"",@ID,PRODGP,'G')",,B.W. GENER. CODE,3L,S,,Bulk wines codes: generic code,,,
BW.ITEM.MSTR.ONFILE,I,,"TRANS(BW.ITEM.MSTR,@ID,@ID,'X')",,,10L,S,,,,,
BW.SCOST.VAR,I,,"TRANS(BW.CODE.XLATE,@ID,2,'X');TRANS(ITEM.MSTR,@,SCOST.TOT,'X')",MD40P,BW COST,10R,S,,,,,
BW.SOURCE.AREA,I,,"SUBR(""*PBWS010"",@ID,PRODGP,'S')",,B.W. SOURCE AREA,3L,S,,Bulk wines codes: source area,,,
BW.STYLE,I,,"SUBR(""*PBWS010"",@ID,PRODGP,'S')",,B.W. STYLE,1L,S,,Bulk wines codes: style,,,
BW.VARIEY,I,,"SUBR(""*PBWS010"",@ID,PRODGP,'V')",,B.W. VARIETY,3L,S,,Bulk wines codes: variety,,,
BWBSTI.STYLE,I,,"IF PRODGP = 'BW' OR PRODGP = 'BS' OR PRODGP = 'TI' THEN @ID[4,1] ELSE ''",,Style,1L,S,,"Bulk wine, bulk spirit or tirage style code",,,
CART.VOLUME,I,,(CTN.DIM.L+0)*(CTN.DIM.W+0)*(CTN.DIM.H+0)/1000000000,MD30P,CARTON VOLUME,6R,S,,Carton Volume in cu.m.,,,
CAT.GRP,I,,"SUBR('*PICZ001',3,GROUP.CODE,SIZE.CODE,RANGE.CODE)",,Cat,2R,S,,Category group code,,,
CAT.OFF.NEW.02,I,,"TRANS(PROD.DISCOUNTS,'02*':@ID,CAT.OFF.NPRICE,'X') * BOT.CART.SELL",MD20P,Br02New Off Cat,7R,S,,New Off Premise Category Discount Br 02,,,
CAT.ON.NEW.02,I,,"TRANS(PROD.DISCOUNTS,'02*':@ID,CAT.ON.NPRICE,'X') * BOT.CART.SELL",MD20P,Br02New On Cat,7R,S,,New On Premise Category Discount Br 02,,,
CAT.STD.QC.DAYS,I,,"TRANS(GROUP.FILE,GROUP.CODE,STD.QC.DAYS,'X')",,Cat. QC Days,2R,S,,Standard QC days for product category,,,
CHAR.1.7,I,,"@ID[1,7]",,CHARS 1 TO 7,7L,S,,POSN 1 TO 7 OF ITEM CODE,,,
CHK.FCOST.TOT,I,,FCOST.TOT+0,MD40P,FUTURE COST TOTAL,10R,S,,Standard Cost - Total,,,
CHK.SCOST.TOT,I,,SCOST.TOT+0,MD40P,STANDARD COST TOTAL,10R,S,,Standard Cost - Total,,,
CHK.SCOST.VAR,I,,SCOST.VAR+0,MD40P,STANDARD COST VARIABLE,10R,S,,Standard Cost - Variable,,,
CHK.WH.INUSE,I,,"SUBR(""*CHK.WH.INUSE"",W.H.INUSE)",,Multiple Occurrences W/H In Use,1T,S,,,,,
CNT,I,,1,MD00P,REC CNT,6R,S,,,,,
CNT.ALT.BOTLOC,I,,"IF ALT.BOTLOC THEN 1+COUNT(ALT.BOTLOC,@VM) ELSE ''",,No.,3R,S,,Number of Alternate Bottling Locations,,,
COMMA,I,,"','",,,1L,S,,,,,
CONS.PRODNO,I,,IF MAJOR.PRODUCT = '' THEN PRODNO ELSE MAJOR.PRODUCT,,,8R,S,,Consolidated Product Id or Product Id if no Cons Id,,,
CONS.TYPE.DESC,I,,IF CONS.TYPE = 'V' THEN 'Vintage' ELSE 'Non Vintage'; IF CONS.TYPE = 'R'   THEN 'Raw material' ELSE @1; IF CONS.TYPE THEN @ ELSE '',,Consol/Type,12L,S,,Consolidation type description literal,,,
COST.DIFF,I,,SCOST.TOT - LM.STDCOST,MD40P,COST DIFF,8R,S,,difference in cost from last month,,,
COST.DIFF.SF,I,,SCOST.TOT - FCOST.TOT,MD40P,COST DIFF STD - FUT,8R,S,,DIFFERENCE IN COST  SCOST - FCOST (STANDARD - FUTURE),,,
COSTS,I,,STDCOST:CURCOST:LAST.COST:M.AVGE.COST:USER.COST,,ALL COSTS,50T,S,,,,,
CT.DOZ,I,,"SUBR(""*TOTAL.STOCK"",43)",,C/T STOCK,7R,M,,,,,
CTN.DIM.H.O,I,,CTN.DIM.H + 5,MD10P,CTN DIM HEIGHT OUTER,6R,S,,Carton Dimension - Height Outer,,,
CTN.DIM.L.O,I,,CTN.DIM.L + 5,MD10P,CTN DIM LENGTH OUTER,6R,S,,Carton Dimension - Length Outer,,,
CTN.DIM.W.O,I,,CTN.DIM.W + 5,MD10P,CTN DIM WIDTH OUTER,6R,S,,Carton Dimension - Width Outer,,,
CTN.PER.LAYER,I,,"TRANS(PALLET.CONFIG,PALLET.CONFIG,CTN.PER.LAYER,'X')",,Cartons per Layer,2R,S,,Cartons per layer,,,
CU,I,,'CU',,,2L,,,,,,
CURR.BR.NAME,I,,"TRANS(DESCRIPTION,'CURRENT.BRANCH',1,'X'); TRANS(COMPANY,@,1,'X')",,CURR. BRANCH NAME,25L,S,,Current branch name,,,
DCODE.DESC.UK,I,,"TRANS(DUTY.RATES,DUTY.CODE.UK,DESCRIPTION,'X')",,DUTY CODE DESCRIPTION,30L,S,,Duty Code Description (UK),,,
DEL.PROD,I,,"IF TRANS(DEL.ITEM.MSTR,PRODNO,@ID,'X')='' THEN '' ELSE 1",,DEL,1L,S,,Used to select records on the DEL.ITEM.MSTR file,,,
DEPOSIT.AMT,I,,"TRANS(DEPOSIT.CODE,DEP.CODE,DEP.AMT,'X')",MD22P,Deposit Amount,5R,S,,Translate to DEPOSIT.CODE file for amount,,,
DEPOSIT.DESC,I,,"TRANS(DEPOSIT.CODE,DEP.CODE,DESC,'X')",,Deposit Description,20T,S,,Translate to DEPOSIT.CODE file for description,,,
DESC.LEN,I,,IF LEN(PRODNAME) > 25 THEN 1 ELSE 0,,ID LEN > 25,1R,S,,,,,
DJP.BYR,I,,"@ID[2,2]",,Year,2L,S,,Year of Trade Blend,,,
DOM.BUD.LTRS,I,,"SUBR(""*BRANCH.BUDGET"",'ALL')",,DOMESTIC BUDGET LTRS,8R,S,,Domestic budget litres,,,
DOM.LTRS,I,,"SUBR(""*BRANCH.LTRS"",'ALL')",,TOTAL DOMESTIC LTRS,8R,M,BRANCH.LTRS,Domestic total litres,,,
DOM.TGT.LTRS,I,,"SUBR(""*BRANCH.TARGET.LTRS"",'ALL')",,TOTAL DOMESTIC LTRS,8R,M,BRANCH.TARG ET.LTRS,Domestic total litres,,,
DOZ.LTRS.WKS,I,,'UNITS':@VM:'LTRS':@VM:'WKS',,,5L,M,BRANCH.STOC K,Heading weekly bottled stocks,,,
DTRF.SYSTEM,I,,"CONVERT(@VM,',',TRF.SYSTEM)",,Trf System(s),10L,S,,Comma delimitered mv TRF.SYSTEM field for display,,,
DW.PROD.DESC,I,,"IF LEN(SHORT.DESC) THEN SHORT.DESC ELSE PRODNAME; IF NUM(@[1,2]) THEN @[4,99] ELSE @",,No Vintage Short Description,15L,S,,* Short Description of Item with no vintage showing (used for alpha sort in Holos),,,
DW.VINT.YEAR.3,I,,VINTAGE.YEAR+3,,Vintage Year + 3,4R,S,,Vintage Year (YYYY) for DW.COSTS extract,,,
EA,I,,'EA',,,2L,,,,,,
EAN.PREFIX,I,,"TRANS(BRAND,BRAND.CODE,EAN.PREFIX,'X')",,EAN PREFIX,7L,,,EAN Prefix,,,
ECODE.DESC.UK,I,,"TRANS(EXCISE.RATES,EXCISE.CODE.UK,DESCRIPTION,'X')",,EXCISE CODE DESCRIPTION,30L,S,,Excise Code Description  (UK),,,
EEC.CODE,I,,"TRANS(EEC.TARIFF.CODES,EEC.NO,TARIFF.CODE,'X')",,EEC Tariff Code,12L,S,,EEC Tariff Code,,,
EUR.BUD,I,,"TRANS(PRODUCT.BUDGET,72:'*':@ID,TOT.CASES,'X')",MD00P,EUR BUD CASES,9R,S,,,,,
EXP.DOZ,I,,"SUBR(""*TOTAL.STOCK"",90)",,EXP STOCK,7R,M,,,,,
EXP.FLAG,I,,"TRANS(EXP.PRODUCT,@ID,@RECORD,'X'); IF @ THEN 'Y' ELSE ''",,EXP.PRODUCT FILE FLAG,1L,S,,,,,
EXP.LTRS.OH,I,,"SUBR(""*STOCK.ONHAND.LTRS"",90,LIT.FAC)",MD0,EXPORT LTRS OH,7R,M,BRANCH.LTRS,Export litres on hand,,,
EXP.STOCK,I,,"SUBR(""*BRANCH.STOCK"",08);SUBR(""*BRANCH.STOCK"",28);SUBR(""*BRANCH.STOCK"",44); @1+@2+@3",,EXP STOCK,7R,M,BRANCH.STOC K,Export stock,,,
EXPORT.PRODUCT,I,,"IF SUM(SUBR(""!GTS"",W.H.INUSE,REUSE('88'))) GT 1 AND STATUS.CODE LT 100 THEN 'Y' ELSE ''",,EXP. PROD. FLAG,1T,S,,"Export Product: W.H.INUSE is 89,90, ... or 96",,,
EXRT-DIM,I,,"TRANS(EXP.PRODUCT,@ID,EXRT-DIM,'X')",MD30P,EXRT. DIM.,7R,,,EXPORT DIMENSIONS,,,
EXRT-WGHT,I,,"TRANS(EXP.PRODUCT,@ID,EXRT-WGHT,'X')",MD20P,Export Weight/ Carton,7R,S,,,,,
EXRT.STR,I,,"TRANS(EXP.PRODUCT,@ID,EXRT-STR,'X')",MD10P,Exprt Stgth,5R,,,EXPORT STRNGTH,,,
EXRT.STR.FIELD2,I,,"TRANS(EXP.PRODUCT,FIELD(@ID,""*"",2),EXRT-STR,'X')",MD10P,Exprt}Stgth,5R,,,EXPORT STRNGTH using FIELD 2 of the @ID for PICQ181,,,
FORECAST.SALES,I,,"SUBR(""*FORECAST.SALES"",'ALL')",MD00P,FCAST ANNUAL SALES,8R,S,,,,,
FORECAST.WEEKS.COVER,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'ALL',LIT.FAC);IF @ THEN (STOCKOH*LIT.FAC)/@ ELSE 52",MD10P,FCAST WEEKS COVER,5R,S,,,,,
FORECAST.WEEKS.SALES,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'ALL',LIT.FAC)",MD00P,FCAST WEEKLY SALES,7R,S,,,,,
FRT.RATE.UNIT.INT,I,,"SUBR('*CALC.FREIGHT','90':@ID,BOTLOC,'IN',BOT.CART.SELL,PALLET.WGHT,'')",MD40P,Freight rate per unit,8R,S,,Freight rate per unit of sale,,,
FRT.RATE.UNIT.UK,I,,"SUBR('CALC.FREIGHT',@ID,BOTLOC,'FD',BOT.CART.SELL,PALLET.WGHT,'')",MD40P,Freight Rate,8R,S,,FREIGHT RATE PER UNIT OF SALE - FOR USE IN UK MACHINE ONLY,,,
FULL.PLT.HGHT,I,,(LAYER.ON.PALLET*CTN.DIM.H)+PLT.HEIGHT,MD00P,Full Pallet Height,4R,S,,Full pallet height,,,
FULL.PLT.WGHT,I,,(WEIGHT*CTN.PALLET)+ PLT.WEIGHT,MD20P,Full Pallet Weight,6R,S,,Weight of a full pallet of product  (KG),,,
FWC.20,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'20',LIT.FAC);IF @ THEN (STOCKOH.20*LIT.FAC)/@ ELSE 52",MD10P,MELB WEEKS COVER,5R,S,,,,,
FWC.21,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'21',LIT.FAC);IF @ THEN (STOCKOH.21*LIT.FAC)/@ ELSE 52",MD10P,SYD WEEKS COVER,5R,S,,,,,
FWC.22,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'22',LIT.FAC);IF @ THEN (STOCKOH.22*LIT.FAC)/@ ELSE 52",MD10P,BRIS WEEKS COVER,5R,S,,,,,
FWC.23,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'23',LIT.FAC);IF @ THEN (STOCKOH.23*LIT.FAC)/@ ELSE 52",MD10P,PERTH WEEKS COVER,5R,S,,,,,
FWC.24,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'24',LIT.FAC);IF @ THEN (STOCKOH.24*LIT.FAC)/@ ELSE 52",MD10P,ADEL WEEKS COVER,5R,S,,,,,
FWS.20,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'20',LIT.FAC)",MD00P,MELB WEEKLY FCAST,7R,S,,,,,
FWS.21,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'21',LIT.FAC)",MD00P,SYD WEEKLY FCAST,7R,S,,,,,
FWS.22,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'22',LIT.FAC)",MD00P,BRIS WEEKLY FCAST,7R,S,,,,,
FWS.23,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'23',LIT.FAC)",MD00P,PERTH WEEKLY FCAST,7R,S,,,,,
FWS.24,I,,"SUBR(""*FORECAST.WEEKS.SALES"",'24',LIT.FAC)",MD00P,ADEL WEEKLY FCAST,7R,S,,,,,
GENERIC.DESC,I,,"TRANS(GENERIC.FILE,GENERIC.CODE,NAME,'X')",,Generic Code Name,20T,S,,Translate to GENERIC.FILE for description,,,
GL.DESC,I,,"GRADE.LEVEL[1,1];TRANS(GRADE.FILE,@,DESC,'X')",,Grade Level Description,30L,S,,,,,
GL.SUBACCT,I,,"PROD.MANAGER;IF @ THEN @ ELSE 7;TRANS(PRODUCT.MANAGER,@,GL.SUBACCT,'X')",,G/L SUB ACCT,3L,,,G/L Sub acct no.,,,
GLASS.FLAG,I,,"TRANS(BSM.TRANS,'GLASS',2,'X');SUBR(""!EQS"",@,REUSE(@ID)); SUM(@); IF @ THEN 'Y' ELSE 'N'",,JK.GLASS FLAG,1L,S,,,,,
GN.ITEM.TYPE,I,,"TRANS(GROUP.FILE,GROUP.CODE,GN.ITEM.TYPE,'X')",,GEMMnet Item Type,30L,S,,GEMMnet Item Type,,,
GN.ITEM.VARIETY,I,,"TRANS(TYPE.FILE,TYPE.CODE,GN.ITEM.VARIETY,'X')",,GEMMnet Item Variety,30L,S,,GEMMnet Item Variety,,,
GPSORT,I,,"TRANS(PRODGP,PROD,GPSORT,'X')",,SORT FIELD,2T,S,,Translate to Product Group File for Sort,,,
GRADE.LEVEL,I,,"TRANS(GENERIC.FILE,GENERIC.CODE,GRADE.LEVEL,'X')",,Grade Level,5L,S,,,,,
GRAPE.GRADE.DESC,I,,"TRANS(GRADE.FILE,GRAPE.GRADE,DESC,'X')",,Grade Description,25L,S,,Grape Grade Description,,,
GRAPE.GRADE.NAME,I,,"TRANS(GRADE.FILE,GRAPE.GRADE,NAME,'X')",,Grade Name,5L,S,,Grape Grade Name,,,
GRAPE.GRADE.SDESC,I,,"TRANS(GRADE.FILE,GRAPE.GRADE,SDESC,'X')",,Grade Short Desc,10L,S,,Grape Grade Short Desc.,,,
GROUP.ALTKEY,I,,"GROUP.CODE:""*"":NON.ACTIV",,CAT.CODE ALT. KEY,4L,S,,Alternate key for GROUP.CODE (Category Code),,,
GROUP.CODE.CHK,I,,"GROUP.CODE=TRANS(BW.ITEM.MSTR,@ID,GROUP.CODE,'X')",,CAT CODE,2T,S,,,,,
GROUP.DEL.ALTKEY,I,,"GROUP.CODE:""*"":NON.ACTIV",,CAT CODE NOT ACTIVE ALT. KEY,4L,S,,Alternate key for deleted  GROUP.CODE (Category),,,
GROUP.NAME,I,,"TRANS(GROUP.FILE,GROUP.CODE,NAME,'X')",,CATEGORY NAME,15L,,,Group name (Category),,,
GROUP.SORT.SEQ,I,,"TRANS(GROUP.FILE,GROUP.CODE,SORT.SEQ,'X')",,Sort Seq,3R,,S,Sort sequence,,,
GROUP.TYPE.ALTKEY,I,,"GROUP.CODE:""*"":TYPE.CODE:""*"":NON.ACTIV",,"CAT,TYPE, CODES ALT. KEY",9L,S,,"Alternate key for GROUP (Category), TYPE, CODES",,,
GROUP.TYPE.RANGE.ALTKEY,I,,"GROUP.CODE:""*"":TYPE.CODE:""*"":RANGE.CODE:""*"":NON.ACTIV",,"CAT,TYPE, RANGE CODES ALT. KEY",11L,S,,"Alternate key for GROUP  (Category), TYPE, RANGE CODES",,,
GRP.CODE.SUBR,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""2"",@1,@3,@2)",,MIN GRP CD,2R,,,Minor Category Group,,,
GRP.NAME.SUBR,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""2"",@1,@3,@2); TRANS(GROUP.FILE,@,NAME,'X')",,MIN GRP NAME,20L,,,Minor Category Group- desc,,,
GRP.TYPE.SEQ,I,,GROUP.CODE:TYPE.CODE:PROD.CODE,,CAT/TYPE/SEQ,6T,S,,,,,
GW.DOZ,I,,"SUBR(""*TOTAL.STOCK"",46)",,G/W STOCK,7R,M,,,,,
HD.COMMENTS,I,,'',,Comments,30L,S,,Heading for comments column,,,
HD1,I,,SPACE(8),,DOMESTIC    EXPORT CDS   RESERVE    MUSEUM SALVAGE,60L,S,,,,,
HD2,I,,SPACE(12),,RELEASE DATE,8L,S,,,,,
ID.SIZE,I,,LEN(@ID),,LEN I,6L,S,,,,,
"ID3,2",I,,"NUM(@ID[3,2])",,"@ID[3,2]",2L,S,,@ID CHARACTERS 3 AND 4,,,
IN.TANK,I,,"TRANS(I.MB.TANK,@ID,@ID,'X') ;IF @ = '' THEN 'N' ELSE 'Y'",,Code On Mtank,1L,S,,Code is on TANK file,,,
IND.WEIGHT.CHK,I,,IND.WEIGHT+0,,IND WEIGHT,8R,S,,,,,
INV.LEV,I,,"IF PRODGP = 'BW' OR PRODGP = 'BS' OR PRODGP = 'TI' THEN @ID[1,1] ELSE ''",,Inv Lev,1L,S,,"BW,BS or TI inventory level",,,
INVENT.LEVEL,I,,"TRANS(MBLEND,@ID,@RECORD,'X');IF @ THEN @ID[1,1] ELSE ''",,I-LEVEL,1L,S,,Set I-level,,,
INVENT.LEVEL.TYPE,I,,"TRANS(MBLEND,@ID,@RECORD,'X');IF @ THEN TRANS(BW.ILEVEL,@ID[1,1],5,'X')[1,1] ELSE ''",,Invent. level type,1L,S,,Inventory level for bulk wines,,,
IPROD.MANAGER,I,,PROD.MANAGER;IF @ THEN @ ELSE 7,,PRODUCT MANAGER,2T,S,,Product Manager,,,
ITM.SOH,I,,"SUBR(SUBR.PENDIST:'PICI996',@ID,W.H.INUSE)",,Total Stock,10R,S,,Total stock in STOCK file,,,
JK.2CHAR,I,,"@ID[1,2]",,"ID[1,2]",2L,S,,,,,
JK.BLEND.DESC,I,,"TRANS(MBLEND,@ID,BLENDESCP,'X')",,Descrip. from MBLEND,35L,S,,,,,
JK.BUS.UNIT,I,,"TRANS(LY.ITEM.MSTR,@ID,54,'X')",,PRICE SEGMENT,2R,S,,,,,
JK.FRT12,I,,"FUT.ROUTING.NO[1,2]",X,FUT.ROUT.NO CHARS 1 AND 2,2R,S,,,,,
JK.ID.LEN,I,,LEN(@ID),MD00P,ID LENGTH,5R,S,,,,,
JK.LEN,I,,LEN(@ID),MD00P,ID LENGTH,3R,S,,,,,
JK.LITFAC,I,,"OCONV(LIT.FAC+0,'MD30P')",MD30P,LIT. FACTOR,5R,S,,,,,
JK.MAT.CODE,I,,"TRANS(ITEM.MKUP,@ID,MAT.CODE,'X')",,MAT. CODE,3L,S,,,,,
JK.PUR.COST,I,,"LAST.COST.PUR<1,1>",MD40P,LAST COST,10R,S,LST.COST,"LAST PUR COST, 1ST VALUE",,,
JK.ROUT,I,,"IF TYPE.CODE = 950 THEN @ID[3,99] ELSE ''",,JK.ROUT,10L,S,,,,,
JK.SIZE.LEN,I,,LEN(SDESC),MD00P,LEN SIZE,3L,S,,,,,
JK.STD.EFF,I,,IF NUM(STD.EFF) THEN 'NUM' ELSE 'NOT NUM',,STD.EFF. NUM.,7L,S,,,,,
JK.TEST,I,,"TRANS(RESERVATIONS,'90*':@ID,@RECORD,'X'); IF @ THEN 'Y' ELSE ''",,RESRV FLAG,1L,S,,CHECK IF RESERVATINONS RECORD EXISTS FRO BRANCH 90,,,
JK.XX,I,,"TRANS(DESCRIPTION,'CURRENT.BRANCH',1,'X')",,CURR BRANCH,2L,S,,,,,
JK.XX1,I,,IF NOT(NUM(STD.EFF)) THEN STD.EFF ELSE '',,JK.XX1,5R,S,,,,,
JK.XX2,I,,IF LAST.COST NE '' THEN IF NUM(LAST.COST) THEN LAST.COST ELSE '' ELSE '',MD40P,NUMERIC LAST COST,10R,S,,,,,
JUL.SCOST.TOT,I,,"TRANS(JUL.ITEM.MSTR,@ID,SCOST.TOT,'X')",MD40P,JUL STD COST TOTAL,10R,S,,Standard Cost - Total at July,,,
JUL.SCOST.VAR,I,,"TRANS(JUL.ITEM.MSTR,@ID,SCOST.TOT,'X');ABS(SCOST.TOT-@)",MD40P,JUL STD COST VARIANCE,10R,S,,Standard Cost - Variance at July,,,
L1.02,I,,"TRANS(PROD.DISCOUNTS,'02*':@ID,L1.CUR.PRICE,'X')",MD20P,Br02 L1 Disc,7R,S,,L1 Discount for Br 02,,,
L2.02,I,,"TRANS(PROD.DISCOUNTS,'02*':@ID,L2.CUR.PRICE,'X')",MD20P,Br02 L2 Disc,7R,S,,L2 Discount for Br 02,,,
LAST.ID.CHAR,I,,@ID[1],,LAST CHAR,1L,S,,,,,
LAST.PUR.COST,I,,"FIELD(LAST.COST.PUR,@VM,1)",MD40P,Last Pur Cost,7R,S,,Extract the Last Purchase Cost,,,
LAST.PUR.DATE,I,,"FIELD(LAST.COST.DATE,@VM,1)",D2/,Last Pur Date,8R,S,,Extract the Last Purchase Date,,,
LAST.YEAR,I,,"OCONV(DATE(),'D4/');@1[4]-1;""01/01/"":@2;ICONV(@3,'D4/')",D4/,1 Jan Last year,10R,S,,,,,
LAYER.ON.PALLET,I,,IF CTN.PER.LAYER THEN CTN.PALLET/CTN.PER.LAYER ELSE 0,,Layers on Pallet,2R,S,,Number of layers on a pallet,,,
LEN,I,,LEN(PRODNAME),,LENGTH,5R,S,,,,,
