# Grange file: MTANK,source: winemaking.xlsm/Tank,downloaded: 2025-06-04
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
NCAP1,I,,NOMCAP;IF @1 GT 0 THEN @1 ELSE DCAP,"MD00P,",Nominated Capacity,12R,S,,"Nominal capacity from dip table where there, else absolute capacity - heading on single line",,,
NCHEMNOTES,I,,"IF CHEMNOTES THEN 1+COUNT(CHEMNOTES,@VM) ELSE ''",,Nmbr,4R,,,Number of associated chemistry notes,,,
NECK.DIAM,I,,"TRANS(DIPTABLE,TTABLE,NECKDIAM,'X');IF @1 = 0 THEN '' ELSE @1/100",MD20P,Neck Diameter,5L,S,,Neck Diameter,,,
NECK.HEIGHT,I,,"TRANS(DIPTABLE,TTABLE,'HBOTNECK','X')",MD10P,Neck Height,5L,S,,Neck Height,,,
NEW.TIR.CODE,I,,"TRANS(TIR.CODE.XLATE,TBLEND,2,'X')",,NEW TIR CODE,10L,S,,,,,
NO.DAYS.WINE,I,,DATE() - FIRST.DATE.START,MD0,No Days Wine in Tank,3R,S,,Number of days since wine first went into the tank,,,
NOMCAP,I,,"TRANS(DIPTABLE,TTABLE,'NOMCAP','X')+0",MD10P,Nominated Tank Capacity,12R,S,,Nominated tank capacity (type T only),,,
NOMMAXDIPDRY,I,,"IF DRYDIP THEN IF NOMCAP THEN SUBR(SUBR.PENBW:""PBWZ171"",RAISE(DIPTREC),NOMCAP,""D@"") ELSE '' ELSE ''",MD10P,Nominated  Maximum Dip,10R,S,,Calculation of the nominated maximum dip from the nominated maximum  capacity (type T only). Used for screen display when dry dip in use.,,,
NOMMAXDIPWET,I,,"IF NOMCAP THEN SUBR(SUBR.PENBW:""PBWZ171"",RAISE(DIPTREC),NOMCAP,""WD@"") ELSE ''",MD10P,Nominated Maximum Dip,10R,S,,Calculation of the nominated maximum dip from the nominated maximum capacity (type T only). Used to display wet dip value even if dry used,,,
NONEMPTY.CAP,I,,"IF TBLEND NE 'MT' THEN TRANS(DIPTABLE,TTABLE,DCAP,'X') ELSE ''",MD00P,NON-EMPTY CAPACITY,8R,S,,Capacity if tank is empty,,,
NORMAL.TANK,I,,IF G2020.TANK.TYPE = 1 THEN 'Y' ELSE 'N',,Normal Tank,1L,S,,"Normal tank flag (not small wood, barrels or tirage)",,,
NOT.TRADE,I,,"IF TBLEND[3,1] = 'T' THEN 'T' ELSE 'N'",,N.T,1T,S,,Extract Non Trade Lines from Blend Code,,,
NOTPO,I,,"SUBR('!NES',SUBR('!SUBSTRINGS',SOURCE.DOC,11,1),REUSE('-'))",,,1L,M,SOURCE.DOC,,,,
NOV.SCOST.TOT,I,,"FIELD(SUBR( SUBR.PENBW:'PBWZ787','TANK',@ID,'','','','',@RECORD,'','') ,@SM,2)",MD40P,Standard Total Cost,10R,S,,Get standard total cost,,,
NOV.SCOST.TOT.VAL.LAL,I,,IF GROUP.CODE = '51' THEN NOV.TVOLUME * TSTRENGTH * (NOV.SCOST.TOT / 100) ELSE NOV.TVOLUME * NOV.SCOST.TOT,MD20P,Std Total  Value Per Litre/LAL,12R,S,,Standard Total Value including calculations for LALS where  necessary.,,,
NOV.SCOST.VAR,I,,"FIELD(SUBR( SUBR.PENBW:'PBWZ787','TANK',@ID,'NOV.ITEM.MSTR','','NOV.MTANK','NOV.BW.STD.CST.OPS', '','','')   ,@SM,1)",MD40P,Variable   Total Cost,10R,S,,Get standard variable cost from LAST.MONTH,,,
NOV.SCOST.VAR.VAL.LAL,I,,IF GROUP.CODE = '51' THEN NOV.TVOLUME * TSTRENGTH * (NOV.SCOST.VAR / 100) ELSE NOV.TVOLUME * NOV.SCOST.VAR,MD20P,Std Var.  Value Per Litre/LAL,12R,S,,Standard Variable Value including calculations for LALS where  necessary.,,,
NOV.TVOLUME,I,,"SUBR(""*PBWZ171"",TTABLE,TDIP,""L.V.NOV"")+0",MD10P,VOLUME,13R,S,,Subroutine call for calculation of Volume from Dip,,,
NTASCNOTES,I,,"IF TASCNOTES THEN 1+COUNT(TASCNOTES,@VM) ELSE ''",,Nmbr,4R,,,Number of associated cellar notes,,,
NTOUTSADDN,I,,"DCOUNT(TOUTSADDN,@VM)",,,10R,M,ADDN,,,,
OBSAFT,I,,"TRANS(SPIRIT.REGISTER,SPRKEY,MOBSAFT,'X')",,OBS. AFT.,4R,S,,Translate to the SPIRIT.REGISTER file to obtain last obscuration,,,
OCT.MTANK.ID,I,,"TRANS(SEP.MTANK,@ID,@ID,'X')",,,20L,S,,,,,
OCT.TVOLUME,I,,"SUBR(""*PBWZ171"",TTABLE,TDIP,""L.V.OCT"")+0",MD10P,VOLUME,13R,S,,Subroutine call for calculation of Volume from Dip,,,
ON.ITEM.MSTR,I,,"TRANS(ITEM.MSTR,TBLEND,@RECORD,'X');IF @ THEN 'Y' ELSE 'N'",,ITEM MSTR,4L,S,,Check if blend on ITEM.MSTR,,,
ONE.PREFIX,I,,"@ID[1,1]",,ONE.PREFIX,1L,S,,FIRST 1 CHAR OF ID,,,
OP.FROM,I,,"SUBR('*GBWI967',TASCNOTES,'CY')",,Frm Tnk,3L,M,OP,Indicates if Tank is FROM Tank on Outstanding CHIT,,,
OP.FTB,I,,"SUBR('*GBWI967',TASCNOTES,'FTB')",,FTB,4T,M,OP,"Indicates if Tank is a FROM Tank, TO tank or both on Outstanding CHIT",,,
OP.MACTIV,I,,"SUBR('*GBWI967',TASCNOTES,'A')",,MACTIV,1L,M,OP,Chit Active Flag,,,
OP.MADATE,I,,"SUBR('*GBWI967',TASCNOTES,'B')",D4/E,Completed Date,10R,M,OP,OPSMOVE Completed date,,,
OP.MFTANK,I,,"SUBR('*GBWI967',TASCNOTES,'C')",,From Tanks,25L,M,OP,OPSMOVE From tanks,,,
OP.MOPCD,I,,"SUBR('*GBWI967',TASCNOTES,'D')",,Oper Code,3L,M,OP,OPSMOVE Operation code,,,
OP.MRDATE,I,,"SUBR('*GBWI967',TASCNOTES,'E')",D4/E,Required Date,10R,M,OP,OPSMOVE Required date,,,
OP.MTTANK,I,,"SUBR('*GBWI967',TASCNOTES,'F')",,To Tanks,25L,M,OP,OPSMOVE To tanks,,,
OP.TO,I,,"SUBR('*GBWI967',TASCNOTES,'FY')",,To Tnk,3L,M,OP,Indicates if Tank is TO Tank on Outstanding CHIT,,,
OP.TO.FROM,I,,OP.FTB,,FT,2L,M,OP,FLAG TO SAY IF TANK IS A FROM OR TO ON OUTSTANDING NOTES,,,
OP.WKORD,I,,"SUBR('*GBWI967',TASCNOTES,'H')",,Outstanding CHITs Work Ord,4L,M,OP,Work Order on Outstanding CHITs,,,
OP.WKORD.SEQ,I,,"SUBR('*GBWI967',TASCNOTES,'I')",,Outstanding CHIT Work Ord Seq,2L,M,OP,Work Order Sequence on outstanding CHITs,,,
OP.WMEST.DATE,I,,"SUBR('*GBWI967',TASCNOTES,'G')",D2/,Outstanding CHITs Earliest Start Date,8R,M,OP,Earliest Start Date of Outstanding CHITs,,,
ORIGIN,I,,"TRANS(TANK.ORIGIN,@ID,'ORIGIN','X')",,O,1L,M,ORGCD,"Origin code (W=weighnote, P=purchase, U=unknown)",,,
PCHEMNO,I,,"SUBR('*PZZI385',@ID,'C')",,PREV CHEM REF #,10R,M,PCHEM,Last 90 days of Chemistry Analysis No's,,,
PREADDESC,I,,"SUBR('*PZZI385',@ID,'D')",,Reading Description,10L,M,TCHEM,Previous Chemistry Reading Number Description,,,
PREADINGNO,I,,"SUBR('*PZZI385',@ID,'R')",,PREC CHEM READING NUMBERS,10R,M,PCHEM,Previous Chemistry Reading Numbers,,,
PREADVALUE,I,,"SUBR('*PZZI385',@ID,'V')",,PREV CHEM REF #,10R,M,PCHEM,Previous Chemistry Reading Value,,,
PREFIX,I,,"@ID[1,2]",,PREFIX,2L,S,,FIRST 2 CHAR OF ID,,,
PRESSURE,I,,"IF INDEX(UPCASE(TANK.FORM.DESC),'PRESSURE',1) THEN 'Y' ELSE ''",,Pressure Tank,1L,S,,Tank is a pressure tank,,,
PRIMARY.SITE.DESC,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'PRIMARY.SITE.DESC','X')",,Primary Site Description,30L,S,,Primary Site Description,,,
PRIMARY.SITE.ID,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'PRIMARY.SITE.ID','X')",,Primary Site ID,2L,S,,Primary Site ID,,,
PROD.CODE,I,,"TRANS(ITEM.MSTR,PRODNO,11,'X')",,PROD CODE,4R,S,,Translate to the Product file for prod code,,,
PROD.WMKR,I,,"UPCASE(TRANS(GENERIC.FILE,GENERIC,PRD.WINEMKR1.ID,'X'))",,Prodn W'maker,10L,M,ALLOC,Production winemaker(s) for MPF(s) to which wine is allocated,,,
PRODNAME,I,,"TRANS(ITEM.MSTR,PRODNO,PRODNAME,'X')",,PRODUCT NAME,30T,S,,Translate to the Product file for name,,,
PRODNO,I,,IF TBLEND = 'MT' THEN '' ELSE TBLEND,,FIN PROD NUMBER,14L,S,,,,,
QUALITY,I,,"TRANS(BWALLOC,BWALLOC.ID,QUALITY,'X')",,Qual,4L,M,ALLOC,Quality,,,
R%%BUDS,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""57"")",,%Buds % Rel.,6R,S,,%Buds % Rel,,,
R%%MOIST,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""79"")",,%Moist % Rel.,6R,S,,%Moist % Rel,,,
R%%SOLID,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""84"")",,%Solid % Rel.,6R,S,,%Solid % Rel,,,
R%%VIAB,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""59"")",,%Viab % Rel.,6R,S,,%Viab % Rel,,,
R%1BUOH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""198"")",,1BuOH % Rel.,6R,S,,1BuOH % Rel,,,
R%1HEXOH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""201"")",,1HexOH % Rel.,6R,S,,1HexOH % Rel,,,
R%1PROH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""197"")",,1PrOH % Rel.,6R,S,,1PrOH % Rel,,,
R%2BUOH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""199"")",,2BuOH % Rel.,6R,S,,2BuOH % Rel,,,
R%2MEBUOH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""200"")",,2MeBuOH % Rel.,6R,S,,2MeBuOH % Rel,,,
R%2MEPROH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""203"")",,2MePrOH % Rel.,6R,S,,2MePrOH % Rel,,,
R%3WEE,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""118"")",,#NAME?,6R,S,,-3/WEE % Rel,,,
R%4EG,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""150"")",,4EG % Rel.,6R,S,,4EG % Rel,,,
R%4EP,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""149"")",,4EP % Rel.,6R,S,,4EP % Rel,,,
R%4MG,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""194"")",,4MG % Rel.,6R,S,,4MG % Rel,,,
R%A280,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""126"")",,A280 % Rel.,6R,S,,A280 % Rel,,,
R%A420,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""38"")",,A420 % Rel.,6R,S,,A420 % Rel,,,
R%A430,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""127"")",,A430 % Rel.,6R,S,,A430 % Rel,,,
R%A500,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""40"")",,A500 % Rel.,6R,S,,A500 % Rel,,,
R%A520,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""39"")",,A520 % Rel.,6R,S,,A520 % Rel,,,
R%A620,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""190"")",,A620 % Rel.,6R,S,,A620 % Rel,,,
R%AAN,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""144"")",,AAN % Rel.,6R,S,,AAN % Rel,,,
R%ACETAT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""19"")",,Acetat % Rel.,6R,S,,Acetat % Rel,,,
R%ACETIC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""87"")",,Acetic % Rel.,6R,S,,Acetic % Rel,,,
R%AL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""189"")",,Al % Rel.,6R,S,,Al % Rel,,,
R%ALC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""5"")",,Alc % Rel.,6R,S,,Alc % Rel,,,
R%ALCD,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""137"")",,ALC/D % Rel.,6R,S,,ALC/D % Rel,,,
R%ALCGC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""134"")",,ALC/GC % Rel.,6R,S,,ALC/GC % Rel,,,
R%ALCIN,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""135"")",,ALC/IN % Rel.,6R,S,,ALC/IN % Rel,,,
R%ALCLC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""139"")",,ALC/LC % Rel.,6R,S,,ALC/LC % Rel,,,
R%ALCTOP,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""191"")",,AlcTop % Rel.,6R,S,,AlcTop % Rel,,,
R%ALD,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""37"")",,ALD % Rel.,6R,S,,ALD % Rel,,,
R%ALPHA,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""86"")",,Alpha % Rel.,6R,S,,Alpha % Rel,,,
R%ANIONS,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""140"")",,ANIONS % Rel.,6R,S,,ANIONS % Rel,,,
R%ANTHOSB,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""222"")",,AnthosB % Rel.,6R,S,,AnthosB % Rel,,,
R%ANTHOSF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""221"")",,AnthosF % Rel.,6R,S,,AnthosF % Rel,,,
R%ANTHOSME,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""212"")",,AnthosME % Rel.,6R,S,,AnthosME % Rel,,,
R%ANTHSME,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""212"")",,AnthsME % Rel.,6R,S,,AnthsME % Rel,,,
R%API,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""61"")",,Api % Rel.,6R,S,,Api % Rel,,,
R%ASC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""8"")",,Asc % Rel.,6R,S,,Asc % Rel,,,
R%ASH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""17"")",,Ash % Rel.,6R,S,,Ash % Rel,,,
R%BA,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""156"")",,BA % Rel.,6R,S,,BA % Rel,,,
R%BACT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""64"")",,Bact % Rel.,6R,S,,Bact % Rel,,,
R%BACTV100,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""211"")",,BactV100 % Rel.,6R,S,,BactV100 % Rel,,,
R%BARREL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""166"")",,Barrel % Rel.,6R,S,,Barrel % Rel,,,
R%BE,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""2"")",,Be % Rel.,6R,S,,Be % Rel,,,
R%BENT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""33"")",,Bent % Rel.,6R,S,,Bent % Rel,,,
R%BRETTV,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""151"")",,BRETTV % Rel.,6R,S,,BRETTV % Rel,,,
R%BRETTV25,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""207"")",,BrettV25 % Rel.,6R,S,,BrettV25 % Rel,,,
R%BRINE,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""154"")",,BRINE % Rel.,6R,S,,BRINE % Rel,,,
R%BRIX,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""4"")",,Brix % Rel.,6R,S,,Brix % Rel,,,
R%CA,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""28"")",,Ca % Rel.,6R,S,,Ca % Rel,,,
R%CAFILT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""162"")",,CaFilt % Rel.,6R,S,,CaFilt % Rel,,,
R%CARBF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""106"")",,CARBF % Rel.,6R,S,,CARBF % Rel,,,
R%CARBFR,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""167"")",,CarbFR % Rel.,6R,S,,CarbFR % Rel,,,
R%CARBPG,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""168"")",,CarbPG % Rel.,6R,S,,CarbPG % Rel,,,
R%CASF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""107"")",,CASF % Rel.,6R,S,,CASF % Rel,,,
R%CASTAB,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""208"")",,CaStab % Rel.,6R,S,,CaStab % Rel,,,
R%CAT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""112"")",,CAT % Rel.,6R,S,,CAT % Rel,,,
R%CATAL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""60"")",,Catal % Rel.,6R,S,,Catal % Rel,,,
R%CHEESF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""145"")",,CHEESF % Rel.,6R,S,,CHEESF % Rel,,,
R%CHEM.I,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""54"")",,Chem I % Rel.,6R,S,,Chem I % Rel,,,
R%CHEMII,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""55"")",,ChemII % Rel.,6R,S,,ChemII % Rel,,,
R%CITRAT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""46"")",,Citrat % Rel.,6R,S,,Citrat % Rel,,,
R%CITRIC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""117"")",,CITRIC % Rel.,6R,S,,CITRIC % Rel,,,
R%CL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""115"")",,CL % Rel.,6R,S,,CL % Rel,,,
R%CLINI,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""77"")",,Clini % Rel.,6R,S,,Clini % Rel,,,
R%CLTY,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""14"")",,Clty % Rel.,6R,S,,Clty % Rel,,,
R%CN,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""95"")",,Cn % Rel.,6R,S,,Cn % Rel,,,
R%COL460,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""100"")",,COL460 % Rel.,6R,S,,COL460 % Rel,,,
R%COL580,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""101"")",,COL580 % Rel.,6R,S,,COL580 % Rel,,,
R%COLD,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""32"")",,Cold % Rel.,6R,S,,Cold % Rel,,,
R%COLDEN,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""50"")",,Colden % Rel.,6R,S,,Colden % Rel,,,
R%COLDT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""128"")",,Cold/T % Rel.,6R,S,,Cold/T % Rel,,,
R%COLDV,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""129"")",,Cold/V % Rel.,6R,S,,Cold/V % Rel,,,
R%COLDWCS,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""220"")",,ColdWCS % Rel.,6R,S,,ColdWCS % Rel,,,
R%COLIFM,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""138"")",,COLIFM % Rel.,6R,S,,COLIFM % Rel,,,
R%COLOUR,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""98"")",,Colour % Rel.,6R,S,,Colour % Rel,,,
R%COLOURDENS,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""165"")",,ColourDens % Rel.,6R,S,,ColourDens % Rel,,,
R%COLOURHUE,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""164"")",,ColourHue % Rel.,6R,S,,ColourHue % Rel,,,
R%COLOURSTAB,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""98"")",,ColourStab % Rel.,6R,S,,ColourStab % Rel,,,
R%COM,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""125"")",,COM % Rel.,6R,S,,COM % Rel,,,
R%COMMENT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""209"")",,Comment % Rel.,6R,S,,Comment % Rel,,,
R%COMPL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""160"")",,COMPL % Rel.,6R,S,,COMPL % Rel,,,
R%COND,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""153"")",,COND % Rel.,6R,S,,COND % Rel,,,
R%CP,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""89"")",,Cp % Rel.,6R,S,,Cp % Rel,,,
R%CU,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""23"")",,Cu % Rel.,6R,S,,Cu % Rel,,,
R%CUF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""108"")",,CUF % Rel.,6R,S,,CUF % Rel,,,
R%D02,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""43"")",,D02 % Rel.,6R,S,,D02 % Rel,,,
R%DC02,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""72"")",,DC02 % Rel.,6R,S,,DC02 % Rel,,,
R%DENS,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""121"")",,DENS % Rel.,6R,S,,DENS % Rel,,,
R%DIP,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""142"")",,DIP % Rel.,6R,S,,DIP % Rel,,,
R%DO.NOT.USE.MSO2,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""187"")",,Do not use mSO2 % Rel.,6R,S,,Do not use mSO2 % Rel,,,
R%EGG,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""170"")",,Egg % Rel.,6R,S,,Egg % Rel,,,
R%EGGF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""133"")",,EGGF % Rel.,6R,S,,EGGF % Rel,,,
R%ETAC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""202"")",,EtAc % Rel.,6R,S,,EtAc % Rel,,,
R%ETOH,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""195"")",,EtOH % Rel.,6R,S,,EtOH % Rel,,,
R%EUCALYPTOL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""204"")",,Eucalyptol % Rel.,6R,S,,Eucalyptol % Rel,,,
R%EXRACT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""44"")",,Exract % Rel.,6R,S,,Exract % Rel,,,
R%FE,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""22"")",,Fe % Rel.,6R,S,,Fe % Rel,,,
R%FILLHT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""81"")",,Fillht % Rel.,6R,S,,Fillht % Rel,,,
R%FLOCC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""71"")",,Flocc % Rel.,6R,S,,Flocc % Rel,,,
R%FLTAB,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""97"")",,FltAb % Rel.,6R,S,,FltAb % Rel,,,
R%FNA,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""102"")",,FNA % Rel.,6R,S,,FNA % Rel,,,
R%FRUCT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""70"")",,Fruct % Rel.,6R,S,,Fruct % Rel,,,
R%FS02,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""7"")",,FS02 % Rel.,6R,S,,FS02 % Rel,,,
R%FTHAW,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""99"")",,FTHAW % Rel.,6R,S,,FTHAW % Rel,,,
R%FVT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""75"")",,Fvt % Rel.,6R,S,,Fvt % Rel,,,
R%GASUNT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""178"")",,GASUNT % Rel.,6R,S,,GASUNT % Rel,,,
R%GELF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""109"")",,GELF % Rel.,6R,S,,GELF % Rel,,,
R%GF,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""146"")",,G/F % Rel.,6R,S,,G/F % Rel,,,
R%GFS,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""184"")",,GFS % Rel.,6R,S,,GFS % Rel,,,
R%GLUC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""66"")",,Gluc % Rel.,6R,S,,Gluc % Rel,,,
R%GLUCAN,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""180"")",,Glucan % Rel.,6R,S,,Glucan % Rel,,,
R%GLUCONIC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""215"")",,Gluconic % Rel.,6R,S,,Gluconic % Rel,,,
R%GLYC,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""67"")",,Glyc % Rel.,6R,S,,Glyc % Rel,,,
R%GRAM,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""56"")",,Gram % Rel.,6R,S,,Gram % Rel,,,
R%GUACOL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""161"")",,GUACOL % Rel.,6R,S,,GUACOL % Rel,,,
R%GUAIACOL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""161"")",,GUAIACOL % Rel.,6R,S,,GUAIACOL % Rel,,,
R%H2S,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""74"")",,H2S % Rel.,6R,S,,H2S % Rel,,,
R%HEAT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""31"")",,Heat % Rel.,6R,S,,Heat % Rel,,,
R%HEATT,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""130"")",,Heat/T % Rel.,6R,S,,Heat/T % Rel,,,
R%HEATV,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""131"")",,Heat/V % Rel.,6R,S,,Heat/V % Rel,,,
R%HMETAL,I,,"SUBR(""*GCAI714"",TREADINGNO,TCHEMPERC,""141"")",,HMETAL % Rel.,6R,S,,HMETAL % Rel,,,
